,Specific Contig,Bacteriophages,Insertion sequences,Integrative elements,Multiple,Plasmids,Total Number of Hits,Percent Bacteriophages,Percent Insertion sequences,Percent Integrative elements,Percent Plasmids,Percent Multiple,Amount of Unique ORFs
9462,megahit_59937,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9463,megahit_59939,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9464,megahit_296247,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9465,megahit_99988,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9466,megahit_296186,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9467,megahit_107598,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9468,megahit_247299,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9469,megahit_107582,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9470,megahit_213466,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9471,megahit_182530,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9472,megahit_155526,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9473,megahit_247192,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9474,megahit_124045,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9475,megahit_277638,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9476,megahit_155553,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9477,megahit_213352,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9478,megahit_107435,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9479,megahit_140676,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9480,megahit_277899,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9481,megahit_247014,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9482,megahit_124094,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9483,megahit_107313,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9484,megahit_213956,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9485,megahit_182305,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9486,megahit_278044,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9487,megahit_214029,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9488,megahit_214167,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9489,megahit_155617,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9490,megahit_10781,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9491,megahit_182691,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9492,megahit_182754,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9493,megahit_247810,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9494,megahit_123785,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9495,megahit_141311,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9496,megahit_183540,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9497,megahit_141185,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9498,megahit_123951,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9499,megahit_123961,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9500,megahit_277141,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9501,megahit_183021,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9502,megahit_277185,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9503,megahit_141152,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9504,megahit_247539,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9505,megahit_141133,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9506,megahit_124021,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9507,megahit_124033,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9508,megahit_24747,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9509,megahit_213275,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9510,megahit_213339,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9511,megahit_277316,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9512,megahit_155415,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9513,megahit_140880,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9514,megahit_277338,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9515,megahit_182781,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9516,megahit_278330,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9517,megahit_124271,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9518,megahit_182135,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9519,megahit_214329,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9520,megahit_124457,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9521,megahit_279191,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,1
9522,megahit_279206,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9523,megahit_279212,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9524,megahit_124471,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9525,megahit_106909,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9526,megahit_140158,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9527,megahit_215362,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9528,megahit_181057,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9529,megahit_156498,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9530,megahit_181002,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9531,megahit_156586,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9532,megahit_124544,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9533,megahit_245707,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9534,megahit_245703,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9535,megahit_215606,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,2
9536,megahit_106761,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9537,megahit_156604,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9538,megahit_279597,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9539,megahit_180788,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9540,megahit_156708,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,2
9541,megahit_156725,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9542,megahit_215699,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9543,megahit_215071,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9544,megahit_183688,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9545,megahit_156252,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9546,megahit_246078,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9547,megahit_182105,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9548,megahit_246678,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9549,megahit_140463,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9550,megahit_21433,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9551,megahit_214333,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9552,megahit_278396,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9553,megahit_27854,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9554,megahit_181932,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9555,megahit_18192,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9556,megahit_155876,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9557,megahit_14045,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9558,megahit_214771,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9559,megahit_278625,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9560,megahit_12441,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9561,megahit_155919,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,2
9562,megahit_278651,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9563,megahit_246254,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9564,megahit_140327,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9565,megahit_278674,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9566,megahit_214775,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9567,megahit_107214,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9568,megahit_107070,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9569,megahit_107048,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9570,megahit_156250,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9571,megahit_1568,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9572,megahit_183718,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9573,megahit_183733,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9574,megahit_211250,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9575,megahit_211252,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9576,megahit_211408,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9577,megahit_122694,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9578,megahit_109513,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9579,megahit_274341,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9580,megahit_249586,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9581,megahit_274462,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9582,megahit_185457,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9583,megahit_274536,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9584,megahit_154527,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9585,megahit_142566,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9586,megahit_274652,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9587,megahit_185404,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9588,megahit_185319,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9589,megahit_122953,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9590,megahit_274716,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9591,megahit_15465,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9592,megahit_109371,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9593,megahit_109309,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9594,megahit_109292,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9595,megahit_274825,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9596,megahit_122826,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9597,megahit_274026,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9598,megahit_10955,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9599,megahit_185694,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9600,megahit_250695,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9601,megahit_142968,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9602,megahit_250483,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9603,megahit_109819,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9604,megahit_154404,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9605,megahit_211044,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9606,megahit_122233,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9607,megahit_250327,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9608,megahit_250185,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9609,megahit_154497,0.0,1.0,0.0,0.0,1.0,2.0,0.0,50.0,0.0,50.0,0.0,2
9610,megahit_142826,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9611,megahit_250120,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9612,megahit_273223,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9613,megahit_273297,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9614,megahit_211167,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9615,megahit_142786,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9616,megahit_142742,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9617,megahit_185802,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9618,megahit_273635,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9619,megahit_273852,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9620,megahit_122663,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9621,megahit_211227,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9622,megahit_273910,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9623,megahit_211582,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9624,megahit_123025,1.0,1.0,0.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0,0.0,1
9625,megahit_123029,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9626,megahit_154721,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9627,megahit_248635,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9628,megahit_184292,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9629,megahit_141712,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9630,megahit_184260,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9631,megahit_184237,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9632,megahit_248534,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9633,megahit_212277,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9634,megahit_123576,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9635,megahit_21245,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9636,megahit_248400,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9637,megahit_108241,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9638,megahit_141559,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9639,megahit_212509,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9640,megahit_248191,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9641,megahit_184003,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9642,megahit_212515,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9643,megahit_248006,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9644,megahit_183928,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
9645,megahit_276463,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9646,megahit_14149,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9647,megahit_212595,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9648,megahit_276698,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9649,megahit_212725,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9650,megahit_248752,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9651,megahit_276820,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9652,megahit_248783,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9653,megahit_108493,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9654,megahit_249268,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9655,megahit_211859,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9656,megahit_109101,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9657,megahit_275175,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9658,megahit_123189,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9659,megahit_2752,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9660,megahit_211908,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9661,megahit_249092,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9662,megahit_1091,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9663,megahit_24904,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9664,megahit_154833,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9665,megahit_108850,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9666,megahit_154916,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9667,megahit_211930,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9668,megahit_275356,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9669,megahit_275466,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9670,megahit_12335,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9671,megahit_108821,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9672,megahit_18442,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,2
9673,megahit_275592,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9674,megahit_154926,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9675,megahit_248840,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9676,megahit_184366,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9677,megahit_275751,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9678,megahit_106551,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9679,megahit_180512,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9680,megahit_279890,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9681,megahit_283892,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9682,megahit_24180,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,50.0,50.0,0.0,1
9683,megahit_127291,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9684,megahit_127533,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,2
9685,megahit_127753,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9686,megahit_176423,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9687,megahit_220207,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9688,megahit_220281,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9689,megahit_104738,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9690,megahit_137611,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9691,megahit_241862,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9692,megahit_17624,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9693,megahit_284150,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9694,megahit_284154,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9695,megahit_176149,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,50.0,50.0,0.0,1
9696,megahit_104729,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9697,megahit_176121,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9698,megahit_284245,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9699,megahit_158583,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9700,megahit_104639,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9701,megahit_158629,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,2
9702,megahit_137567,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
9703,megahit_284130,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9704,megahit_104928,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
9705,megahit_219964,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9706,megahit_176455,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
9707,megahit_219049,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9708,megahit_177612,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
9709,megahit_282703,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
