,Specific Contig,Bacteriophages,Insertion sequences,Integrative elements,Multiple,Plasmids,Total Number of Hits,Percent Bacteriophages,Percent Insertion sequences,Percent Integrative elements,Percent Plasmids,Percent Multiple,Amount of Unique ORFs
6721,megahit_118570,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,2
6722,megahit_158664,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6723,megahit_74301,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6724,megahit_74307,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6725,megahit_26202,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6726,megahit_20671,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6727,megahit_158698,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6728,megahit_9614,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6729,megahit_26155,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6730,megahit_744,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6731,megahit_206655,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6732,megahit_74774,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6733,megahit_9647,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6734,megahit_157391,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6735,megahit_29234,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6736,megahit_193471,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6737,megahit_155826,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6738,megahit_72842,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6739,megahit_155841,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6740,megahit_29193,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6741,megahit_29186,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6742,megahit_7288,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6743,megahit_29122,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6744,megahit_155908,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6745,megahit_29118,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6746,megahit_72841,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6747,megahit_2895,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6748,megahit_28912,1.0,0.0,0.0,1.0,0.0,2.0,50.0,0.0,0.0,0.0,50.0,1
6749,megahit_67576,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6750,megahit_96718,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6751,megahit_156062,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6752,megahit_28882,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6753,megahit_10264,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6754,megahit_73086,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6755,megahit_119767,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6756,megahit_28772,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6757,megahit_205727,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6758,megahit_73094,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6759,megahit_156007,0.0,1.0,1.0,0.0,0.0,2.0,0.0,50.0,50.0,0.0,0.0,1
6760,megahit_2872,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6761,megahit_29294,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,2
6762,megahit_155661,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6763,megahit_72219,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6764,megahit_193614,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6765,megahit_29759,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6766,megahit_155097,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6767,megahit_72254,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6768,megahit_120178,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6769,megahit_120169,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6770,megahit_72422,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6771,megahit_96854,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6772,megahit_29590,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6773,megahit_120114,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6774,megahit_72732,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6775,megahit_29564,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6776,megahit_155404,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6777,megahit_72527,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6778,megahit_205448,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6779,megahit_29452,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6780,megahit_102563,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6781,megahit_96836,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6782,megahit_96727,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6783,megahit_120001,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6784,megahit_29408,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6785,megahit_7271,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6786,megahit_102624,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6787,megahit_72526,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6788,megahit_157393,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6789,megahit_205871,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6790,megahit_156255,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6791,megahit_96638,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6792,megahit_119450,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6793,megahit_735,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6794,megahit_19330,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6795,megahit_156919,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6796,megahit_27819,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,50.0,50.0,0.0,1
6797,megahit_156939,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6798,megahit_2775,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6799,megahit_157019,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,1
6800,megahit_27733,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6801,megahit_157020,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6802,megahit_73431,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6803,megahit_27722,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6804,megahit_102787,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6805,megahit_157082,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6806,megahit_157135,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6807,megahit_119412,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6808,megahit_157182,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6809,megahit_157197,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6810,megahit_27526,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6811,megahit_27460,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6812,megahit_27416,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6813,megahit_96481,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6814,megahit_73662,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6815,megahit_7358,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6816,megahit_119746,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6817,megahit_102721,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6818,megahit_73376,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6819,megahit_73139,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,2
6820,megahit_28597,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6821,megahit_119678,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6822,megahit_28564,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6823,megahit_73283,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6824,megahit_156390,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6825,megahit_2854,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6826,megahit_119629,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6827,megahit_2852,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6828,megahit_28504,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6829,megahit_156545,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6830,megahit_156806,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6831,megahit_73310,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6832,megahit_156604,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6833,megahit_2841,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6834,megahit_73317,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6835,megahit_28383,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6836,megahit_2837,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6837,megahit_205982,1.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,50.0,0.0,1
6838,megahit_119535,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6839,megahit_119521,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6840,megahit_28230,1.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,50.0,0.0,1
6841,megahit_73351,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6842,megahit_156753,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6843,megahit_28421,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6844,megahit_25546,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6845,megahit_25490,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6846,megahit_25484,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6847,megahit_161778,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6848,megahit_207777,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6849,megahit_161795,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6850,megahit_250345,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6851,megahit_161862,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6852,megahit_76609,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6853,megahit_161884,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6854,megahit_76651,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6855,megahit_116865,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6856,megahit_250286,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,2
6857,megahit_103407,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6858,megahit_76579,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6859,megahit_116858,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6860,megahit_768,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6861,megahit_161963,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6862,megahit_161997,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6863,megahit_250169,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6864,megahit_7680,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6865,megahit_1168,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6866,megahit_116797,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6867,megahit_16206,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6868,megahit_207789,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6869,megahit_250066,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6870,megahit_162078,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6871,megahit_76772,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6872,megahit_162106,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6873,megahit_161737,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6874,megahit_250403,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,2
6875,megahit_207572,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6876,megahit_161279,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6877,megahit_161283,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6878,megahit_11711,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6879,megahit_250723,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6880,megahit_103285,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6881,megahit_192088,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6882,megahit_76267,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6883,megahit_161354,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6884,megahit_19205,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6885,megahit_76269,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6886,megahit_191953,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6887,megahit_1171,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6888,megahit_2506,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6889,megahit_103347,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6890,megahit_76334,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6891,megahit_117051,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6892,megahit_103395,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6893,megahit_20773,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6894,megahit_11704,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6895,megahit_161656,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6896,megahit_76541,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,2
6897,megahit_191976,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6898,megahit_25041,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6899,megahit_161390,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6900,megahit_25077,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,2
6901,megahit_249950,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6902,megahit_207864,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6903,megahit_248725,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6904,megahit_77401,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6905,megahit_162872,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6906,megahit_162886,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6907,megahit_103517,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6908,megahit_95643,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6909,megahit_95632,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6910,megahit_103534,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6911,megahit_248557,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6912,megahit_116458,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6913,megahit_162967,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6914,megahit_95649,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6915,megahit_77455,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6916,megahit_77483,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6917,megahit_11639,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6918,megahit_207963,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6919,megahit_163000,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6920,megahit_24849,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6921,megahit_163057,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6922,megahit_7760,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6923,megahit_191643,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6924,megahit_11629,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6925,megahit_248328,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6926,megahit_248282,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6927,megahit_162987,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6928,megahit_162154,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6929,megahit_248845,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6930,megahit_77245,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6931,megahit_249770,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6932,megahit_249749,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6933,megahit_24972,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6934,megahit_191800,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6935,megahit_249582,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6936,megahit_24948,1.0,1.0,0.0,0.0,0.0,2.0,50.0,50.0,0.0,0.0,0.0,1
6937,megahit_116754,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6938,megahit_191793,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6939,megahit_249389,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6940,megahit_191761,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6941,megahit_16249,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6942,megahit_77337,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6943,megahit_249258,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6944,megahit_95774,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6945,megahit_162680,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6946,megahit_162686,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6947,megahit_77205,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6948,megahit_248985,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6949,megahit_248976,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2
6950,megahit_116583,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6951,megahit_162725,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6952,megahit_24894,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6953,megahit_103481,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,100.0,0.0,1
6954,megahit_191732,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6955,megahit_162565,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6956,megahit_76212,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6957,megahit_161218,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6958,megahit_117205,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6959,megahit_192513,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6960,megahit_252374,1.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,50.0,0.0,1
6961,megahit_75166,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6962,megahit_75258,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6963,megahit_75296,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6964,megahit_207253,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
6965,megahit_25225,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6966,megahit_7536,1.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,50.0,0.0,0.0,1
6967,megahit_160051,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,1
6968,megahit_75408,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,1
