user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
Bin_18_11_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066135;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	68.99	11	0.899253882819628	N/A
Bin_18_12-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__Enterococcus_D casseliflavus	GCF_001544095.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__Enterococcus_D casseliflavus	95.78	0.8	GCF_001544095.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__Enterococcus_D casseliflavus	95.78	0.8	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002850555.1, s__Enterococcus_D sp002850555, 95.0, 95.22, 0.79; GCF_001544275.1, s__Enterococcus_D gallinarum, 95.0, 82.09, 0.38; GCF_001297065.1, s__Enterococcus_D sp001297065, 95.0, 80.15, 0.41; GCF_002140915.1, s__Enterococcus_D sp002140915, 95.0, 80.14, 0.41	93.17	11	N/A	N/A
Bin_18_1_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_002159505.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp002159505	81.43	0.56	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification defined by topology and ANI	N/A	GCF_002161355.1, s__Mediterraneibacter sp002161355, 95.0, 78.82, 0.33; GCF_900120155.1, s__Mediterraneibacter sp900120155, 95.0, 78.12, 0.29; GCF_900751785.1, s__Mediterraneibacter sp900751785, 95.0, 78.1, 0.28; GCA_900555215.1, s__Mediterraneibacter sp900555215, 95.0, 78.09, 0.26; GCA_002314255.1, s__Mediterraneibacter sp002314255, 95.0, 78.02, 0.25; GCF_900761655.1, s__Mediterraneibacter sp900761655, 95.0, 77.95, 0.2; GCF_002160525.1, s__Mediterraneibacter sp002160525, 95.0, 77.86, 0.33; GCA_900553885.1, s__Mediterraneibacter sp900553885, 95.0, 77.76, 0.27; GCF_000155205.1, s__Mediterraneibacter lactaris, 95.0, 77.54, 0.19; GCF_000153925.1, s__Mediterraneibacter torques, 95.0, 77.38, 0.19; GCF_001312505.1, s__Mediterraneibacter faecis, 95.0, 77.33, 0.16; GCF_900752395.1, s__Mediterraneibacter sp900752395, 95.0, 77.14, 0.19; GCA_900541505.1, s__Mediterraneibacter sp900541505, 95.0, 76.83, 0.15; GCF_001487105.1, s__Mediterraneibacter massiliensis, 95.0, 76.7, 0.14; GCF_014287475.1, s__Mediterraneibacter sp014287475, 95.0, 76.58, 0.12	54.5	11	0.987710675868819	N/A
Bin_18_2-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__Fournierella sp004558145	GCA_004558145.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__Fournierella sp004558145	97.2	0.78	GCA_004558145.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__Fournierella sp004558145	97.2	0.78	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002159185.1, s__Fournierella sp002159185, 95.0, 81.86, 0.49; GCF_002161595.1, s__Fournierella sp002161595, 95.0, 81.77, 0.47; GCF_002160145.1, s__Fournierella sp002160145, 95.0, 81.55, 0.48; GCF_004345265.1, s__Fournierella massiliensis, 95.0, 81.31, 0.46; GCA_900543285.1, s__Fournierella sp900543285, 95.0, 80.9, 0.42	70.8	11	N/A	N/A
Bin_18_3-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__	N/A	N/A	N/A	N/A	N/A	GCA_009774615.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__UMGS1370 sp009774615	77.53	0.16	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900551135.1, s__UMGS1370 sp900551135, 95.0, 77.12, 0.13; GCA_900542035.1, s__UMGS1370 sp900542035, 95.0, 77.02, 0.14	89.04	11	0.9339297728480986	N/A
Bin_18_4_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__	N/A	N/A	N/A	N/A	N/A	GCF_002161215.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor sp002161215	88.07	0.61	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000239295.1, s__Flavonifractor plautii, 95.0, 85.34, 0.56; GCF_000508885.1, s__Flavonifractor sp000508885, 95.0, 84.47, 0.39; GCF_900626285.1, s__Flavonifractor massiliensis_A, 95.0, 83.6, 0.5; GCF_002159455.1, s__Flavonifractor sp002159455, 95.0, 83.45, 0.49; GCF_002159265.1, s__Flavonifractor sp002159265, 95.0, 83.29, 0.5; GCF_002161085.1, s__Flavonifractor sp002161085, 95.0, 82.5, 0.45; GCF_014287895.1, s__Flavonifractor sp900549795, 95.0, 81.05, 0.42; GCF_014281125.1, s__Flavonifractor gabonensis, 95.0, 80.54, 0.4	65.63	11	0.983560632212081	N/A
Bin_18_5_1-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Niallia;s__Niallia circulans_A	GCF_003726095.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Niallia;s__Niallia circulans_A	99.28	0.93	GCF_003726095.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Niallia;s__Niallia circulans_A	99.28	0.93	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Niallia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001591585.1, s__Niallia circulans, 95.0, 95.09, 0.88; GCF_900199695.1, s__Niallia sp900199695, 95.0, 84.54, 0.69; GCF_001076885.1, s__Niallia sp001076885, 95.0, 83.4, 0.64; GCF_009183415.1, s__Niallia sp009183415, 95.0, 79.74, 0.33; GCA_011524565.1, s__Niallia sp011524565, 95.0, 78.58, 0.18; GCF_002835805.1, s__Niallia nealsonii, 95.0, 78.57, 0.23; GCF_007273535.1, s__Niallia circulans_B, 95.0, 78.45, 0.18; GCF_004005475.1, s__Niallia taxi, 95.0, 78.43, 0.19	91.01	11	N/A	N/A
Bin_18_6_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	76.43	11	0.8884124193661479	N/A
Bin_18_7_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter sp900543555	GCA_900543555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter sp900543555	97.47	0.69	GCA_900543555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter sp900543555	97.47	0.69	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000435395.1, s__Acutalibacter sp000435395, 95.0, 85.47, 0.53; GCA_900548545.1, s__Acutalibacter sp900548545, 95.0, 81.15, 0.42; GCA_000432995.1, s__Acutalibacter sp000432995, 95.0, 80.18, 0.41; GCF_900755895.1, s__Acutalibacter sp900755895, 95.0, 80.16, 0.36; GCF_900759575.1, s__Acutalibacter sp900759575, 95.0, 79.9, 0.29; GCA_900543305.1, s__Acutalibacter sp900543305, 95.0, 79.0, 0.33; GCF_003612555.1, s__Acutalibacter sp003612555, 95.0, 78.71, 0.25; GCF_009936055.1, s__Acutalibacter sp009936055, 95.0, 78.1, 0.25; GCF_900048895.1, s__Acutalibacter timonensis, 95.0, 77.74, 0.17; GCF_009936035.1, s__Acutalibacter sp009936035, 95.0, 77.62, 0.26; GCF_002201475.1, s__Acutalibacter muris, 95.0, 77.47, 0.17; GCF_009917305.1, s__Acutalibacter muris_A, 95.0, 76.89, 0.13; GCF_009917525.1, s__Acutalibacter sp009917525, 95.0, 76.63, 0.13	38.22	11	N/A	N/A
Bin_18_8_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas intestinalis	GCF_001280875.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas intestinalis	98.94	0.87	GCF_001280875.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas intestinalis	98.94	0.87	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002161525.1, s__Sellimonas sp002161525, 95.0, 80.74, 0.49; GCF_002159995.1, s__Sellimonas sp002159995, 95.0, 78.92, 0.25	65.87	11	N/A	N/A
Bin_18_9_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066135;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	78.02	11	0.9145429777458722	N/A
Bin_1_1-contigs	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__Rhodococcus qingshengii	GCF_001646745.1	95.5281	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__Rhodococcus qingshengii	98.27	0.86	GCF_001646745.1	95.5281	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__Rhodococcus qingshengii	98.27	0.86	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001552595.1, s__Rhodococcus erythropolis, 95.5281, 95.61, 0.84; GCF_002303875.1, s__Rhodococcus erythropolis_D, 95.0, 93.78, 0.85; GCF_005938745.2, s__Rhodococcus sp005938745, 95.0, 83.46, 0.6; GCA_008125105.1, s__Rhodococcus globerula, 95.0, 83.25, 0.56; GCF_002245895.1, s__Rhodococcus sp002245895, 95.0, 82.03, 0.51; GCF_000014565.1, s__Rhodococcus jostii_A, 95.0, 79.26, 0.35; GCF_900105905.1, s__Rhodococcus koreensis, 95.0, 79.25, 0.33; GCF_012396235.1, s__Rhodococcus opacus, 95.0, 79.2, 0.33; GCF_002165735.1, s__Rhodococcus sp002165735, 95.0, 79.09, 0.33; GCF_900455735.1, s__Rhodococcus wratislaviensis, 95.0, 79.06, 0.34; GCF_001894825.1, s__Rhodococcus jostii, 95.0, 79.03, 0.34; GCF_000010805.1, s__Rhodococcus opacus_C, 95.0, 79.02, 0.33; GCF_014256275.1, s__Rhodococcus wratislaviensis_A, 95.0, 79.01, 0.33; GCF_000738775.1, s__Rhodococcus defluvii, 95.0, 78.88, 0.31; GCF_004011865.1, s__Rhodococcus agglutinans, 95.0, 78.86, 0.29; GCF_013348805.1, s__Rhodococcus sp003350365, 95.0, 78.86, 0.29; GCF_001646645.1, s__Rhodococcus hoagii, 95.0, 78.85, 0.31; GCF_004328705.1, s__Rhodococcus sp004328705, 95.0, 78.83, 0.26; GCF_001894985.1, s__Rhodococcus tukisamuensis, 95.0, 78.82, 0.28; GCF_006704125.1, s__Rhodococcus sp006704125, 95.0, 78.79, 0.3; GCF_005049235.1, s__Rhodococcus oryzae, 95.0, 78.79, 0.28; GCF_003051005.1, s__Rhodococcus sp003051005, 95.0, 78.77, 0.3; GCF_001894865.1, s__Rhodococcus maanshanensis, 95.0, 78.73, 0.28; GCF_001894885.1, s__Rhodococcus marinonascens, 95.0, 78.67, 0.26; GCF_003130705.1, s__Rhodococcus sp003130705, 95.0, 78.66, 0.29; GCF_001767395.1, s__Rhodococcus sp001767395, 95.0, 78.64, 0.24; GCF_005434945.1, s__Rhodococcus subtropicus, 95.0, 78.61, 0.31; GCF_004011825.1, s__Rhodococcus sp004011825, 95.0, 78.59, 0.27; GCF_005484805.1, s__Rhodococcus sp005484805, 95.0, 78.58, 0.3; GCF_014217785.1, s__Rhodococcus triatomae, 95.0, 78.54, 0.27; GCF_000341795.1, s__Rhodococcus triatomae_A, 95.0, 78.45, 0.24; GCF_001895045.1, s__Rhodococcus coprophilus, 95.0, 78.45, 0.23; GCF_900187265.1, s__Rhodococcus rhodochrous, 95.0, 78.44, 0.25; GCF_001894945.1, s__Rhodococcus ruber, 95.0, 78.36, 0.26; GCF_001040705.1, s__Rhodococcus sp001040705, 95.0, 78.36, 0.26; GCF_001646785.1, s__Rhodococcus phenolicus, 95.0, 78.34, 0.25; GCF_012726205.1, s__Rhodococcus sp012726205, 95.0, 78.31, 0.28; GCF_011058165.1, s__Rhodococcus aetherivorans, 95.0, 78.29, 0.25; GCF_001895025.1, s__Rhodococcus zopfii, 95.0, 78.29, 0.23; GCF_001894925.1, s__Rhodococcus rhodnii, 95.0, 78.28, 0.26; GCF_900105195.1, s__Rhodococcus pyridinivorans, 95.0, 78.25, 0.24; GCF_004011835.1, s__Rhodococcus sp004011835, 95.0, 78.2, 0.28; GCA_001312645.1, s__Rhodococcus sp001312645, 95.0, 78.2, 0.19; GCA_012729135.1, s__Rhodococcus sp012729135, 95.0, 78.16, 0.28; GCA_012514505.1, s__Rhodococcus sp012514505, 95.0, 78.16, 0.27; GCF_012844225.1, s__Rhodococcus sp012844225, 95.0, 78.16, 0.25; GCF_001646655.1, s__Rhodococcus gordoniae, 95.0, 78.15, 0.26; GCA_013602415.1, s__Rhodococcus sp013602415, 95.0, 78.15, 0.23; GCF_012726195.1, s__Rhodococcus sp012726195, 95.0, 77.98, 0.2; GCA_012515885.1, s__Rhodococcus sp012515885, 95.0, 77.9, 0.23; GCF_004345605.1, s__Rhodococcus sp004345605, 95.0, 77.87, 0.22	91.54	11	N/A	N/A
Bin_1_2-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__	N/A	N/A	N/A	N/A	N/A	GCF_900626145.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas timonensis	89.63	0.7	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900540545.1, s__Intestinimonas sp900540545, 95.0, 82.36, 0.57; GCF_001244995.1, s__Intestinimonas massiliensis, 95.0, 80.9, 0.51; GCF_004154955.1, s__Intestinimonas butyriciproducens, 95.0, 80.65, 0.49	46.5	11	0.993019805011357	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Bin_2_1_1-contigs	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002874965	GCF_002874965.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002874965	98.4	0.8	GCF_002874965.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002874965	98.4	0.8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900105735.1, s__Pseudomonas_E yamanorum, 95.0, 92.56, 0.74; GCF_001952855.1, s__Pseudomonas_E sp001952855, 95.0, 91.67, 0.7; GCF_012935715.1, s__Pseudomonas_E sp000242655, 95.0, 91.33, 0.77; GCF_013386765.1, s__Pseudomonas_E yamanorum_A, 95.0, 90.97, 0.75; GCF_013386825.1, s__Pseudomonas_E sp013386825, 95.0, 90.51, 0.7; GCF_002204795.1, s__Pseudomonas_E sp002204795, 95.0, 90.41, 0.68; GCF_003612935.1, s__Pseudomonas_E sp003013355, 95.0, 84.3, 0.62; GCF_009834565.1, s__Pseudomonas_E sp009834565, 95.0, 84.28, 0.6; GCF_003097075.1, s__Pseudomonas_E sp003097075, 95.0, 84.23, 0.57; GCF_013385985.1, s__Pseudomonas_E sp013385985, 95.0, 84.15, 0.62; GCF_013386585.1, s__Pseudomonas_E sp013386585, 95.0, 84.1, 0.62; GCF_900105325.1, s__Pseudomonas_E marginalis, 95.0, 83.89, 0.59; GCF_003852405.1, s__Pseudomonas_E sp003852405, 95.0, 83.87, 0.57; GCF_009707325.1, s__Pseudomonas_E sp002263605, 95.0, 83.87, 0.53; GCF_014207255.1, s__Pseudomonas_E sp014207255, 95.0, 83.84, 0.55; GCF_000612585.1, s__Pseudomonas_E sp000612585, 95.0, 83.83, 0.6; GCF_001870465.1, s__Pseudomonas_E extremorientalis, 95.0, 83.82, 0.58; GCF_002843605.1, s__Pseudomonas_E sp002843605, 95.0, 83.81, 0.6; GCF_900103345.1, s__Pseudomonas_E azotoformans, 95.0, 83.81, 0.61; GCF_013403585.1, s__Pseudomonas_E yamanorum_B, 95.0, 83.8, 0.58; GCF_012935695.1, s__Pseudomonas_E sp012935695, 95.0, 83.79, 0.58; GCF_001708445.1, s__Pseudomonas_E fluorescens_AN, 95.0, 83.78, 0.56; GCF_900580675.1, s__Pseudomonas_E sp900580675, 95.0, 83.75, 0.54; GCF_001050345.1, s__Pseudomonas_E fildesensis, 95.0, 83.72, 0.57; GCF_008369295.1, s__Pseudomonas_E sp008369295, 95.0, 83.72, 0.53; GCF_001870435.1, s__Pseudomonas_E costantinii, 95.0, 83.71, 0.57; GCF_002007785.1, s__Pseudomonas_E azotoformans_B, 95.0, 83.71, 0.63; GCF_012985465.1, s__Pseudomonas_E sp012985465, 95.0, 83.69, 0.53; GCF_003852315.1, s__Pseudomonas_E sp003014915, 95.0, 83.67, 0.59; GCF_005938045.2, s__Pseudomonas_E sp005938045, 95.0, 83.65, 0.58; GCF_001269925.1, s__Pseudomonas_E sp001269925, 95.0, 83.65, 0.57; GCF_000346755.1, s__Pseudomonas_E sp000346755, 95.0, 83.62, 0.57; GCF_001439695.1, s__Pseudomonas_E veronii, 95.0, 83.6, 0.55; GCF_900591205.1, s__Pseudomonas_E sp900591205, 95.0, 83.6, 0.6; GCF_013385825.1, s__Pseudomonas_E reactans, 95.0, 83.59, 0.62; GCF_002813445.1, s__Pseudomonas_E tolaasii, 95.0, 83.58, 0.58; GCF_009866765.1, s__Pseudomonas_E sp009866765, 95.0, 83.56, 0.55; GCF_002022275.1, s__Pseudomonas_E fluorescens_AJ, 95.0, 83.55, 0.59; GCF_001579805.1, s__Pseudomonas_E azotoformans_A, 95.0, 83.54, 0.62; GCF_001645105.1, s__Pseudomonas_E marginalis_B, 95.0, 83.54, 0.57; GCF_900102035.1, s__Pseudomonas_E extremaustralis, 95.0, 83.53, 0.5; GCF_900107155.1, s__Pseudomonas_E salomonii, 95.0, 83.48, 0.59; GCF_000503215.1, s__Pseudomonas_E canadensis, 95.0, 83.47, 0.6; GCF_003290225.1, s__Pseudomonas_E sp003290225, 95.0, 83.45, 0.53; GCA_004000515.1, s__Pseudomonas_E sp002255865, 95.0, 83.44, 0.61; GCF_013385965.1, s__Pseudomonas_E edaphica, 95.0, 83.42, 0.58; GCF_007858185.1, s__Pseudomonas_E grimontii, 95.0, 83.41, 0.57; GCF_001647715.1, s__Pseudomonas_E antarctica_A, 95.0, 83.4, 0.58; GCF_900624995.1, s__Pseudomonas_E antarctica, 95.0, 83.38, 0.54; GCF_900111895.1, s__Pseudomonas_E simiae, 95.0, 83.38, 0.55; GCF_003626995.1, s__Pseudomonas_E fluorescens_BA, 95.0, 83.35, 0.51; GCF_900215245.1, s__Pseudomonas_E fluorescens, 95.0, 83.3, 0.58; GCF_004682055.1, s__Pseudomonas_E kairouanensis, 95.0, 83.28, 0.56; GCF_002563895.1, s__Pseudomonas_E lurida, 95.0, 83.25, 0.56; GCF_002022265.1, s__Pseudomonas_E fluorescens_C, 95.0, 83.25, 0.5; GCF_007858275.1, s__Pseudomonas_E proteolytica, 95.0, 83.21, 0.56; GCF_001186335.1, s__Pseudomonas_E trivialis_B, 95.0, 83.2, 0.56; GCF_013778505.1, s__Pseudomonas_E sivasensis, 95.0, 83.19, 0.54; GCF_012985665.1, s__Pseudomonas_E sp012985665, 95.0, 83.18, 0.52; GCF_900105675.1, s__Pseudomonas_E synxantha, 95.7053, 83.17, 0.53; GCF_007858285.1, s__Pseudomonas_E brenneri, 95.0, 83.16, 0.51; GCF_002979555.1, s__Pseudomonas_E sp002979555, 95.0, 83.16, 0.48; GCF_004682045.1, s__Pseudomonas_E nabeulensis, 95.0, 83.13, 0.58; GCF_003208475.1, s__Pseudomonas_E sp003208475, 95.0, 83.11, 0.55; GCF_003851495.1, s__Pseudomonas_E fluorescens_BB, 95.3929, 83.09, 0.53; GCF_001983165.1, s__Pseudomonas_E gessardii, 95.0, 83.04, 0.53; GCF_009659625.1, s__Pseudomonas_E haemolytica, 95.0, 83.01, 0.55; GCF_002837185.1, s__Pseudomonas_E fluorescens_AM, 95.0, 83.0, 0.5; GCF_003851685.1, s__Pseudomonas_E sp003851685, 95.0, 83.0, 0.54; GCF_001983175.1, s__Pseudomonas_E cedrina, 95.0, 82.97, 0.53; GCF_001439685.1, s__Pseudomonas_E libanensis, 95.7053, 82.96, 0.54; GCF_007858255.1, s__Pseudomonas_E rhodesiae, 95.0, 82.96, 0.51; GCF_900005815.1, s__Pseudomonas_E sp900005815, 95.0, 82.95, 0.52; GCF_001439815.1, s__Pseudomonas_E orientalis, 95.0, 82.94, 0.53; GCF_003852235.1, s__Pseudomonas_E sp003852235, 95.0, 82.94, 0.52; GCF_001439845.1, s__Pseudomonas_E lactis, 95.0, 82.94, 0.55; GCF_001439805.1, s__Pseudomonas_E trivialis, 95.0, 82.93, 0.48; GCF_902329575.1, s__Pseudomonas_E carnis, 95.0, 82.88, 0.53; GCF_000263715.2, s__Pseudomonas_E synxantha_A, 95.0, 82.87, 0.53; GCF_002934065.1, s__Pseudomonas_E orientalis_A, 95.0, 82.85, 0.52; GCF_009707515.1, s__Pseudomonas_E sp009707515, 95.0, 82.85, 0.5; GCF_012844475.1, s__Pseudomonas_E sp012844475, 95.0, 82.82, 0.53; GCF_000730425.1, s__Pseudomonas_E fluorescens_X, 95.0, 82.8, 0.52; GCF_003031675.1, s__Pseudomonas_E palleroniana, 95.0, 82.8, 0.54; GCF_900583165.1, s__Pseudomonas_E sp900583165, 95.0, 82.78, 0.51; GCF_902706175.1, s__Pseudomonas_E sp902706175, 95.0, 82.71, 0.56; GCF_004519405.1, s__Pseudomonas_E sp004519405, 95.0, 82.71, 0.54; GCF_013607945.1, s__Pseudomonas_E orientalis_B, 95.0, 82.67, 0.51; GCF_001439785.1, s__Pseudomonas_E poae, 95.0, 82.59, 0.5; GCF_001439735.1, s__Pseudomonas_E paralactis, 95.0, 82.55, 0.51; GCF_013522705.1, s__Pseudomonas_E sp002383725, 95.0, 82.5, 0.5; GCF_009296165.1, s__Pseudomonas_E kitaguniensis, 95.0, 82.5, 0.48; GCF_900106045.1, s__Pseudomonas_E mucidolens, 95.0, 82.05, 0.45; GCF_002251635.1, s__Pseudomonas_E mandelii_B, 95.0, 81.48, 0.42; GCF_014076455.1, s__Pseudomonas_E migulae_A, 95.0, 81.06, 0.36; GCF_001874645.1, s__Pseudomonas_E frederiksbergensis_B, 95.0, 80.98, 0.3; GCF_900187645.1, s__Pseudomonas_E sp900187645, 95.0, 80.95, 0.33; GCF_003732225.1, s__Pseudomonas_E brassicacearum_E, 95.0, 80.73, 0.33; GCF_009834545.1, s__Pseudomonas_E sp900187635, 95.0, 80.64, 0.38	16.68	11	N/A	N/A
