user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
maxbin_162_fasta_contigs-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_900155395.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__Merdibacter massiliensis	78.45	0.21	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900543035.1, s__Merdibacter sp900543035, 95.0, 79.37, 0.42; GCF_900754715.1, s__Merdibacter sp900754715, 95.0, 78.78, 0.31; GCF_900759455.1, s__Merdibacter sp900759455, 95.0, 78.44, 0.27	61.84	11	0.9749283790690617	N/A
maxbin_163_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__	ANI	N/A	GCF_003479405.1, s__Eubacterium_G sp000432355, 95.0, 78.6, 0.07; GCF_003460505.1, s__Eubacterium_G sp000435815, 95.0, 78.38, 0.06; GCF_003479125.1, s__Eubacterium_G sp000434315, 95.0, 78.13, 0.04; GCF_900764695.1, s__Eubacterium_G sp900764695, 95.0, 77.71, 0.04; GCA_900548465.1, s__Eubacterium_G sp900548465, 95.0, 77.53, 0.06; GCA_900550135.1, s__Eubacterium_G sp900550135, 95.0, 77.52, 0.09; GCA_900552275.1, s__Eubacterium_G sp900552275, 95.0, 77.35, 0.04; GCF_000153885.1, s__Eubacterium_G ventriosum, 95.0, 77.18, 0.05; GCA_902774125.1, s__Eubacterium_G sp902774125, 95.0, 77.08, 0.02; GCA_002369135.1, s__Eubacterium_G sp002369135, 95.0, 76.75, 0.03; GCA_902793045.1, s__Eubacterium_G sp902793045, 95.0, 76.71, 0.02; GCA_902766735.1, s__Eubacterium_G sp902766735, 95.0, 76.64, 0.03; GCA_900556905.1, s__Eubacterium_G sp900556905, 95.0, 76.53, 0.05; GCA_902783775.1, s__Eubacterium_G sp902783775, 95.0, 75.73, 0.02	42.37	11	0.9713542318082378	Genome has more than 12.5% of markers with multiple hits
maxbin_164_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	75.6	11	0.8884268962593199	N/A
maxbin_165_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__UBA4716;s__	N/A	N/A	N/A	N/A	N/A	GCA_900556575.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__UBA4716;s__UBA4716 sp900556575	77.12	0.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__UBA4716;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002438865.1, s__UBA4716 sp002438865, 95.0, 77.38, 0.13	89.22	11	0.9283516743255378	N/A
maxbin_166_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__	N/A	N/A	N/A	N/A	N/A	GCF_900626145.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas timonensis	89.09	0.63	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900540545.1, s__Intestinimonas sp900540545, 95.0, 82.41, 0.5; GCF_001244995.1, s__Intestinimonas massiliensis, 95.0, 81.17, 0.44; GCF_004154955.1, s__Intestinimonas butyriciproducens, 95.0, 80.27, 0.42	44.51	11	0.9920272101155848	N/A
maxbin_168_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Christensenellaceae;g__NSJ-63;s__	N/A	N/A	N/A	N/A	N/A	GCA_014384805.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Christensenellaceae;g__NSJ-63;s__NSJ-63 sp014384805	97.65	0.36	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Christensenellaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	43.36	11	0.9471409336002857	Genome has more than 35.8% of markers with multiple hits
maxbin_169_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7109;s__	N/A	N/A	N/A	N/A	N/A	GCA_002492335.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7109;s__UBA7109 sp002492335	77.74	0.18	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	85.55	11	0.9627070834606035	N/A
maxbin_171_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS599;s__	N/A	N/A	N/A	N/A	N/A	GCA_900543705.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS599;s__UMGS599 sp900543705	78.79	0.31	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	70.04	11	0.960878272912499	Genome has more than 10.0% of markers with multiple hits
maxbin_173_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	75.78	11	0.7682100451222119	Genome has more than 13.3% of markers with multiple hits
maxbin_174_fasta_contigs-contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_002088015.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.21	0.84	GCF_002088015.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.21	0.84	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000614735.1, s__Lactobacillus gallinarum, 95.0, 83.94, 0.61; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.92, 0.59; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 82.43, 0.61; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 82.35, 0.61; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 81.9, 0.63; GCF_001591845.1, s__Lactobacillus acidophilus, 95.0, 81.7, 0.59; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 81.56, 0.62; GCF_002911475.1, s__Lactobacillus sp002911475, 95.0, 80.36, 0.39; GCF_001434335.1, s__Lactobacillus kalixensis, 95.0, 80.19, 0.43; GCF_000615445.1, s__Lactobacillus hamsteri, 95.0, 80.08, 0.42; GCF_001435325.1, s__Lactobacillus intestinalis, 95.0, 79.91, 0.39; GCF_000178475.1, s__Lactobacillus amylolyticus, 95.0, 79.83, 0.35; GCF_007570935.1, s__Lactobacillus sp007570935, 95.0, 79.41, 0.38; GCF_000296855.1, s__Lactobacillus gigeriorum, 95.0, 79.25, 0.27; GCF_001436695.1, s__Lactobacillus taiwanensis, 95.0, 78.95, 0.24; GCF_000296835.1, s__Lactobacillus hominis, 95.0, 78.89, 0.26; GCF_000297025.1, s__Lactobacillus pasteurii, 95.0, 78.75, 0.32; GCF_003423665.1, s__Lactobacillus rodentium, 95.0, 78.65, 0.18; GCF_000159355.1, s__Lactobacillus johnsonii, 95.0, 78.64, 0.23; GCF_003584685.1, s__Lactobacillus paragasseri, 95.0, 78.49, 0.26; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 78.47, 0.22; GCF_000014425.1, s__Lactobacillus gasseri, 95.0, 78.42, 0.26; GCF_009695985.1, s__Lactobacillus porci, 95.0, 78.41, 0.12; GCF_001436775.1, s__Lactobacillus acetotolerans, 95.0, 78.29, 0.27; GCF_007095465.1, s__Lactobacillus mulieris, 95.0, 78.13, 0.21; GCF_002916935.1, s__Lactobacillus panisapium, 95.0, 78.06, 0.21; GCF_002837055.1, s__Lactobacillus apis, 95.0, 78.0, 0.21; GCA_001311765.1, s__Lactobacillus equicursoris, 95.0, 77.92, 0.1; GCF_000760615.1, s__Lactobacillus sp000760615, 95.0, 77.87, 0.19; GCF_001436455.1, s__Lactobacillus jensenii, 95.0, 77.85, 0.22; GCF_000967195.1, s__Lactobacillus kullabergensis, 95.0, 77.67, 0.19; GCF_013346935.1, s__Lactobacillus melliventris, 95.0, 77.65, 0.17; GCF_014323605.1, s__Lactobacillus kimbladii_B, 95.0, 77.62, 0.18; GCF_900112665.1, s__Lactobacillus bombicola, 95.0, 77.56, 0.17; GCF_001433875.1, s__Lactobacillus delbrueckii, 95.0, 77.46, 0.09; GCF_003692965.1, s__Lactobacillus sp003692965, 95.0, 77.41, 0.18; GCA_004556255.1, s__Lactobacillus delbrueckii_B, 95.0, 77.31, 0.06; GCF_000970855.1, s__Lactobacillus helsingborgensis, 95.0, 77.3, 0.18; GCF_000970755.1, s__Lactobacillus kimbladii_A, 95.0, 77.29, 0.2; GCA_002418055.1, s__Lactobacillus sp002418055, 95.0, 77.0, 0.17; GCF_000160875.1, s__Lactobacillus iners, 95.0, 76.82, 0.11; GCA_002417825.1, s__Lactobacillus sp002417825, 95.0, 76.43, 0.06	77.59	11	N/A	N/A
maxbin_179_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp002159845	GCF_002159845.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp002159845	98.57	0.74	GCF_002159845.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp002159845	98.57	0.74	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001305115.1, s__Anaeromassilibacillus sp001305115, 95.0, 80.76, 0.44; GCF_001261775.1, s__Anaeromassilibacillus senegalensis, 95.0, 78.84, 0.3	71.57	11	N/A	Genome has more than 11.7% of markers with multiple hits
maxbin_180_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA9502;s__	ANI	N/A	GCA_004554205.1, s__UBA9502 sp004554205, 95.0, 78.45, 0.31; GCF_003478505.1, s__UBA9502 sp003478505, 95.0, 78.43, 0.22; GCA_900538475.1, s__UBA9502 sp900538475, 95.0, 78.43, 0.21; GCF_003481985.1, s__UBA9502 sp003506385, 95.0, 78.38, 0.2; GCF_003480315.1, s__UBA9502 sp003480315, 95.0, 78.27, 0.22; GCF_003481825.1, s__UBA9502 sp003481825, 95.0, 78.13, 0.19; GCA_900540335.1, s__UBA9502 sp900540335, 95.0, 78.03, 0.24; GCF_900770535.1, s__UBA9502 sp900770535, 95.0, 77.93, 0.3; GCA_900555625.1, s__UBA9502 sp900555625, 95.0, 77.65, 0.12; GCF_003669055.1, s__UBA9502 sp003669055, 95.0, 77.55, 0.18; GCF_003611875.1, s__UBA9502 sp003611875, 95.0, 77.19, 0.15; GCF_009911065.1, s__UBA9502 sp009911065, 95.0, 76.84, 0.1	89.66	11	0.9601741080760557	N/A
maxbin_181_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UMGS1004;s__UMGS1004 sp900548845	GCA_900548845.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UMGS1004;s__UMGS1004 sp900548845	97.56	0.92	GCA_900548845.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UMGS1004;s__UMGS1004 sp900548845	97.56	0.92	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UMGS1004;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_003343805.1, s__UMGS1004 sp003343805, 95.0, 89.17, 0.7; GCA_900547645.1, s__UMGS1004 sp900547645, 95.0, 79.24, 0.38; GCF_900761685.1, s__UMGS1004 sp900761685, 95.0, 78.97, 0.28	91.46	11	N/A	N/A
maxbin_182_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1472;s__	N/A	N/A	N/A	N/A	N/A	GCA_900552095.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1472;s__UMGS1472 sp900552095	78.31	0.31	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	56.1	11	0.9644473469067842	N/A
maxbin_183_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	N/A	N/A	N/A	N/A	N/A	GCA_900543715.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900543715	87.13	0.65	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	taxonomic classification defined by topology and ANI	N/A	GCF_002161285.1, s__Blautia sp002161285, 95.0, 87.42, 0.7; GCA_900765525.1, s__Blautia sp900765525, 95.0, 78.97, 0.29; GCF_013304445.1, s__Blautia sp900541955, 95.0, 78.09, 0.22; GCF_003287895.1, s__Blautia sp003287895, 95.0, 78.05, 0.21; GCF_902363515.1, s__Blautia sp000432195, 95.0, 78.02, 0.2; GCA_900556555.1, s__Blautia sp900556555, 95.0, 77.9, 0.2; GCA_900547685.1, s__Blautia sp900547685, 95.0, 77.73, 0.16; GCF_002222595.2, s__Blautia hansenii, 95.0, 77.66, 0.16; GCA_900539145.1, s__Blautia sp900539145, 95.0, 77.63, 0.2; GCF_900120295.1, s__Blautia sp900120295, 95.0, 77.55, 0.18; GCF_002221555.2, s__Blautia coccoides_A, 95.0, 77.55, 0.15; GCA_900555025.1, s__Blautia sp900555025, 95.0, 77.48, 0.16; GCA_001304935.1, s__Blautia sp001304935, 95.0, 77.46, 0.18; GCA_900753905.1, s__Blautia sp900753905, 95.0, 77.35, 0.15; GCF_900461125.1, s__Blautia coccoides, 95.0, 77.34, 0.17; GCF_003481745.1, s__Blautia stercoris, 95.0, 77.32, 0.1; GCF_002270465.1, s__Blautia hominis, 95.0, 77.21, 0.18	74.15	11	0.992397795532855	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
maxbin_184_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__	N/A	N/A	N/A	N/A	N/A	GCA_900555465.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum sp900555465	86.61	0.46	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900557315.1, s__Agathobaculum sp900557315, 95.0, 84.74, 0.46; GCF_900625105.1, s__Agathobaculum sp900625105, 95.0, 82.9, 0.58; GCF_900291975.1, s__Agathobaculum sp900291975, 95.0, 81.44, 0.57; GCF_000701665.1, s__Agathobaculum desmolans, 95.0, 80.18, 0.49; GCA_900544475.1, s__Agathobaculum sp900544475, 95.0, 80.12, 0.39; GCF_003481705.1, s__Agathobaculum sp003481705, 95.0, 79.74, 0.46; GCF_003096535.1, s__Agathobaculum butyriciproducens, 95.0, 79.55, 0.44	39.63	11	0.9915504601056399	Genome has more than 15.8% of markers with multiple hits
maxbin_185_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas intestinalis	GCF_001280875.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas intestinalis	98.76	0.72	GCF_001280875.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas intestinalis	98.76	0.72	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002161525.1, s__Sellimonas sp002161525, 95.0, 81.0, 0.44; GCF_002159995.1, s__Sellimonas sp002159995, 95.0, 78.84, 0.26	70.02	11	N/A	Genome has more than 14.2% of markers with multiple hits
maxbin_186_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	54.22	11	0.7324075958809656	Genome has more than 24.2% of markers with multiple hits
maxbin_187_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter sp900543115	GCA_900543115.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter sp900543115	98.57	0.83	GCA_900543115.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter sp900543115	98.57	0.83	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001405555.1, s__Fusicatenibacter saccharivorans, 95.0, 78.44, 0.2; GCF_900772675.1, s__Fusicatenibacter sp900772675, 95.0, 77.95, 0.15	76.59	11	N/A	N/A
maxbin_188_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	N/A	N/A	N/A	N/A	N/A	GCA_900553985.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp900553985	79.9	0.5	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900556695.1, s__CAG-269 sp900556695, 95.0, 80.81, 0.51; GCF_900760175.1, s__CAG-269 sp900760175, 95.0, 80.44, 0.44; GCA_000431335.1, s__CAG-269 sp000431335, 95.0, 80.3, 0.54; GCA_900554565.1, s__CAG-269 sp900554565, 95.0, 80.1, 0.53; GCA_900557115.1, s__CAG-269 sp900557115, 95.0, 79.97, 0.54; GCA_900554365.1, s__CAG-269 sp900554365, 95.0, 79.85, 0.5; GCA_900556945.1, s__CAG-269 sp900556945, 95.0, 79.76, 0.56; GCF_900762425.1, s__CAG-269 sp900762425, 95.0, 79.71, 0.49; GCF_900753165.1, s__CAG-269 sp900753165, 95.0, 79.5, 0.46; GCA_001916005.1, s__CAG-269 sp001916005, 95.0, 79.41, 0.45; GCA_000438255.1, s__CAG-269 sp000438255, 95.0, 79.3, 0.46; GCA_000437215.1, s__CAG-269 sp000437215, 95.0, 79.26, 0.43; GCA_001916035.1, s__CAG-269 sp001916035, 95.0, 79.18, 0.38; GCA_900551615.1, s__CAG-269 sp900551615, 95.0, 78.93, 0.45; GCF_900754285.1, s__CAG-269 sp900754285, 95.0, 78.92, 0.39; GCA_001916065.1, s__CAG-269 sp001916065, 95.0, 78.9, 0.42; GCA_900552555.1, s__CAG-269 sp900552555, 95.0, 78.78, 0.46; GCA_003525075.1, s__CAG-269 sp003525075, 95.0, 78.71, 0.36; GCA_000435535.1, s__CAG-269 sp000435535, 95.0, 78.63, 0.45; GCA_001915995.1, s__CAG-269 sp001915995, 95.0, 78.59, 0.39; GCA_902760765.1, s__CAG-269 sp902760765, 95.0, 78.57, 0.45; GCA_001916055.1, s__CAG-269 sp001916055, 95.0, 78.39, 0.33; GCA_900555615.1, s__CAG-269 sp900555615, 95.0, 77.7, 0.31; GCA_900553125.1, s__CAG-269 sp900553125, 95.0, 77.64, 0.31; GCA_900556345.1, s__CAG-269 sp900556345, 95.0, 77.59, 0.32; GCA_900554175.1, s__CAG-269 sp900554175, 95.0, 77.54, 0.29; GCA_002372935.1, s__CAG-269 sp002372935, 95.0, 77.47, 0.32; GCA_902787685.1, s__CAG-269 sp902787685, 95.0, 77.24, 0.29; GCA_003518755.1, s__CAG-269 sp003518755, 95.0, 77.21, 0.24; GCA_900556865.1, s__CAG-269 sp900556865, 95.0, 77.07, 0.32	84.53	11	0.9550745664682465	N/A
maxbin_189_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__UBA7182 sp002160135	GCF_002160135.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__UBA7182 sp002160135	98.09	0.84	GCF_002160135.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__UBA7182 sp002160135	98.09	0.84	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003480725.1, s__UBA7182 sp003480725, 95.0, 77.83, 0.18; GCA_009774145.1, s__UBA7182 sp009774145, 95.0, 77.74, 0.22; GCF_003481535.1, s__UBA7182 sp003481535, 95.0, 77.53, 0.21; GCA_009774135.1, s__UBA7182 sp009774135, 95.0, 77.47, 0.17; GCA_002491115.1, s__UBA7182 sp002491115, 95.0, 77.23, 0.2; GCA_009774155.1, s__UBA7182 sp009774155, 95.0, 77.22, 0.17; GCA_001941045.1, s__UBA7182 sp001941045, 95.0, 76.92, 0.13	74.61	11	N/A	N/A
maxbin_191_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter sp900543555	GCA_900543555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter sp900543555	97.74	0.8	GCA_900543555.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter sp900543555	97.74	0.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000435395.1, s__Acutalibacter sp000435395, 95.0, 86.01, 0.64; GCA_900548545.1, s__Acutalibacter sp900548545, 95.0, 81.78, 0.49; GCA_000432995.1, s__Acutalibacter sp000432995, 95.0, 80.72, 0.49; GCF_900755895.1, s__Acutalibacter sp900755895, 95.0, 80.68, 0.43; GCF_900759575.1, s__Acutalibacter sp900759575, 95.0, 80.12, 0.34; GCA_900543305.1, s__Acutalibacter sp900543305, 95.0, 79.61, 0.39; GCF_003612555.1, s__Acutalibacter sp003612555, 95.0, 78.85, 0.3; GCF_009936055.1, s__Acutalibacter sp009936055, 95.0, 78.39, 0.3; GCF_009936035.1, s__Acutalibacter sp009936035, 95.0, 78.01, 0.32; GCF_002201475.1, s__Acutalibacter muris, 95.0, 77.73, 0.22; GCF_900048895.1, s__Acutalibacter timonensis, 95.0, 77.69, 0.21; GCF_009917305.1, s__Acutalibacter muris_A, 95.0, 77.54, 0.18; GCF_009917525.1, s__Acutalibacter sp009917525, 95.0, 77.15, 0.18	59.42	11	N/A	N/A
maxbin_192_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1690;s__UMGS1690 sp900554165	GCA_900554165.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1690;s__UMGS1690 sp900554165	98.52	0.87	GCA_900554165.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1690;s__UMGS1690 sp900554165	98.52	0.87	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	65.52	11	N/A	Genome has more than 20.8% of markers with multiple hits
maxbin_194_fasta_contigs-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066135;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	78.84	11	0.9153168032928106	N/A
