Bin Id,Marker lineage,# genomes,# markers,# marker sets,Completeness,Contamination,Strain heterogeneity,Genome size (bp),# ambiguous bases,# scaffolds,# contigs,N50 (scaffolds),N50 (contigs),Mean scaffold length (bp),Mean contig length (bp),Longest scaffold (bp),Longest contig (bp),GC,GC std (scaffolds > 1kbp),Coding density,Translation table,# predicted genes,0,1,2,3,4,5+
human1_DAS_maxbin_166_fasta_contigs-contigs.fa,g__Pseudomonas (UID4550),78,1044,368,95.42,1.27,30.77,7211972,68677,6787,6787,58483,381,317,307,4315,4216,35.8,5.43,-100.0,-1,-1,44,989,10,1,0,0
human1_DAS_maxbin_167_fasta_contigs-contigs.fa,o__Lactobacillales (UID544),293,475,267,92.73,0.37,100.0,2224109,27854,2225,2225,31299,354,287,274,1451,1398,35.8,5.97,-100.0,-1,-1,59,415,1,0,0,0
human1_DAS_maxbin_168_fasta_contigs-contigs.fa,o__Clostridiales (UID1125),128,313,164,68.09,2.44,0.0,1240859,15636,1179,1179,77678,406,317,303,4871,4551,36.8,6.41,-100.0,-1,-1,87,222,4,0,0,0
human1_DAS_maxbin_169_fasta_contigs-contigs.fa,o__Lactobacillales (UID462),85,367,162,97.22,2.16,0.0,3057648,37520,2930,2930,106633,353,292,279,2024,1935,30.4,7.2,-100.0,-1,-1,7,356,4,0,0,0
human1_DAS_maxbin_171_fasta_contigs-contigs.fa,p__Actinobacteria (UID2112),31,211,124,98.39,0.0,0.0,1866079,18267,1671,1671,111061,401,331,320,1577,1512,36.1,5.77,-100.0,-1,-1,2,209,0,0,0,0
human1_DAS_maxbin_173_fasta_contigs-contigs.fa,c__Epsilonproteobacteria (UID3065),111,445,271,96.37,0.0,0.0,1563358,32625,1577,1577,362801,361,308,287,2358,2134,40.2,6.39,-100.0,-1,-1,16,429,0,0,0,0
human1_DAS_metabat2_116_fa_contigs-contigs.fa,o__Clostridiales (UID1212),172,263,149,94.63,0.0,0.0,2587551,24020,2419,2419,69794,379,318,308,10093,9578,41.7,4.52,-100.0,-1,-1,15,248,0,0,0,0
human1_DAS_metabat2_144_fa_contigs-contigs.fa,o__Clostridiales (UID1226),155,278,158,80.13,0.0,0.0,2112057,21876,1957,1957,68639,381,326,314,3722,3619,41.2,3.72,-100.0,-1,-1,56,222,0,0,0,0
human1_DAS_metabat2_174_fa_contigs-contigs.fa,o__Clostridiales (UID1212),172,263,149,84.9,0.0,0.0,1770331,16072,1797,1797,30734,355,288,280,2776,2630,38.5,5.32,-100.0,-1,-1,34,229,0,0,0,0
human1_DAS_metabat2_179_fa_contigs-contigs.fa,o__Clostridiales (UID1226),155,278,158,79.04,2.53,100.0,1890558,24105,1790,1790,24509,385,320,307,1727,1584,39.8,5.0,-100.0,-1,-1,78,195,5,0,0,0
human1_DAS_metabat2_185_fa_contigs-contigs.fa,o__Clostridiales (UID1212),172,263,149,83.67,0.0,0.0,2550702,20186,2364,2364,119184,374,308,299,1944,1869,41.2,5.25,-100.0,-1,-1,35,228,0,0,0,0
human1_DAS_metabat2_197_fa_contigs-contigs.fa,o__Clostridiales (UID1212),172,261,147,89.77,0.34,100.0,2412266,21424,2246,2246,48816,382,316,306,2286,2217,37.1,6.09,-100.0,-1,-1,29,231,1,0,0,0
human1_DAS_metabat2_203_fa_contigs-contigs.fa,o__Clostridiales (UID1226),155,278,158,73.89,0.0,0.0,1661800,17955,1529,1529,81562,383,323,312,3012,2832,39.2,5.26,-100.0,-1,-1,105,173,0,0,0,0
human1_DAS_metabat2_212_fa_contigs-contigs.fa,p__Bacteroidetes (UID2605),350,314,208,23.8,0.0,0.0,622773,7662,492,492,279759,466,394,378,1562,1492,36.9,4.77,-100.0,-1,-1,224,90,0,0,0,0
human1_DAS_metabat2_226_fa_contigs-contigs.fa,o__Clostridiales (UID1120),304,247,141,22.34,0.0,0.0,685261,7719,621,621,134072,391,322,310,2854,2700,39.5,9.46,-100.0,-1,-1,170,77,0,0,0,0
human1_DAS_metabat2_234_fa_contigs-contigs.fa,o__Clostridiales (UID1212),172,263,149,45.88,0.13,0.0,1209039,10396,1227,1227,111396,352,291,283,2069,1997,38.5,4.73,-100.0,-1,-1,152,110,1,0,0,0
human1_DAS_metabat2_240_fa_contigs-contigs.fa,p__Bacteroidetes (UID2605),350,314,208,80.77,2.4,60.0,2976430,35755,2345,2345,250680,462,385,370,2483,2423,37.2,4.06,-100.0,-1,-1,72,237,5,0,0,0
human1_DAS_metabat2_261_fa_contigs-contigs.fa,o__Clostridiales (UID1212),172,261,147,85.6,0.0,0.0,1897860,19106,1607,1607,15304,391,332,320,1436,1380,36.2,6.37,-100.0,-1,-1,58,203,0,0,0,0
human1_DAS_metabat2_272_fa_contigs-contigs.fa,o__Clostridiales (UID1120),304,247,141,58.51,0.0,0.0,1201194,13821,1155,1155,201200,385,312,301,2016,1919,40.7,5.31,-100.0,-1,-1,109,138,0,0,0,0
human1_DAS_metabat2_285_fa_contigs-contigs.fa,f__Bifidobacteriaceae (UID1462),65,476,217,98.37,0.46,0.0,2171428,21830,1799,1799,102486,422,354,342,3173,3079,33.8,5.56,-100.0,-1,-1,7,468,1,0,0,0
human1_DAS_metabat2_307_fa_contigs-contigs.fa,o__Clostridiales (UID1226),155,278,158,81.94,0.32,0.0,3385232,38230,3073,3073,161820,378,330,317,3758,3560,41.8,4.66,-100.0,-1,-1,57,220,1,0,0,0
human1_DAS_metabat2_319_fa_contigs-contigs.fa,o__Clostridiales (UID1226),155,278,158,65.82,0.0,0.0,1416906,16547,1388,1388,25782,369,313,302,2846,2654,40.0,5.42,-100.0,-1,-1,79,199,0,0,0,0
human1_DAS_metabat2_61_fa_contigs-contigs.fa,k__Bacteria (UID203),5449,103,57,47.37,0.0,0.0,1344028,15345,1289,1289,9979,372,316,304,1666,1609,40.4,5.76,-100.0,-1,-1,71,32,0,0,0,0
human1_DAS_metabat2_71_fa_contigs-contigs.fa,k__Bacteria (UID203),5449,104,58,38.51,0.0,0.0,1371273,16736,1098,1098,126826,439,378,362,1417,1356,37.3,3.51,-100.0,-1,-1,78,26,0,0,0,0
human1_concoct_10_refined_2_Bin_0_1_1-contigs.fa,o__Bacteroidales (UID2621),198,427,260,99.42,0.0,0.0,4997430,75389,4273,4273,95529,428,355,337,3507,3294,39.3,5.87,-100.0,-1,-1,2,425,0,0,0,0
human1_concoct_10_refined_2_Bin_0_2_1-contigs.fa,g__Lactobacillus (UID436),31,586,184,99.18,0.0,0.0,2611266,29602,2586,2586,48119,345,284,273,2725,2561,31.0,7.59,-100.0,-1,-1,2,584,0,0,0,0
human1_concoct_10_refined_2_Bin_0_3_1-contigs.fa,o__Clostridiales (UID1212),172,263,149,87.58,0.34,0.0,1816009,25439,1684,1684,147912,390,323,308,1758,1653,39.9,7.01,-100.0,-1,-1,26,236,1,0,0,0
human1_concoct_10_refined_2_Bin_0_4_1-contigs.fa,o__Bacteroidales (UID2657),160,491,268,88.21,0.0,0.0,3210323,48425,2604,2604,71289,454,378,359,2257,2128,39.5,4.97,-100.0,-1,-1,66,425,0,0,0,0
human1_concoct_10_refined_2_Bin_0_5_1-contigs.fa,p__Bacteroidetes (UID2605),350,314,208,83.89,10.26,50.0,3351680,40876,2639,2639,221494,460,386,370,2483,2423,37.3,4.32,-100.0,-1,-1,62,226,26,0,0,0
human1_concoct_10_refined_2_Bin_0_6_1-contigs.fa,o__Selenomonadales (UID1024),64,334,167,99.38,1.7,0.0,2332080,30443,2206,2206,117575,386,319,305,5629,5173,38.5,6.54,-100.0,-1,-1,2,327,5,0,0,0
human1_concoct_10_refined_2_Bin_0_7_1-contigs.fa,o__Lactobacillales (UID543),294,471,264,99.8,0.19,0.0,2404755,36627,2469,2469,171782,346,283,268,1808,1672,35.0,6.57,-100.0,-1,-1,2,467,2,0,0,0
human1_concoct_10_refined_2_Bin_0_8_1-contigs.fa,o__Lactobacillales (UID462),85,367,162,99.07,2.16,0.0,3203916,39098,3058,3058,106633,356,293,281,2024,1935,30.5,7.45,-100.0,-1,-1,2,361,4,0,0,0
human1_concoct_10_refined_2_Bin_0_9_1-contigs.fa,o__Lactobacillales (UID544),293,475,267,99.3,0.37,100.0,2344780,29426,2341,2341,31246,356,287,274,1451,1398,35.9,5.89,-100.0,-1,-1,28,446,1,0,0,0
human1_concoct_10_refined_2_Bin_1_1-contigs.fa,c__Clostridia (UID1118),387,223,124,85.35,0.4,0.0,2407172,23328,2255,2255,16458,369,309,299,2522,2429,37.6,4.9,-100.0,-1,-1,25,197,1,0,0,0
human1_concoct_10_refined_2_Bin_1_5-contigs.fa,o__Selenomonadales (UID1024),64,334,167,46.89,6.03,62.5,1205339,15849,1527,1527,2091,292,235,224,1208,1086,37.7,6.48,-100.0,-1,-1,163,147,24,0,0,0
human1_concoct_10_refined_2_Bin_2_1-contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,91.96,0.29,0.0,3002004,41122,2954,2954,19889,374,299,286,1678,1553,38.7,5.64,-100.0,-1,-1,65,353,2,0,0,0
human1_concoct_10_refined_2_Bin_2_10-contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,78.23,1.89,50.0,2703888,34207,2444,2444,19986,394,318,304,3383,3117,39.3,6.22,-100.0,-1,-1,100,248,6,0,0,0
human1_concoct_10_refined_2_Bin_2_11_1-contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,94.0,2.96,0.0,2409443,30316,2322,2322,89343,377,315,302,3577,3311,40.3,5.37,-100.0,-1,-1,20,304,9,0,0,0
human1_concoct_10_refined_2_Bin_2_12-contigs.fa,o__Clostridiales (UID1226),155,278,158,83.42,2.74,100.0,2185302,27906,2101,2101,19985,384,314,301,1960,1826,39.7,7.19,-100.0,-1,-1,63,209,6,0,0,0
human1_concoct_10_refined_2_Bin_2_13-contigs.fa,o__Clostridiales (UID1212),172,263,149,93.95,3.69,50.0,2903386,37630,2707,2707,29664,374,302,288,2638,2462,40.1,7.06,-100.0,-1,-1,45,212,6,0,0,0
human1_concoct_10_refined_2_Bin_2_14_1-contigs.fa,o__Clostridiales (UID1212),172,263,149,88.59,0.02,100.0,2394989,24636,2255,2255,49956,374,304,293,3106,2928,37.3,5.45,-100.0,-1,-1,21,241,1,0,0,0
human1_concoct_10_refined_2_Bin_2_15-contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,77.23,2.44,9.09,2029068,23813,2242,2242,5625,340,271,260,1558,1467,40.5,7.47,-100.0,-1,-1,66,256,11,0,0,0
human1_concoct_10_refined_2_Bin_2_16-contigs.fa,o__Clostridiales (UID1226),155,278,158,80.28,0.53,100.0,2837056,36515,2639,2639,34382,392,322,308,5352,5065,40.5,6.72,-100.0,-1,-1,72,204,2,0,0,0
human1_concoct_10_refined_2_Bin_2_17-contigs.fa,o__Clostridiales (UID1226),155,278,158,87.18,2.22,0.0,2527434,28086,2392,2392,73327,385,314,303,3012,2832,39.1,5.88,-100.0,-1,-1,42,231,5,0,0,0
human1_concoct_10_refined_2_Bin_2_18_1-contigs.fa,o__Clostridiales (UID1226),155,278,158,83.89,0.02,100.0,2868629,31755,2512,2512,31283,402,337,324,3558,3385,38.9,6.57,-100.0,-1,-1,45,232,1,0,0,0
human1_concoct_10_refined_2_Bin_2_19-contigs.fa,o__Clostridiales (UID1226),155,278,158,89.22,0.95,50.0,2825025,33307,2655,2655,41024,383,317,305,9388,8813,39.5,5.07,-100.0,-1,-1,32,244,2,0,0,0
human1_concoct_10_refined_2_Bin_2_20-contigs.fa,o__Clostridiales (UID1226),155,278,158,86.12,1.92,50.0,2928968,32408,2870,2870,8147,369,296,285,1698,1643,39.3,6.28,-100.0,-1,-1,45,229,4,0,0,0
human1_concoct_10_refined_2_Bin_2_21-contigs.fa,o__Clostridiales (UID1212),172,263,149,95.19,0.0,0.0,2688401,26610,2698,2698,34405,361,286,277,2372,2242,37.6,5.15,-100.0,-1,-1,11,252,0,0,0,0
human1_concoct_10_refined_2_Bin_2_22_1-contigs.fa,o__Clostridiales (UID1226),155,278,158,24.28,2.37,16.67,1403922,17144,1530,1530,13237,334,269,257,2994,2845,39.6,4.16,-100.0,-1,-1,186,86,6,0,0,0
human1_concoct_10_refined_2_Bin_2_23-contigs.fa,o__Clostridiales (UID1226),155,278,158,85.7,4.77,77.78,2274661,29360,2287,2287,7367,368,301,288,5734,5328,39.7,5.01,-100.0,-1,-1,63,206,9,0,0,0
human1_concoct_10_refined_2_Bin_2_24_1-contigs.fa,o__Clostridiales (UID1226),155,278,158,97.47,1.9,33.33,2672466,31871,2712,2712,17008,361,301,289,2846,2654,40.0,4.93,-100.0,-1,-1,4,271,3,0,0,0
human1_concoct_10_refined_2_Bin_2_25-contigs.fa,o__Clostridiales (UID1226),155,278,158,92.17,2.22,16.67,2811206,35550,2786,2786,29567,372,298,285,2748,2524,40.4,5.7,-100.0,-1,-1,54,218,6,0,0,0
human1_concoct_10_refined_2_Bin_2_26-contigs.fa,o__Clostridiales (UID1212),172,263,149,70.47,1.38,0.0,2565007,31481,2389,2389,74723,379,316,303,2254,2134,39.5,5.74,-100.0,-1,-1,62,197,4,0,0,0
human1_concoct_10_refined_2_Bin_2_2_1-contigs.fa,o__Clostridiales (UID1212),172,263,149,77.52,1.36,33.33,2154142,22933,1965,1965,49542,378,311,299,3103,2882,37.1,5.98,-100.0,-1,-1,50,210,3,0,0,0
human1_concoct_10_refined_2_Bin_2_3-contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,82.39,1.66,25.0,2346947,30616,2438,2438,18763,362,288,275,1805,1694,40.6,5.61,-100.0,-1,-1,77,252,4,0,0,0
human1_concoct_10_refined_2_Bin_2_4-contigs.fa,o__Clostridiales (UID1212),172,263,149,92.92,0.89,0.0,2305640,35182,2329,2329,110018,355,293,278,1648,1556,39.0,4.94,-100.0,-1,-1,50,211,2,0,0,0
human1_concoct_10_refined_2_Bin_2_5_1-contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,90.49,0.03,100.0,2863464,36579,2826,2826,50139,369,299,286,3289,3009,40.3,6.83,-100.0,-1,-1,40,292,1,0,0,0
human1_concoct_10_refined_2_Bin_2_6-contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,89.47,1.13,50.0,2829429,35024,2758,2758,57561,372,304,291,3271,3018,40.5,6.0,-100.0,-1,-1,57,268,8,0,0,0
human1_concoct_10_refined_2_Bin_2_7-contigs.fa,o__Clostridiales (UID1226),155,278,158,84.22,1.27,0.0,3102696,39452,3020,3020,51634,378,311,298,6016,5771,39.3,7.06,-100.0,-1,-1,62,214,2,0,0,0
human1_concoct_10_refined_2_Bin_2_8_1-contigs.fa,o__Clostridiales (UID1226),155,278,158,90.13,0.32,0.0,3200917,38611,2972,2972,66942,387,323,310,8042,7463,40.3,4.95,-100.0,-1,-1,59,218,1,0,0,0
human1_concoct_10_refined_2_Bin_2_9-contigs.fa,o__Clostridiales (UID1226),155,278,158,75.59,0.0,0.0,2280065,29713,2229,2229,18233,382,300,287,2995,2851,39.9,6.84,-100.0,-1,-1,78,200,0,0,0,0
human1_concoct_10_refined_2_Bin_3_10_1-contigs.fa,k__Bacteria (UID2372),131,177,106,96.23,0.13,100.0,3224435,56641,3146,3147,115067,371,305,287,4096,3784,39.7,6.48,-100.0,-1,-1,5,171,1,0,0,0
human1_concoct_10_refined_2_Bin_3_1_1-contigs.fa,o__Clostridiales (UID1212),172,263,149,76.99,0.0,0.0,2330504,32635,2534,2534,4903,340,275,262,2193,2079,37.8,5.3,-100.0,-1,-1,70,193,0,0,0,0
human1_concoct_10_refined_2_Bin_3_2_1-contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,86.31,0.24,0.0,2947848,39716,2694,2694,67484,404,327,312,2255,2081,39.1,6.99,-100.0,-1,-1,50,369,1,0,0,0
human1_concoct_10_refined_2_Bin_3_3-contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,88.99,0.22,50.0,2059114,25300,1922,1922,33970,392,318,305,3129,2903,40.2,6.67,-100.0,-1,-1,32,299,2,0,0,0
human1_concoct_10_refined_2_Bin_3_4-contigs.fa,o__Clostridiales (UID1226),155,278,158,81.94,1.69,75.0,2603705,33252,2535,2535,19181,380,310,297,3852,3570,39.9,6.66,-100.0,-1,-1,65,209,4,0,0,0
human1_concoct_10_refined_2_Bin_3_5_1-contigs.fa,k__Bacteria (UID2372),131,177,106,100.0,0.13,100.0,2500074,48533,2432,2433,56032,372,306,286,3429,3109,39.9,8.66,-100.0,-1,-1,0,176,1,0,0,0
human1_concoct_10_refined_2_Bin_3_6_1-contigs.fa,s__difficile (UID1169),60,1183,308,99.11,0.47,0.0,4008322,71861,3668,3668,199739,365,307,288,2994,2800,42.7,4.91,-100.0,-1,-1,22,1158,3,0,0,0
human1_concoct_10_refined_2_Bin_3_7-contigs.fa,o__Clostridiales (UID1212),172,263,149,93.29,1.92,60.0,2149233,28386,2154,2154,15999,373,303,290,2181,2069,40.5,6.09,-100.0,-1,-1,14,244,5,0,0,0
human1_concoct_10_refined_2_Bin_3_8_1-contigs.fa,k__Bacteria (UID203),5449,103,57,73.16,0.0,0.0,2043702,27502,2053,2053,23654,368,298,285,2157,2036,40.2,5.26,-100.0,-1,-1,54,49,0,0,0,0
human1_concoct_10_refined_2_Bin_3_9-contigs.fa,o__Clostridiales (UID1120),304,249,142,99.3,0.0,0.0,2707485,48682,2552,2552,29576,355,305,286,3251,2927,41.9,6.03,-100.0,-1,-1,1,248,0,0,0,0
human1_concoct_10_refined_2_Bin_4_10-contigs.fa,o__Clostridiales (UID1212),172,263,149,96.2,2.14,60.0,2501960,41830,2337,2337,68390,390,325,307,2142,1991,39.6,6.64,-100.0,-1,-1,30,223,10,0,0,0
human1_concoct_10_refined_2_Bin_4_11_1-contigs.fa,o__Clostridiales (UID1212),172,263,149,97.32,0.67,0.0,2497353,44339,2329,2330,95743,390,313,294,2919,2621,39.7,5.8,-100.0,-1,-1,5,257,1,0,0,0
human1_concoct_10_refined_2_Bin_4_13_1-contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,97.83,1.59,0.0,2686037,36647,2537,2537,102564,380,317,303,2708,2510,38.9,6.3,-100.0,-1,-1,37,376,7,0,0,0
human1_concoct_10_refined_2_Bin_4_1_1-contigs.fa,o__Clostridiales (UID1212),172,260,146,97.26,0.68,0.0,2969402,42778,2827,2828,71697,389,309,294,3245,2925,39.4,6.28,-100.0,-1,-1,6,253,1,0,0,0
human1_concoct_10_refined_2_Bin_4_2-contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,94.06,2.11,66.67,2684320,30843,2447,2447,53332,394,326,314,2411,2306,39.6,4.92,-100.0,-1,-1,44,306,3,1,0,0
human1_concoct_10_refined_2_Bin_4_4-contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,34.3,2.22,0.0,898954,12788,841,841,98398,386,322,307,3746,3481,39.3,4.93,-100.0,-1,-1,224,188,8,0,0,0
human1_concoct_10_refined_2_Bin_4_5-contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,87.96,3.44,25.0,2715127,39541,2826,2826,18150,359,285,271,2726,2496,39.4,5.95,-100.0,-1,-1,54,354,12,0,0,0
human1_concoct_10_refined_2_Bin_4_6-contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,62.45,0.29,100.0,1855924,23679,1735,1735,63932,390,318,304,3301,3058,39.5,6.06,-100.0,-1,-1,124,208,1,0,0,0
human1_concoct_10_refined_2_Bin_4_7-contigs.fa,o__Clostridiales (UID1226),155,278,158,89.15,3.22,40.0,2827277,35568,2604,2604,26960,391,322,308,2790,2614,40.5,6.32,-100.0,-1,-1,52,213,12,1,0,0
human1_concoct_10_refined_2_Bin_4_8-contigs.fa,o__Clostridiales (UID1212),172,261,147,87.72,1.04,75.0,2563847,26186,2400,2400,118207,386,322,311,2598,2434,36.6,6.26,-100.0,-1,-1,30,227,4,0,0,0
human1_concoct_10_refined_2_Bin_4_9_1-contigs.fa,o__Clostridiales (UID1212),172,263,149,92.12,0.92,66.67,2905871,45983,2574,2574,57554,392,322,304,2821,2652,39.1,5.08,-100.0,-1,-1,44,216,3,0,0,0
human1_concoct_10_refined_2_Bin_5_1-contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,31.6,0.48,0.0,2085414,27161,2011,2012,33800,384,308,294,2971,2799,39.1,5.97,-100.0,-1,-1,258,161,1,0,0,0
human1_concoct_10_refined_2_Bin_5_10_1-contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,91.42,2.27,71.43,2497863,31416,2501,2501,23615,367,296,283,1514,1450,40.6,6.32,-100.0,-1,-1,41,285,7,0,0,0
human1_concoct_10_refined_2_Bin_5_11_1-contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,97.7,7.17,0.0,5515835,63586,5324,5324,70599,370,297,285,3067,2937,41.0,6.01,-100.0,-1,-1,5,335,12,2,0,0
human1_concoct_10_refined_2_Bin_5_12-contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,94.52,2.77,33.33,2981952,38233,2727,2727,35414,398,321,307,2925,2703,39.6,5.46,-100.0,-1,-1,16,330,6,2,0,0
human1_concoct_10_refined_2_Bin_5_13_1-contigs.fa,o__Clostridiales (UID1226),155,278,158,71.2,3.11,45.45,1865165,21711,1692,1692,41738,398,324,311,3253,3031,40.7,6.21,-100.0,-1,-1,71,196,11,0,0,0
human1_concoct_10_refined_2_Bin_5_14-contigs.fa,o__Bacteroidales (UID2657),160,492,269,93.11,1.43,60.0,3754911,56931,3250,3250,47983,424,344,326,2263,2136,38.9,4.83,-100.0,-1,-1,40,447,5,0,0,0
human1_concoct_10_refined_2_Bin_5_15_1-contigs.fa,o__Clostridiales (UID1226),155,278,158,87.85,3.38,57.89,2377768,27743,2232,2232,16262,391,314,302,1634,1564,39.2,7.19,-100.0,-1,-1,25,234,19,0,0,0
human1_concoct_10_refined_2_Bin_5_2-contigs.fa,g__Bacteroides (UID2691),33,839,309,98.49,0.98,56.25,6614647,108844,5345,5345,62022,469,376,356,2010,1890,39.0,4.68,-100.0,-1,-1,15,808,16,0,0,0
human1_concoct_10_refined_2_Bin_5_3-contigs.fa,o__Clostridiales (UID1212),172,261,147,80.23,3.63,50.0,2485841,25928,2500,2500,26862,369,289,279,1804,1715,36.3,7.5,-100.0,-1,-1,54,201,6,0,0,0
human1_concoct_10_refined_2_Bin_5_4-contigs.fa,o__Bacteroidales (UID2654),163,486,266,94.59,3.25,78.95,4557385,70774,4088,4088,14560,423,334,316,2174,2052,39.4,4.45,-100.0,-1,-1,35,432,19,0,0,0
human1_concoct_10_refined_2_Bin_5_5-contigs.fa,o__Clostridiales (UID1212),172,263,149,97.99,1.34,0.0,3128887,57193,2760,2760,116356,425,344,323,14442,13330,38.3,6.25,-100.0,-1,-1,4,256,3,0,0,0
human1_concoct_10_refined_2_Bin_5_6_1-contigs.fa,o__Clostridiales (UID1226),155,278,158,73.86,4.49,63.64,2316678,27888,2221,2221,28509,379,301,288,3177,3068,39.6,5.77,-100.0,-1,-1,88,179,11,0,0,0
human1_concoct_10_refined_2_Bin_5_7_1-contigs.fa,o__Clostridiales (UID1212),172,263,149,97.56,2.44,0.0,3455343,31007,3545,3545,92772,352,285,276,3127,3008,38.1,5.04,-100.0,-1,-1,10,242,11,0,0,0
human1_concoct_10_refined_2_Bin_5_8-contigs.fa,o__Clostridiales (UID1226),155,278,158,92.21,4.56,53.85,4086663,52584,3796,3797,31157,396,312,298,2997,2851,40.0,7.05,-100.0,-1,-1,24,243,10,1,0,0
human1_concoct_10_refined_2_Bin_5_9-contigs.fa,o__Clostridiales (UID1226),155,278,158,43.7,1.27,0.0,1403519,14956,1274,1274,23389,376,317,305,2244,2142,40.0,4.46,-100.0,-1,-1,144,132,2,0,0,0
human1_concoct_10_refined_2_Bin_6_1-contigs.fa,p__Actinobacteria (UID2112),31,211,124,100.0,0.07,100.0,3334156,26804,2876,2876,171855,415,339,330,3834,3692,36.2,5.77,-100.0,-1,-1,0,210,1,0,0,0
human1_concoct_10_refined_2_Bin_6_10-contigs.fa,o__Clostridiales (UID1342),32,340,177,89.8,3.55,83.33,5748086,65258,5474,5474,27883,378,312,301,4335,4150,41.8,5.6,-100.0,-1,-1,69,263,6,2,0,0
human1_concoct_10_refined_2_Bin_6_11-contigs.fa,o__Clostridiales (UID1226),155,278,158,96.64,1.11,33.33,5725674,63902,5444,5444,51902,372,312,301,4125,3948,42.5,5.8,-100.0,-1,-1,32,243,3,0,0,0
human1_concoct_10_refined_2_Bin_6_12-contigs.fa,o__Clostridiales (UID1212),172,263,149,87.02,0.0,0.0,2811224,22754,2706,2706,104341,362,297,289,1944,1869,40.9,5.49,-100.0,-1,-1,29,234,0,0,0,0
human1_concoct_10_refined_2_Bin_6_13-contigs.fa,o__Clostridiales (UID1226),155,278,158,95.89,0.95,66.67,6308431,75466,5707,5707,126973,400,332,319,4657,4427,40.5,5.33,-100.0,-1,-1,40,235,3,0,0,0
human1_concoct_10_refined_2_Bin_6_14-contigs.fa,p__Firmicutes (UID1022),100,295,158,96.11,0.63,100.0,1566262,18828,1482,1482,82543,369,313,300,2464,2285,39.7,5.88,-100.0,-1,-1,7,287,1,0,0,0
human1_concoct_10_refined_2_Bin_6_15-contigs.fa,o__Bacteroidales (UID2657),160,492,269,98.84,3.62,12.5,4910826,73497,4230,4230,95491,430,350,333,2662,2468,39.0,5.29,-100.0,-1,-1,4,472,16,0,0,0
human1_concoct_10_refined_2_Bin_6_16_1-contigs.fa,o__Clostridiales (UID1342),32,340,177,88.23,1.76,66.67,5484393,63234,5677,5677,23627,359,282,271,4373,4199,41.6,6.02,-100.0,-1,-1,37,297,6,0,0,0
human1_concoct_10_refined_2_Bin_6_2-contigs.fa,o__Clostridiales (UID1125),128,313,164,96.95,0.0,0.0,1573965,17332,1420,1420,142676,407,331,319,4871,4551,35.8,5.83,-100.0,-1,-1,6,307,0,0,0,0
human1_concoct_10_refined_2_Bin_6_3-contigs.fa,g__Prevotella (UID2724),55,567,296,98.87,0.0,0.0,3177433,48579,2504,2504,223877,448,371,351,3286,3081,38.6,4.63,-100.0,-1,-1,4,563,0,0,0,0
human1_concoct_10_refined_2_Bin_6_4-contigs.fa,f__Bifidobacteriaceae (UID1462),65,476,217,99.91,0.61,50.0,2381595,24082,1993,1993,81009,422,350,338,3173,3079,33.9,6.14,-100.0,-1,-1,1,473,2,0,0,0
human1_concoct_10_refined_2_Bin_6_5_1-contigs.fa,o__Lactobacillales (UID544),293,473,265,97.74,0.09,100.0,3338604,41143,3190,3190,225010,370,308,295,3118,2943,34.0,6.79,-100.0,-1,-1,6,466,1,0,0,0
human1_concoct_10_refined_2_Bin_6_6-contigs.fa,p__Actinobacteria (UID2112),31,211,124,100.0,0.0,0.0,2713585,22224,2326,2326,136340,418,340,331,4041,3833,35.6,5.91,-100.0,-1,-1,0,211,0,0,0,0
human1_concoct_10_refined_2_Bin_6_7-contigs.fa,o__Clostridiales (UID1212),172,261,147,95.22,0.34,100.0,2899475,26270,2743,2743,43648,380,310,300,2286,2217,37.4,6.02,-100.0,-1,-1,20,240,1,0,0,0
human1_concoct_10_refined_2_Bin_6_8-contigs.fa,p__Actinobacteria (UID2112),31,211,124,93.55,1.69,66.67,3502005,26771,3128,3128,154581,410,328,320,3535,3388,36.8,5.55,-100.0,-1,-1,13,195,3,0,0,0
human1_concoct_10_refined_2_Bin_6_9_1-contigs.fa,o__Clostridiales (UID1212),172,261,147,90.36,1.36,0.0,2689357,27742,2322,2322,14795,392,325,313,1843,1716,36.3,5.8,-100.0,-1,-1,20,239,2,0,0,0
human1_concoct_10_refined_2_Bin_7_1-contigs.fa,o__Selenomonadales (UID1024),64,334,167,98.8,0.27,50.0,1737122,19361,1660,1660,77171,374,314,302,2765,2586,37.7,4.88,-100.0,-1,-1,2,330,2,0,0,0
