name	len	score	pvalue
0000019415	1793	0.000477535038953647	0.5591245562353652
0000019422	1058	0.5748063921928406	0.045075156733892285
0000019408	6941	0.01116159837692976	0.3355049475035879
0000019401	8724	0.9886754751205444	0.007685625802553063
0000019416	1289	0.016148550435900688	0.309993201903467
0000019423	6506	0.2838645577430725	0.12368758969710703
0000019409	3207	0.9970228672027588	0.00528740841453282
0000019402	6889	0.2251376509666443	0.1390966085051741
0000019424	6244	0.687556266784668	0.03416043507817811
0000019403	2042	0.2432573139667511	0.13411133771432887
0000019410	1018	0.009349551051855087	0.3487990029458418
0000019425	5495	0.4982489049434662	0.06456303346174182
0000019411	1300	0.003912695683538914	0.41083163380920007
0000019426	12383	0.07460882514715195	0.2083238915325931
0000019412	1084	6.212866719579324e-05	0.6871931414759422
0000019427	3151	0.0021087785717099905	0.4560200921519752
0000019413	2522	6.7411892814561725e-06	0.7984742050003777
0000019417	74778	0.5671107769012451	0.04603822040939648
0000019428	2009	0.006298144347965717	0.3759347382732835
0000019414	1438	0.46246394515037537	0.08021753908905506
0000019418	1210	0.23816491663455963	0.13554649142684494
0000019404	91444	0.12955434620380402	0.17401238764257118
0000019419	25585	0.1851120889186859	0.15208852632374045
0000019405	3667	0.5058866143226624	0.058709117002794776
0000019429	28812	0.09224545210599899	0.1944822116474054
0000019436	29087	0.024625692516565323	0.2807613868116927
0000019437	1439	0.9509296417236328	0.013501775058539165
0000019430	10072	0.2971579134464264	0.11991086940101216
0000019438	1149	0.07807818800210953	0.20526474809275624
0000019420	41610	0.3064805269241333	0.11766372082483571
0000019431	1244	0.00010318605200154707	0.6567905430923786
0000019406	33775	0.16720913350582123	0.1580935115945313
0000019421	1417	0.141494482755661	0.16844172520583126
0000019439	1364	0.0007083948003128171	0.5324986781478964
0000019432	2106	0.005876421928405762	0.38095777626708965
0000019443	1130	0.5790685415267944	0.04456529949391948
0000019440	1171	0.00011723493662429973	0.649086033688345
0000019444	1628	0.7809913158416748	0.026758063297832164
0000019407	24212	0.06091936677694321	0.2219389682000151
0000019441	4523	0.04424896836280823	0.24238990860336884
0000019445	4524	0.10612212866544724	0.18630561220636
0000019433	20524	0.8412326574325562	0.022131580935115944
0000019442	1060	0.22084854543209076	0.14017297378956114
0000019450	3605	0.3949964940547943	0.0977226376614548
0000019446	4918	0.8091707229614258	0.02452979832313619
0000019451	1332	0.008517581038177013	0.35504947503587886
0000019434	2540	7.459981861757115e-05	0.6758252133846967
0000019457	1873	0.10229529440402985	0.18825062315884886
0000019447	15288	0.4989263713359833	0.06403429262028854
0000019458	2817	0.3538881540298462	0.10716443840169197
0000019452	10703	0.29807284474372864	0.11977868419064884
0000019435	5611	0.39412346482276917	0.0980058916836619
0000019448	11803	0.06137644499540329	0.22148576176448373
0000019464	1532	0.002592826960608363	0.4409320945690762
0000019449	8880	0.5356647372245789	0.051268978019487876
0000019465	1021	0.3784778416156769	0.1018392627841982
0000019471	4042	0.5271890759468079	0.052987385754211046
0000019466	2172	5.530901034944691e-06	0.8076327517184078
0000019472	19047	0.7250521183013916	0.03104464083389984
0000019467	1705	3.884481429849984e-06	0.8225885640909434
0000019473	2407	0.005114502273499966	0.39126822267542866
0000019468	1388	0.02301560342311859	0.2852556839640456
0000019474	3871	0.0015388737665489316	0.4787370647329859
0000019453	89795	0.2619258761405945	0.12897499811163984
0000019469	1147	0.0019410047680139542	0.46145856937835183
0000019475	1016	2.7987212547486706e-08	0.9520734194425561
0000019459	119606	0.4887641966342926	0.07007704509404034
0000019454	1344	0.10428863763809204	0.1873253266863056
0000019470	2318	0.06291314959526062	0.21954075081199487
0000019476	2743	0.002164643257856369	0.453980663192084
0000019455	1672	0.02041642740368843	0.29313014578140345
0000019460	1259	0.44869041442871094	0.08378653976886472
0000019478	1039	0.14924220740795135	0.1648727245260216
0000019477	8254	0.03507209196686745	0.2582332502454868
0000019456	1008	0.0012499948497861624	0.492994183850744
0000019461	1244	0.5830173492431641	0.04420651106579047
0000019492	1147	0.22148250043392181	0.1400596721806783
0000019479	4640	0.22350755333900452	0.13941762973034216
0000019462	1244	0.00012791740300599486	0.6440818792960193
0000019493	1596	0.005490302573889494	0.38626406828310295
0000019480	8265	0.04895881563425064	0.23581841528816375
0000019494	3169	0.005234753247350454	0.3896820001510688
0000019481	3054	0.0028621312230825424	0.4338129768109374
0000019495	1319	0.0023710450623184443	0.44714479945615226
0000019463	19986	0.4497166574001312	0.0835788201525795
0000019496	1042	1.1896693649759982e-05	0.7733778986328272
0000019499	3755	1.2827775890400517e-06	0.8634526776946899
0000019482	16402	0.09397643804550171	0.19317924314525267
0000019497	1581	0.044190727174282074	0.24252209381373216
0000019500	1656	0.0001973160688066855	0.616322985119722
0000019498	3847	0.5905510783195496	0.043470050608051966
0000019483	9343	0.4777659773826599	0.07485459626860035
0000019485	113457	0.18867342174053192	0.15082332502454868
0000019484	3554	0.6477681994438171	0.03727622932245638
0000019486	2111	0.0024443496949970722	0.44504871969181964
0000019487	9723	0.804595947265625	0.0248885867512652
0000019488	3741	0.041518013924360275	0.2469030893572022
0000019489	12748	0.6676485538482666	0.03574665760253796
0000019490	91908	0.19153593480587006	0.14969030893572022
0000019491	1212	0.28608012199401855	0.12306443084825137
0000019508	1926	0.013804594054818153	0.3203791827177279
0000019515	1553	0.0004857111780438572	0.5577271697258102
0000019501	1162	0.0005616688285954297	0.5487196918196239
0000019522	9311	0.16485394537448883	0.15892439005967218
0000019509	3037	0.02878638729453087	0.2704698240048342
0000019502	3138	0.006632720585912466	0.37244127199939575
0000019523	2219	1.8752438109004288e-06	0.850158622252436
0000019510	5989	0.8929124474525452	0.018260442631618704
0000019503	1453	0.0001602558040758595	0.6291449505249641
0000019516	16918	0.2688451409339905	0.12731324118135812
0000019524	3027	0.7174047231674194	0.03161114887831407
0000019511	1071	0.009686173871159554	0.3465518543696654
0000019517	2022	0.5132256746292114	0.056292016013294054
0000019504	1097	0.0021656337194144726	0.4539617795906035
0000019525	3691	0.0006067909998819232	0.5433945162021301
0000019512	1349	0.024649841710925102	0.28072361960873177
0000019505	4013	0.06777746230363846	0.2144421784122668
0000019513	2703	0.6606481075286865	0.03621874763954982
0000019518	27374	0.547899603843689	0.04917289825515522
0000019506	3408	0.07061952352523804	0.21191177581388324
0000019526	23271	0.5766564607620239	0.04482966991464612
0000019519	1343	0.06739163398742676	0.21491426844927863
0000019514	3757	0.09908327460289001	0.19019563411133772
0000019507	3478	0.5616627931594849	0.04662361205529118
0000019527	3356	0.11723251640796661	0.18016844172520582
0000019520	9740	0.23635998368263245	0.13603746506533726
0000019536	4112	0.3247476816177368	0.1135470957020923
0000019528	15173	0.19548676908016205	0.14812297001284086
0000019537	1048	3.582520002964884e-05	0.7174257874461817
0000019543	3145	0.06430726498365402	0.2177468086713498
0000019521	14842	0.22576171159744263	0.13883223808444747
0000019529	40147	0.04785337299108505	0.2374046378125236
0000019538	8479	0.019286207854747772	0.2973411889115492
0000019544	1353	2.943295385193778e-06	0.8334277513407357
0000019530	1052	0.00044562414404936135	0.5639776418158471
0000019550	1785	0.07350359857082367	0.2092680716066168
0000019545	8515	0.017435578629374504	0.30429035425636375
0000019551	3261	0.6192805171012878	0.040089885943047056
0000019531	1285	0.002184313954785466	0.45328196993730646
0000019546	4749	0.39312317967414856	0.0982324949014276
0000019539	32150	0.0677640289068222	0.2144421784122668
0000019552	4763	0.2948186993598938	0.12059067905430924
0000019547	1027	0.7919875383377075	0.02600271923861319
0000019532	9095	0.07467561215162277	0.20830500793111262
0000019553	1140	0.0026668959762901068	0.43908150162398973
0000019540	1591	0.8833246231079102	0.019015786690837675
0000019548	1096	0.00023946352303028107	0.6042941309766598
0000019533	2069	6.129308076197049e-06	0.8031006873630939
0000019554	1247	0.059426307678222656	0.22358184152881638
0000019549	1668	2.6589948902255856e-05	0.7340811239519601
0000019541	1207	0.012766395695507526	0.3252700355011708
0000019557	2925	0.057025570422410965	0.2260555933227585
0000019555	1565	0.001179309794679284	0.4972618777853312
0000019534	1179	2.6227253329125233e-06	0.8375632600649596
0000019558	2631	0.012683102861046791	0.32579877634262405
0000019535	2511	0.6592421531677246	0.03640758365435456
0000019556	8379	0.15443134307861328	0.1630410151824156
0000019542	15069	0.6001107692718506	0.04229926731626256
0000019559	1268	4.326760972617194e-06	0.8184719389682
0000019571	1717	7.900411219452508e-06	0.7921104313014579
0000019564	5611	0.3525698781013489	0.10731550721353576
0000019560	1084	0.00012204689846839756	0.6468766523151296
0000019578	2025	0.9223884344100952	0.016107712062844625
0000019572	2649	0.3421790599822998	0.10956265578971221
0000019561	2553	0.0557192899286747	0.227547397839716
0000019579	2409	0.00028677540831267834	0.5934171765239067
0000019562	1261	0.972578227519989	0.010291562806858523
0000019565	27314	0.5667624473571777	0.04613263841679885
0000019563	8669	1.0	0.0
0000019566	2756	0.4606705605983734	0.08080293073494976
0000019573	40457	0.10976320505142212	0.18398292922426165
0000019585	2567	0.00023649884678889066	0.604936173426996
0000019567	1175	1.5197903849184513e-05	0.7619722033386207
0000019574	2105	0.7359977960586548	0.0300438099554347
0000019586	1006	1.2937833844262059e-06	0.8632638416798852
0000019575	1210	4.029047704534605e-05	0.7108731777324572
0000019568	9142	0.18677350878715515	0.15150313467784576
0000019587	1424	7.79832771513611e-06	0.7925258705340282
0000019576	13065	0.0503951758146286	0.23393005514011633
0000019569	5573	0.105821892619133	0.18647556461968426
0000019580	95743	0.4921501874923706	0.06809426693859053
0000019588	17428	0.3224276900291443	0.11401918573910416
0000019577	7080	0.0011242064647376537	0.500037767202961
0000019592	1186	0.06571000814437866	0.21659490898104086
0000019589	1236	0.022138623520731926	0.28797492257723395
0000019581	1082	1.753390432845947e-09	0.9805310068736309
0000019570	15966	0.9911297559738159	0.007213535765541204
0000019593	6089	0.5270059108734131	0.05300626935569152
0000019590	3087	0.00016294524539262056	0.6280685852405771
0000019582	1173	7.625510534126079e-08	0.9350592945086487
0000019594	2392	0.5378968119621277	0.050834655185436964
0000019591	2291	0.09530507773160934	0.19240501548455322
0000019599	4699	0.9971480369567871	0.0051552232041694995
0000019595	1782	0.0006224826211109757	0.5414872724526022
0000019600	5079	0.27770063281059265	0.12542488103331068
0000019596	3834	0.8274442553520203	0.023189062618022508
0000019583	24776	0.3433232307434082	0.1092794017675051
0000019597	3080	0.16895577311515808	0.15760253795603898
0000019598	1052	0.12489735335111618	0.17625953621874765
0000019584	17884	0.390883207321167	0.0988178865473223
0000019601	2610	0.0844658836722374	0.20005287408414532
0000019615	3100	0.5501108765602112	0.04873857542110431
0000019622	1076	0.02599056251347065	0.2774001057481683
0000019608	1337	0.00554234255105257	0.38552760782536444
0000019616	1508	0.03121945634484291	0.26527683359770377
0000019602	1040	7.188019424120284e-08	0.9362111941989576
0000019609	8985	0.06155889853835106	0.22116474053931565
0000019603	3438	0.011006245389580727	0.3366001963894554
0000019617	7264	0.2401515245437622	0.13496109978095022
0000019604	1191	0.0007230155752040446	0.5312523604501851
0000019618	2939	0.008043908514082432	0.359354936173427
0000019610	10594	0.6201490163803101	0.040033235138605634
0000019605	1579	6.159571512398543e-06	0.802987385754211
0000019623	53164	0.07555951178073883	0.20749301306745221
0000019619	1172	0.45907554030418396	0.08127502077196162
0000019611	1406	1.2273364518478047e-05	0.7721315809351159
0000019620	1294	0.0036629766691476107	0.4158546718030063
0000019612	1013	0.00030024058651179075	0.5905468690988745
0000019624	3770	0.2592993974685669	0.12988141098270262
0000019621	4356	0.13564634323120117	0.17138756703678526
0000019606	19298	0.08974778652191162	0.19621950298360905
0000019613	2733	0.057167597115039825	0.22596117531535614
0000019625	3402	0.3901286721229553	0.09893118815620515
0000019629	1966	0.0030214248690754175	0.42982853689855727
0000019614	2857	0.010262912139296532	0.34207644081879296
0000019607	1524	3.748753806576133e-05	0.7148765012463177
0000019626	1597	6.318565283436328e-05	0.6860034745826724
0000019630	1814	0.0001266494218725711	0.644705038144875
0000019636	1295	1.0923916882177309e-08	0.9633846967293602
0000019643	1613	0.4978794753551483	0.06490293828839036
0000019644	1476	3.847983123250742e-07	0.8990104992824232
0000019631	11666	0.025800064206123352	0.2778533121836997
0000019637	3312	0.0319846048951149	0.26374726187778536
0000019638	1046	0.00013531524746213108	0.6404751114132488
0000019632	6875	0.360045850276947	0.10572928468917592
0000019627	39117	0.08524645119905472	0.19929753002492637
0000019645	9791	0.20936685800552368	0.14406299569453887
0000019639	6868	0.01618156209588051	0.3098232494901428
0000019646	1379	1.9070363066475693e-07	0.9162323438326158
0000019628	12619	0.09353508055210114	0.19355691517486215
0000019640	4396	0.4855228662490845	0.07158773321247829
0000019647	1735	1.1430554877733812e-05	0.7749263539542262
0000019633	26457	0.9985479712486267	0.0042110431301457816
0000019641	1685	0.00034290182520635426	0.5820681320341415
0000019650	2590	0.0036882099229842424	0.415325930961553
0000019648	6875	0.024483541026711464	0.2810635244353803
0000019634	5123	0.25784581899642944	0.13042903542563639
0000019642	1286	1.4140023267827928e-06	0.8603557670518921
0000019635	1906	0.721515953540802	0.03129012765314601
0000019649	1187	0.5008454918861389	0.0614850064204245
0000019657	1533	0.0039129299111664295	0.41083163380920007
0000019651	7724	0.04879484325647354	0.23610166931037088
0000019652	1265	0.33677756786346436	0.11088450789334542
0000019658	2739	0.0077887848019599915	0.3616398519525644
0000019664	4125	0.03531507030129433	0.2577989274114359
0000019659	1578	0.48353683948516846	0.07247526248206058
0000019653	8297	0.9924823641777039	0.006835863735931717
0000019671	12181	0.02928292192518711	0.26935569151748623
0000019665	2023	0.01976400427520275	0.2953584107560994
0000019654	2096	2.254874289064901e-06	0.8435304781327895
0000019672	1383	0.002056695753708482	0.4573985950600499
0000019666	1988	0.002511017955839634	0.44319812674673315
0000019673	2364	0.0021298660431057215	0.45526474809275624
0000019655	2269	0.5216711163520813	0.05408263464007856
0000019667	1229	0.13783898949623108	0.1706133393760858
0000019674	9618	0.04588930308818817	0.24023717803459477
0000019656	2151	0.04421832785010338	0.2424843266107712
0000019675	2329	0.37574076652526855	0.10238688722713196
0000019678	1392	0.000655383279081434	0.5378805045698316
0000019676	5262	0.08856070041656494	0.19691819623838658
0000019679	4792	0.4260667860507965	0.09026361507666743
0000019677	1515	0.07368770241737366	0.20915476999773397
0000019680	1719	0.32070866227149963	0.11432132336279176
0000019685	1076	5.752288052462973e-05	0.6913664174031271
0000019681	1048	4.539665710012741e-08	0.9447088148651711
0000019686	2394	0.057367365807294846	0.22571568849610998
0000019682	1026	0.005997341591864824	0.3794659717501322
0000019668	97101	0.3872997760772705	0.0995543470050608
0000019687	19088	0.12133760750293732	0.1782045471712365
0000019683	1123	3.059420938811286e-09	0.9766032177656923
0000019688	1457	0.00044675447861663997	0.5638454566054838
0000019669	1338	0.002358505502343178	0.4476357730946446
0000019684	1903	0.003437904641032219	0.4201223657375935
0000019689	1394	0.003685377072542906	0.4153825817659944
0000019670	2031	0.7253628969192505	0.03104464083389984
0000019699	2209	0.008946829475462437	0.35189591358863964
0000019690	8778	0.041269008070230484	0.24735629579273358
0000019691	1117	6.694581884403306e-07	0.8831671576403052
0000019692	28954	0.24804826080799103	0.13299720522698089
0000019700	4820	0.7354913949966431	0.03008157715839565
0000019693	2273	0.02630569599568844	0.276512576478586
0000019660	264899	0.5343170166015625	0.05151446483873404
0000019661	1236	0.019389469176530838	0.2969446332804592
0000019662	15547	0.12283642590045929	0.17729813430017372
0000019694	129931	0.1730770617723465	0.15609184983760102
0000019695	36048	0.5570695400238037	0.047360072513029684
0000019696	25122	0.21383947134017944	0.14215575194501096
0000019697	8740	0.22626478970050812	0.13871893647556463
0000019663	160427	0.4980807304382324	0.06471410227358562
0000019698	64553	0.6712709665298462	0.03546340358033084
0000019722	2757	0.0701654776930809	0.2122894478434927
0000019708	1320	0.03357095271348953	0.26083918724979227
0000019701	2777	3.283999831182882e-05	0.7226376614547927
0000019715	1987	0.020138360559940338	0.2941120930583881
0000019723	1924	1.9727647668332793e-05	0.749641211571871
0000019709	1853	0.7217966318130493	0.03127124405166554
0000019716	1144	0.03677009046077728	0.25509857239972805
0000019702	8878	0.8965733051300049	0.017977188609411585
0000019710	2849	0.2526438236236572	0.13158093511594532
0000019724	2820	0.14280404150485992	0.16778079915401464
0000019717	2047	0.0020726334769278765	0.45709645743636224
0000019703	3664	5.187831902730977e-06	0.8104275247375179
0000019718	1038	5.871877510799095e-05	0.6904222373291035
0000019725	1126	5.209637947700685e-06	0.8102575723241937
0000019711	7060	0.6065607666969299	0.04156280685852406
0000019704	13758	0.0428350605070591	0.24495807840471334
0000019726	1224	0.00035995643702335656	0.5791600574061485
0000019705	1235	1.6492282384206192e-06	0.8547662210136717
0000019727	2763	0.002228466561064124	0.4519223506307123
0000019706	2243	0.05830637365579605	0.22473374121912532
0000019712	19542	0.29899483919143677	0.11947654656696124
0000019719	31844	0.8616204857826233	0.020715310824080367
0000019728	1917	0.00012082829198334366	0.6474431603595437
0000019713	1421	0.00022340178838931024	0.6087128937230909
0000019720	1404	0.1129484549164772	0.18218898708361658
0000019707	3772	0.13319998979568481	0.1723883979152504
0000019729	20358	0.560328483581543	0.04681244807009593
0000019736	1397	2.4955136268545175e-06	0.8395271546189289
0000019714	2006	0.04537872597575188	0.2409358712893723
0000019721	5357	0.9398177862167358	0.014804743560691894
0000019737	2169	0.32143160700798035	0.11415137094946748
0000019743	1450	0.0021027543116360903	0.45609562655789715
0000019750	1425	0.001119408174417913	0.5004532064355314
0000019730	14694	0.5913733243942261	0.04345116700657149
0000019744	1277	0.008656015619635582	0.35414306216481606
0000019751	1059	0.002966424450278282	0.431169272603671
0000019738	9588	0.06412903964519501	0.21799229549059596
0000019745	1160	0.14608100056648254	0.1664967142533424
0000019731	2302	0.0003243270330131054	0.5859015031346778
0000019752	6604	0.8734681606292725	0.019865548757459023
0000019739	1469	0.0014680889435112476	0.48192839338318605
0000019746	1250	0.002225440926849842	0.4519978850366342
0000019753	1144	3.877559720422141e-06	0.8226452148953849
0000019732	12275	0.008798292838037014	0.35284009366266333
0000019740	1941	0.008993132971227169	0.3515560087619911
0000019747	4119	0.07175736129283905	0.21094871213837904
0000019754	6291	0.955609917640686	0.012935267014124934
0000019741	1420	0.007767099887132645	0.36179092076440816
0000019748	2461	0.007013672962784767	0.3687023189062618
0000019755	1368	0.145147442817688	0.16685550268147142
0000019733	22269	0.2969188690185547	0.11996752020545358
0000019749	1063	5.5508669902337715e-05	0.6931225923408112
0000019742	9324	0.9087163209915161	0.017089659339829293
0000019756	2970	1.9150169464410283e-05	0.7510197144799456
0000019734	6194	0.01173846609890461	0.3316715764030516
0000019764	3345	0.005197121296077967	0.39015409018808067
0000019757	1777	0.00617731548845768	0.37740765918876046
0000019735	1064	0.5039268136024475	0.0595022282649747
0000019765	1557	0.7128604054450989	0.03198882090792356
0000019758	3822	0.4668099880218506	0.07876350177505854
0000019778	3628	0.5136775970458984	0.056084296397008834
0000019766	1801	2.6696649001678452e-05	0.7338167535312334
0000019759	1270	0.01668311469256878	0.30751945010952486
0000019779	4216	0.0013019050238654017	0.49021829443311427
0000019780	2063	0.06731510162353516	0.21497091925372008
0000019767	1179	8.872717444319278e-06	0.7869740916987688
0000019771	56581	0.06337668746709824	0.21878540675277589
0000019760	2109	3.1308942993746314e-07	0.904297907696956
0000019772	2370	0.9999290704727173	0.0014351537125160511
0000019781	3112	0.4138610064983368	0.0930772716972581
0000019773	1320	0.00015883905871305615	0.6299002945841831
0000019761	2444	0.8272876143455505	0.02322682982098346
0000019782	4445	0.04572748392820358	0.24048266485384093
0000019762	1202	0.013137281872332096	0.3236838129768109
0000019774	1671	0.4570576250553131	0.08182264521489538
0000019768	26473	0.7339723110198975	0.030270413173200394
0000019783	1416	0.5543370842933655	0.047832162550041545
0000019763	2022	0.0009197834297083318	0.5146536747488482
0000019775	4874	0.22985641658306122	0.13762368758969712
0000019785	9702	0.06208278238773346	0.2204660472845381
0000019784	11298	0.13774123787879944	0.17066999018052723
0000019786	3876	0.06465834379196167	0.2174635546491427
0000019792	2292	0.829005241394043	0.02307576100913966
0000019793	1505	0.09898266196250916	0.19023340131429867
0000019769	54850	0.6470597982406616	0.03735176372837828
0000019787	27428	0.9786972999572754	0.009441800740237177
0000019770	1286	4.286952025722712e-05	0.7077762670896593
0000019794	15826	0.033623434603214264	0.2607258856409094
0000019788	1653	0.0005099105765111744	0.5545736082785709
0000019799	1987	0.006077802274376154	0.37878616209683513
0000019776	81467	0.8347693681716919	0.022565903769166857
0000019795	1177	0.2427758276462555	0.13422463932321171
0000019789	1021	0.48304811120033264	0.0726829820983458
0000019800	7053	0.4611360430717468	0.08068962912606692
0000019777	5267	0.011468691751360893	0.3335032857466576
0000019796	2630	0.004315657541155815	0.4036747488481003
0000019790	1091	0.004905755631625652	0.393949694085656
0000019797	3821	0.06459828466176987	0.2175202054535841
0000019791	4407	0.994104266166687	0.006401540901880807
0000019798	7220	0.026323702186346054	0.2764181584711836
0000019815	2165	0.4958290159702301	0.06635697560238689
0000019808	2449	0.010248180478811264	0.3421330916232344
0000019801	1246	7.360803465417121e-06	0.7948863207190875
0000019822	6104	0.3828865885734558	0.10057406148500642
0000019809	1351	8.948323375079781e-05	0.6650804441423068
0000019816	1086	0.008359941653907299	0.3563335599365511
0000019802	2520	0.006794932298362255	0.3710061182868797
0000019823	1573	0.06472665071487427	0.21735025304025984
0000019824	1245	2.7826868972624652e-05	0.7314374197446937
0000019803	19625	0.11864963918924332	0.17935644686154542
0000019825	1144	0.00023731014516670257	0.6048039882166327
0000019817	24089	0.16062521934509277	0.16064279779439536
0000019826	2121	0.8716951012611389	0.01997885036634187
0000019804	24682	0.13851138949394226	0.17027343454943727
0000019818	1749	0.0633465126156807	0.21880429035425636
0000019805	3352	0.05557786300778389	0.22766069944859885
0000019819	1204	0.13401326537132263	0.17212402749452377
0000019806	1516	0.2187727987766266	0.14062618022509252
0000019827	25539	0.43191736936569214	0.08846967293602236
0000019820	1087	0.03390786051750183	0.26019714479945616
0000019807	1027	3.3680225897114724e-05	0.7211269733363547
0000019810	92659	0.8056877851486206	0.024850819548304252
0000019821	4193	0.4702940583229065	0.07738499886698391
0000019829	2369	0.010406607761979103	0.3408867739255231
0000019811	2359	0.019584042951464653	0.2961326384167989
0000019828	28466	0.6530116200447083	0.03680413928544452
0000019836	19874	0.06155738979578018	0.22116474053931565
0000019830	11257	0.3734949827194214	0.10285897726414382
0000019812	9532	0.3029874563217163	0.11855125009441801
0000019843	1090	0.00044456790783442557	0.5640720598232495
0000019831	2000	0.9860926866531372	0.00832766825288919
0000019837	2346	0.04291345179080963	0.2448447767958305
0000019844	1039	0.0010662259301170707	0.5039277891079387
0000019813	1941	0.9961678981781006	0.005702847647103255
0000019832	10197	0.1719316691160202	0.15646952186721053
0000019814	1687	0.527352511882782	0.05293073494976962
0000019838	12473	0.126240074634552	0.1755608429639701
0000019845	7884	0.030993865802884102	0.26588110884507893
0000019833	1103	0.33183929324150085	0.11209305838809577
0000019839	1157	0.016842935234308243	0.30680187325326685
0000019846	5026	0.5518382787704468	0.04828536898557293
0000019834	1861	0.5884436368942261	0.04364000302137624
0000019850	10309	0.17187511920928955	0.15650728907017147
0000019847	1086	0.9605759382247925	0.01231210816526928
0000019840	3946	0.04740264266729355	0.23795226225545735
0000019851	1539	1.056687324307859e-06	0.8695520809728832
0000019848	1103	0.00917017087340355	0.3500830878465141
0000019835	12793	0.6460694074630737	0.03744618173578065
0000019841	1963	9.084366320166737e-05	0.6642684492786465
0000019852	2424	2.0469078663154505e-05	0.7479983382430697
0000019849	6149	0.049981728196144104	0.23434549437268676
0000019857	3069	0.015227141790091991	0.3135433189817962
0000019842	3471	0.7588257193565369	0.028797492257723392
0000019853	1951	0.322691410779953	0.11401918573910416
0000019858	1102	2.461392796249129e-06	0.8399803610544603
0000019871	3883	0.015792107209563255	0.3114283556159831
0000019859	8242	0.3802166283130646	0.10138605634866682
0000019864	34250	0.4925665557384491	0.06798096532970768
0000019872	11558	0.18689297139644623	0.1514842510763653
0000019860	2378	0.9999881386756897	0.0007175768562580256
0000019865	1743	0.939167857170105	0.014880277966613793
0000019873	8756	0.4345780313014984	0.08771432887680339
0000019861	4465	0.25194987654685974	0.13175088752926958
0000019862	1830	0.10665610432624817	0.18590905657527004
0000019874	3930	0.6221059560775757	0.039825515522320415
0000019866	16472	0.08844257146120071	0.19706926505023037
0000019875	5629	0.01588287204504013	0.3110506835863736
0000019867	1381	0.06921060383319855	0.21323362791751643
0000019876	1107	0.985405683517456	0.008478737064732986
0000019854	120642	0.48233145475387573	0.07304177052647481
0000019868	8428	0.0985068529844284	0.19047888813354483
0000019877	2515	0.7042829990386963	0.03263086335825969
0000019869	3617	0.0006658356869593263	0.5367852556839641
0000019870	2203	0.0033884714357554913	0.42114208021753907
0000019878	14653	0.25415220856666565	0.1311466122818944
0000019885	2841	0.9977449178695679	0.0048153183775209605
0000019863	86151	0.3460238575935364	0.10871289372309087
0000019855	58579	0.09328563511371613	0.19378351839262783
0000019886	3540	0.5793931484222412	0.04452753229095853
0000019879	17181	0.23820605874061584	0.13552760782536447
0000019856	1283	0.8389963507652283	0.022395951355842585
0000019892	1109	0.0063504409044981	0.37548153183775207
0000019887	1490	0.07051916420459747	0.21198731021980513
0000019880	1387	0.41308391094207764	0.09328499131354331
0000019899	1597	2.0535198927973397e-06	0.8471561296170406
0000019888	2396	0.06657148152589798	0.21576403051589998
0000019893	1848	0.9965667724609375	0.0054951280308180375
0000019900	1215	0.00035050942096859217	0.5807273963290279
0000019889	2511	0.0634923055768013	0.21859657073797115
0000019881	9061	0.594537615776062	0.04303572777400106
0000019890	1505	0.0010442245984449983	0.5055140116322985
0000019894	15150	0.2536085247993469	0.13127879749225774
0000019891	1129	0.35768043994903564	0.1062580255306292
0000019895	1800	2.944082189060282e-05	0.7283593927033764
0000019896	2104	0.03252732381224632	0.2627275473978397
0000019897	1294	0.6783639192581177	0.03487801193443613
0000019882	73064	0.9981362819671631	0.004494297152352896
0000019898	4770	0.8703110218048096	0.02011103557670519
0000019883	56381	0.1952095627784729	0.14836845683208702
0000019884	4500	0.07226117700338364	0.21036332049248432
0000019915	4413	0.7731488347053528	0.02749452375557066
0000019922	2918	0.24770818650722504	0.13307273963290278
0000019908	5866	0.0964527577161789	0.19180074023717802
0000019923	1514	9.341962140752003e-05	0.6626444595513257
0000019909	1977	0.00018178611935582012	0.6212138379031649
0000019924	1614	0.5762894153594971	0.04486743711760707
0000019910	2975	0.4696759581565857	0.07766825288919103
0000019925	11685	0.09028641879558563	0.1958795981569605
0000019916	23290	0.11011681705713272	0.18377520960797644
0000019911	2201	2.2863348476676038e-06	0.8429639700883752
0000019917	1172	1.650029116717633e-05	0.7580255306292016
0000019926	1592	0.0018763598054647446	0.4637057179545283
0000019927	1486	0.4520862102508545	0.08295566130372385
0000019912	2533	2.644919277372537e-06	0.8372044716368305
0000019918	12112	0.6263080835342407	0.039561145101593774
0000019913	1649	0.07652400434017181	0.20649218218898707
0000019928	3661	0.0002524761366657913	0.601197220333862
0000019919	1804	0.6400460600852966	0.0381448749905582
0000019929	1394	6.546360964421183e-05	0.6840584636301835
0000019901	133620	0.2543388307094574	0.13112772868041392
0000019920	1389	4.023287328891456e-05	0.7109675957398595
0000019914	15397	0.10608695447444916	0.18630561220636
0000019930	2892	0.001055230968631804	0.5047020167686381
0000019902	1391	0.8658288717269897	0.02037540599743183
0000019921	1212	9.953888365998864e-06	0.7816677996827555
0000019936	1911	0.0003333057393319905	0.583956492182189
0000019931	1288	0.0008692059200257063	0.5184492786464234
0000019903	2422	0.02440309338271618	0.28125236045018503
0000019937	2755	0.00033836616785265505	0.5829934285066848
0000019943	7943	0.35245537757873535	0.10731550721353576
0000019938	1463	0.002819196553900838	0.43498376010272677
