CONTIG_NAME	CALL	CONTIG_LENGTH	MIN_MAX_SCORE	AVG_MAX_SCORE	SYNTENY	DIRECTION	CLADE_A	CLADE_B	LCA	MELDED_A	MELDED_B	TAXONOMY_A	TAXONOMY_B	LOCI	ANNOTATIONS:UNIREF50	ANNOTATIONS:UNIREF90
megahit_183983	lgt	4075	0.8418	0.8714	AAABB	A?B	s__Dorea_formicigenerans	s__Clostridium_saccharolyticum	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_saccharolyticum	47:412:+|442:1323:+|1326:2096:+|2331:3668:+|3684:4075:+	UniRef50_D7GPZ4|UniRef50_G1WUW4|UniRef50_G1WUW5|UniRef50_D6DFN9|UniRef50_D6DFP1	UniRef90_G1WUW3|UniRef90_G1WUW4|UniRef90_G1WUW5|UniRef90_D6DFN9|UniRef90_D6DFP2
megahit_184909	lgt	2955	0.8559	0.9130	ABB	A?B	s__Clostridium_clostridioforme	s__Clostridium_sp_M62_1	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_M62_1	1:209:+|625:1635:+|1741:2793:+	UniRef50_G2T391|UniRef50_D4C9M5|UniRef50_R7BJB1	UniRef90_N9Y9P1|UniRef90_D4C9M5|UniRef90_D4C9M4
megahit_185001	lgt	12102	0.8111	0.8944	AAB	A?B	s__Clostridium_sp_ATCC_29733	s__Pseudoflavonifractor_capillosus	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_29733	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	6985:8016:+|8136:8794:+|9266:11351:+	UniRef50_B9E6C6|UniRef50_R5J005|UniRef50_A6NYT6	UniRef90_D6DFJ0|UniRef90_H1BMR8|UniRef90_A6NYT6
megahit_185804	lgt	84175	0.8675	0.9902	ABBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB	A?B	s__Neisseria_meningitidis	s__Proteus_mirabilis	p__Proteobacteria	--	--	r__Root|k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_meningitidis	r__Root|k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Proteus|s__Proteus_mirabilis	1:415:-|1005:1790:+|1976:3169:+|3182:3580:+|3600:4781:+|4859:6226:-|6395:7066:+|7134:7496:-|7794:9608:+|9598:11340:+|11337:12068:+|12289:13710:+|13720:14630:+|14642:16099:+|16099:16713:+|16975:17295:+|17335:18081:+|18083:18562:+|18565:19617:+|19593:20359:+|20353:20979:+|21094:22257:+|22932:23921:+|23987:26551:-|26884:27666:-|28530:28964:-|29387:30241:+|30349:32238:+|32322:33146:+|33906:34214:+|34400:34951:+|35011:35577:+|35655:38153:+|38188:38898:+|38922:39425:+|39441:40007:+|40000:40545:+|40617:41636:+|41768:42697:-|43392:43916:+|43987:44652:+|44669:47176:+|47243:47764:+|47777:48274:+|48249:48590:+|48571:49554:+|49547:49900:+|49954:51426:-|51937:52842:+|52916:53791:-|54071:54748:+|55349:57016:+|57029:58294:+|58331:59155:+|59091:60108:+|60133:61377:+|61427:62341:-|62700:63521:-|63794:64729:-|64722:65402:-|65399:66067:-|67019:67654:-|68129:69123:+|69171:70635:-|70865:71812:+|72053:72964:+|72970:74275:+|74479:76362:+|76545:77189:+|77349:78317:+|78429:79599:+|79702:81012:+|81123:82883:-|83618:84175:-	UniRef50_X3HUV6|UniRef50_B2VIE6|UniRef50_S0AB89|UniRef50_B4F240|UniRef50_P13254|UniRef50_C3PFL3|UniRef50_P64555|UniRef50_A7IK78|UniRef50_Q66ED4|UniRef50_Q9JUD9|UniRef50_Q0A6T1|UniRef50_B3GZA0|UniRef50_Q4UY06|UniRef50_A7FLY2|UniRef50_Q8DE75|UniRef50_C5BGJ2|UniRef50_A6TD39|UniRef50_A9M0U6|UniRef50_B4F225|UniRef50_Q65Q81|UniRef50_Q487E5|UniRef50_B4F222|UniRef50_P45684|UniRef50_Q3JQS6|UniRef50_K1H1W2|UniRef50_A1AY95|UniRef50_B4F212|UniRef50_D5GZB9|UniRef50_C7RG42|UniRef50_B4F209|UniRef50_P62607|UniRef50_B4F207|UniRef50_B4F206|UniRef50_P15319|UniRef50_S5U520|UniRef50_B4F1T5|UniRef50_S5UCJ1|UniRef50_S5U2K2|UniRef50_R7ACY8|UniRef50_A8GAL9|UniRef50_K8WKI9|UniRef50_K8WSU3|UniRef50_K8WIY2|UniRef50_S5UTG2|UniRef50_B4F1S6|UniRef50_B4F1S5|UniRef50_B4F1S4|UniRef50_A0A023Y2N1|UniRef50_J7TMP9|UniRef50_D0IXB3|UniRef50_H8LWD1|UniRef50_Q47208|UniRef50_P77129|UniRef50_B4F1R7|UniRef50_Q8FK51|UniRef50_B4F1R5|UniRef50_I0HMJ7|UniRef50_S5U2I1|UniRef50_B2GIE9|UniRef50_S5U4Z5|UniRef50_Q7MYA8|UniRef50_B4F1Q9|UniRef50_M1SJM3|UniRef50_P16553|UniRef50_Q5I3M2|UniRef50_K8WGA8|UniRef50_Q2P047|UniRef50_A6T5N6|UniRef50_C5BD16|UniRef50_Q2NV56|UniRef50_B4F1Q0|UniRef50_P0AEW8|UniRef50_P39830|UniRef50_P76102	UniRef90_X3HUV6|UniRef90_B4F242|UniRef90_S5UTK6|UniRef90_B4F240|UniRef90_B4F239|UniRef90_B4F238|UniRef90_B4F237|UniRef90_B4F236|UniRef90_B4F235|UniRef90_B4F234|UniRef90_B4F233|UniRef90_B4F232|UniRef90_B4F231|UniRef90_B4F230|UniRef90_B4F229|UniRef90_B4F228|UniRef90_B4F227|UniRef90_B4F226|UniRef90_B4F225|UniRef90_B4F224|UniRef90_B4F223|UniRef90_B4F222|UniRef90_B4F221|UniRef90_B4F220|UniRef90_K1H1W2|UniRef90_S5UWH1|UniRef90_B4F212|UniRef90_B4F211|UniRef90_S5UTH5|UniRef90_B4F209|UniRef90_B4F208|UniRef90_B4F207|UniRef90_B4F206|UniRef90_B4F205|UniRef90_S5U520|UniRef90_B4F1T5|UniRef90_S5UCJ1|UniRef90_S5U2K2|UniRef90_S5UTG6|UniRef90_B4F1T1|UniRef90_B4F1T0|UniRef90_unknown|UniRef90_unknown|UniRef90_S5UTG2|UniRef90_B4F1S6|UniRef90_B4F1S5|UniRef90_B4F1S4|UniRef90_S5U2J2|UniRef90_B4F1S2|UniRef90_B4F1S1|UniRef90_I0DU67|UniRef90_S5UCH2|UniRef90_B4F1R8|UniRef90_B4F1R7|UniRef90_B4F1R6|UniRef90_B4F1R5|UniRef90_B4F1R4|UniRef90_S5U2I1|UniRef90_S5UTE7|UniRef90_S5U4Z5|UniRef90_S5UWC4|UniRef90_B4F1Q9|UniRef90_B4F1Q8|UniRef90_B4F1Q7|UniRef90_S5U4Z1|UniRef90_S5UWB9|UniRef90_B4F1Q4|UniRef90_B4F1Q3|UniRef90_B4F1Q2|UniRef90_B4F1Q1|UniRef90_B4F1Q0|UniRef90_B4F1P9|UniRef90_V6MHL3|UniRef90_S5TXC8
megahit_18798	lgt	1107	0.8231	0.9095	AB	A?B	s__Phascolarctobacterium_succinatutens	s__Butyricicoccus_pullicaecorum	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_pullicaecorum	1:246:+|684:1105:-	UniRef50_E8LGK4|UniRef50_D6GQS5	UniRef90_E8LGK4|UniRef90_R8W598
megahit_188465	lgt	5866	0.8145	0.9353	AAAAB	A?B	s__Clostridium_spiroforme	s__Clostridium_ramosum	g__Erysipelotrichaceae_noname	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_spiroforme	r__Root|k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Clostridium_ramosum	1:1086:-|1287:2099:-|2220:3068:-|3252:4574:+|5003:5384:-	UniRef50_R5R573|UniRef50_R5RAC6|UniRef50_R7D6M9|UniRef50_B8I9B0|UniRef50_B0N0U5	UniRef90_B1BZ21|UniRef90_B1BZ20|UniRef90_B1BZ19|UniRef90_B1BZ18|UniRef90_B0N0U5
megahit_18933	lgt	12611	0.8164	0.8884	ABB	A?B	s__Phascolarctobacterium_succinatutens	o__Clostridiales	p__Firmicutes	--	f__Clostridiales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_sp_CM50; f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_saburreum	r__Root|k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	1:247:+|7416:10467:-|11705:12611:-	UniRef50_E8LGK4|UniRef50_E8UG00|UniRef50_C4ZF23	UniRef90_E8LGK4|UniRef90_unknown|UniRef90_U2JUP6
megahit_189862	lgt	924	0.8094	0.8161	AB	A?B	s__Pseudomonas_fluorescens	s__Pseudomonas_sp_Ag1	g__Pseudomonas	--	--	r__Root|k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fluorescens	r__Root|k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp_Ag1	48:662:-|677:924:-	UniRef50_Q48H92|UniRef50_A0A038GI06	UniRef90_E2XUY9|UniRef90_V7E7I0
megahit_189970	lgt	1059	0.8185	0.8524	AB	A?B	s__Pseudomonas_fluorescens	s__Pseudomonas_sp_CBZ_4	g__Pseudomonas	--	--	r__Root|k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fluorescens	r__Root|k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp_CBZ_4	1:745:+|849:1059:+	UniRef50_R9V5I1|UniRef50_unknown	UniRef90_W2DUS5|UniRef90_unknown
megahit_190114	lgt	3053	0.8095	0.8332	ABB	A?B	s__Anaerotruncus_colihominis	g__Oscillibacter	o__Clostridiales	--	s__Oscillibacter_sp_KLE_1728; s__Oscillibacter_sp_KLE_1745	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	307:637:+|641:1846:+|1804:3053:+	UniRef50_B0PGN0|UniRef50_R6X4K7|UniRef50_U2SBM9	UniRef90_H1CJ67|UniRef90_U2Q9N1|UniRef90_U2SBM9
megahit_190919	lgt	3185	0.9307	0.9550	AB	A?B	o__Clostridiales	s__Erysipelotrichaceae_bacterium_5_2_54FAA	p__Firmicutes	f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1; f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	r__Root|k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_5_2_54FAA	1:724:+|1407:2069:-	UniRef50_D4KAU2|UniRef50_U5F7N9	UniRef90_C7H707|UniRef90_U5F7N9
megahit_192508	lgt	65574	0.8755	0.9724	AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAAA	B>A	s__Lactobacillus_salivarius	s__Lactobacillus_saerimneri	g__Lactobacillus	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_saerimneri	10:8334:+|9169:9390:+|9390:9791:+|10025:12104:+|13641:17684:+|17889:19061:+|19075:21315:+|21334:22044:+|22063:22482:+|22484:24313:+|24316:24612:+|24687:25025:+|25157:27556:+|27631:30498:+|30500:33289:+|33404:33715:+|33721:34386:+|34405:36332:+|36543:37823:+|37835:38389:+|38402:39055:+|39164:39445:+|39512:40624:+|41396:42043:-|42060:42743:-|42980:43855:+|43858:44598:+|44607:45714:+|45719:46324:+|46397:47194:+|47316:48290:-|48386:48607:-|48662:48901:-|48944:49243:-|49455:49694:-|51976:53073:+|53120:53878:-|53891:54766:-|54787:56502:-|56521:57348:-|57377:58213:-|58372:59268:+|59319:60539:-|60790:62052:+|62491:63203:-|63407:63674:-|63914:65574:-	UniRef50_unknown|UniRef50_Q1WR61|UniRef50_Q1WR62|UniRef50_D8INL5|UniRef50_E1JQR6|UniRef50_D8INL2|UniRef50_D8INL1|UniRef50_D8INL0|UniRef50_Q1WR71|UniRef50_S5NB75|UniRef50_Q1WR73|UniRef50_H7G1F4|UniRef50_H7G1F3|UniRef50_D8INK7|UniRef50_D8INK6|UniRef50_Q1WR78|UniRef50_D8INK5|UniRef50_S5NXZ8|UniRef50_E1JQT2|UniRef50_H7G1E5|UniRef50_H7G1E4|UniRef50_C2EIM7|UniRef50_C2EIM6|UniRef50_F4EDN7|UniRef50_Q03SV2|UniRef50_Q1WR88|UniRef50_D8INJ4|UniRef50_Q1WR90|UniRef50_I6S047|UniRef50_Q1WR92|UniRef50_Q06115|UniRef50_Q1WR94|UniRef50_F7QWL6|UniRef50_C2EIL4|UniRef50_M5J6C9|UniRef50_D8INI9|UniRef50_Q88SD8|UniRef50_B9DV19|UniRef50_D5H226|UniRef50_R6A4J7|UniRef50_C6VMS0|UniRef50_D8INI3|UniRef50_Q1WRA4|UniRef50_D8INI1|UniRef50_G0VMY7|UniRef50_A8MI02|UniRef50_R4RYF9	UniRef90_unknown|UniRef90_Q1WR61|UniRef90_Q1WR62|UniRef90_D8INL5|UniRef90_E1JQR6|UniRef90_D8INL2|UniRef90_D8INL1|UniRef90_D8INL0|UniRef90_Q1WR71|UniRef90_D8INK9|UniRef90_unknown|UniRef90_H7G1F4|UniRef90_H7G1F3|UniRef90_D8INK7|UniRef90_H7G1F1|UniRef90_Q1WR78|UniRef90_D8INK5|UniRef90_C2EIN2|UniRef90_E1JQT2|UniRef90_H7G1E5|UniRef90_H7G1E4|UniRef90_C2EIM7|UniRef90_C2EIM6|UniRef90_D8INJ7|UniRef90_D8INJ6|UniRef90_Q1WR88|UniRef90_D8INJ4|UniRef90_Q1WR90|UniRef90_Q1WR91|UniRef90_Q1WR92|UniRef90_Q1WR93|UniRef90_Q1WR94|UniRef90_H7G1D0|UniRef90_C2EIL4|UniRef90_M5J6C9|UniRef90_Q1WR97|UniRef90_D8INI8|UniRef90_Q1WR99|UniRef90_D8INI6|UniRef90_D8INI5|UniRef90_D8INI4|UniRef90_D8INI3|UniRef90_Q1WRA4|UniRef90_D8INI1|UniRef90_D8INI0|UniRef90_Q1WRA7|UniRef90_D8INH9
megahit_192963	lgt	14533	0.8169	0.9534	ABBBBBBB	A?B	s__Oscillibacter_sp_KLE_1728	s__Enterococcus_faecalis	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_KLE_1728	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis	1:546:-|8299:8525:+|8527:9390:+|9512:10009:+|10094:10690:-|11002:11883:+|11907:13520:+|13592:14482:-	UniRef50_B2RKJ1|UniRef50_Q57231|UniRef50_K8F5Q0|UniRef50_A2AXM4|UniRef50_H8LBZ9|UniRef50_G8PBH6|UniRef50_E0SYF5|UniRef50_T0VCC6	UniRef90_U2RVN8|UniRef90_Q57231|UniRef90_S8NFR7|UniRef90_A2AXM4|UniRef90_R1KLU1|UniRef90_E0H6T7|UniRef90_E3WDC9|UniRef90_T0VCC6
megahit_192989	lgt	11345	0.8892	0.9850	AAAAAAAAAB*	A?B	s__Clostridium_sp_ATCC_29733	s__Clostridium_clostridioforme	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_29733	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme	160:864:-|934:2046:-|2268:2996:+|2993:4318:+|4392:5381:-|5417:6250:-|6576:7781:+|7785:8000:-|8312:8614:+|9009:9386:+|11016:11345:-	UniRef50_U2F2N3|UniRef50_U2EXD5|UniRef50_Q8U3Z0|UniRef50_U2D9L2|UniRef50_U2DRL5|UniRef50_U2F2P0|UniRef50_U2DSQ1|UniRef50_U2D9L8|UniRef50_U2DRM1|UniRef50_R6B877|UniRef50_E3GIP3	UniRef90_U2F2N3|UniRef90_U2EXD5|UniRef90_U2DSP7|UniRef90_U2D9L2|UniRef90_U2DRL5|UniRef90_U2F2P0|UniRef90_U2DSQ1|UniRef90_U2D9L8|UniRef90_U2DRM1|UniRef90_N9Z5F1|UniRef90_N9Z5E7
megahit_194514	lgt	2251	0.8499	0.9133	AAB	A?B	s__Eubacterium_sp_14_2	g__Clostridium	o__Clostridiales	--	s__Clostridium_sp_ASF502; s__Clostridium_sp_ATCC_29733	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_14_2	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	1:791:-|788:1453:-|1679:2251:-	UniRef50_R6YJG6|UniRef50_R6G1T3|UniRef50_N2A1U7	UniRef90_R6YJG6|UniRef90_R6Y4B4|UniRef90_R9KFM8
megahit_195824	lgt	12611	0.8938	0.9316	ABB	A?B	s__Lachnospiraceae_bacterium_7_1_58FAA	s__Clostridium_sp_M62_1	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_7_1_58FAA	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_M62_1	7644:8338:+|11477:11793:-|12319:12611:+	UniRef50_H1CGY7|UniRef50_R6MYH2|UniRef50_D4C9Q2	UniRef90_H1CGY7|UniRef90_D4C9Q4|UniRef90_D4C9Q2
megahit_195950	lgt	1154	0.8551	0.8901	AB	A?B	s__Clostridium_bolteae	s__Clostridium_sp_M62_1	g__Clostridium	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_M62_1	2:214:+|584:1134:-	UniRef50_D3UP80|UniRef50_D4C9P5	UniRef90_R0CAQ5|UniRef90_D4C9P5
megahit_196522	lgt	483	0.9784	0.9800	AB	A?B	s__Pseudoflavonifractor_capillosus	s__Clostridium_sp_ATCC_29733	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_29733	1:206:+|212:483:-	UniRef50_G2T376|UniRef50_R6T6Z6	UniRef90_R7PGE6|UniRef90_U2F5C8
megahit_19711	lgt	1570	0.8024	0.8244	AB	A?B	s__Gordonibacter_pamelaeae	s__Clostridium_difficile	k__Bacteria	--	--	r__Root|k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_difficile	1:1062:+|1214:1568:+	UniRef50_C8WIT2|UniRef50_K4QZS0	UniRef90_D6E6B2|UniRef90_C8WIT1
megahit_19718	lgt	865	0.8336	0.9168	AB	A?B	s__Erysipelotrichaceae_bacterium_21_3	s__Subdoligranulum_sp_4_3_54A2FAA	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_21_3	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_4_3_54A2FAA	1:225:+|234:865:+	UniRef50_R9MRH0|UniRef50_Q3ZAC6	UniRef90_unknown|UniRef90_G9RPW4
megahit_197629	lgt	6423	0.8072	0.8905	ABBBBB	A?B	s__Erysipelotrichaceae_bacterium_6_1_45	s__Clostridium_sp_ATCC_BAA_442	p__Firmicutes	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_6_1_45	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_BAA_442	1:407:-|605:1541:+|1680:2369:+|2378:3790:+|3823:4440:+|4600:6414:+	UniRef50_H8LCD2|UniRef50_D3HAN9|UniRef50_U2BAD0|UniRef50_D6DF10|UniRef50_U2D6E5|UniRef50_R6Z2N2	UniRef90_D4JY18|UniRef90_D6DF11|UniRef90_U2BAD0|UniRef90_D6DF10|UniRef90_U2D6E5|UniRef90_D5HHM1
megahit_199733	lgt	28368	0.8350	0.9611	AAAAAAAAAAAABBBBBBBBBBBBBBB	A?B	s__Pseudoflavonifractor_capillosus	s__Butyricicoccus_pullicaecorum	o__Clostridiales	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Pseudoflavonifractor|s__Pseudoflavonifractor_capillosus	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus_pullicaecorum	1:628:+|631:1152:+|1149:1640:+|1637:2131:+|2134:2386:+|2452:3345:+|3619:4377:+|4680:5297:+|5338:6279:-|6620:7683:+|8269:8844:-|9296:11173:+|11418:12007:+|12058:12921:-|13017:14162:-|14214:14894:-|14914:16002:-|16023:17126:-|17123:17440:-|17611:18708:+|18967:19751:-|19746:20549:-|20550:21410:-|21427:22287:-|22316:23182:-|23478:25400:+|25419:27221:+	UniRef50_D4LGK2|UniRef50_A6NVU3|UniRef50_A6NVU4|UniRef50_G4KWF9|UniRef50_A6NVU6|UniRef50_B0KA54|UniRef50_R6TFH4|UniRef50_R5D6S6|UniRef50_R6QXY4|UniRef50_A6LUF3|UniRef50_A6NVV4|UniRef50_X5E2I2|UniRef50_R8W410|UniRef50_R8VZ84|UniRef50_R8VZL3|UniRef50_R8VYV7|UniRef50_R8W019|UniRef50_R8W417|UniRef50_R8VZ89|UniRef50_R8VZL8|UniRef50_R5EFV7|UniRef50_B8I813|UniRef50_R5CXU9|UniRef50_Q8R7Y4|UniRef50_W0IYW1|UniRef50_R8VT41|UniRef50_Q0STL9	UniRef90_A6NVU2|UniRef90_A6NVU3|UniRef90_A6NVU4|UniRef90_A6NVU5|UniRef90_A6NVU6|UniRef90_A6NVU7|UniRef90_A6NVU9|UniRef90_A6NVV0|UniRef90_A6NVV1|UniRef90_A6NVV3|UniRef90_A6NVV4|UniRef90_A6NVV6|UniRef90_R8W410|UniRef90_R8VZ84|UniRef90_R8VZL3|UniRef90_R8VYV7|UniRef90_R8W019|UniRef90_R8W417|UniRef90_R8VZ89|UniRef90_R8VZL8|UniRef90_R8VT46|UniRef90_R8VRL9|UniRef90_R8VSG1|UniRef90_R8VSB9|UniRef90_R8VWW6|UniRef90_R8VT41|UniRef90_R8VRL4
megahit_200981	lgt	5694	0.8173	0.8489	AAB*A	A?B	g__Oscillibacter	s__Ruminococcaceae_bacterium_D16	o__Clostridiales	s__Oscillibacter_sp_KLE_1728; s__Oscillibacter_sp_KLE_1745	--	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	r__Root|k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname|s__Ruminococcaceae_bacterium_D16	1:2363:+|2528:3247:+|3607:3809:+|4536:4955:+|4943:5694:+	UniRef50_unknown|UniRef50_U2Q9S7|UniRef50_G4KSK4|UniRef50_F4XBK4|UniRef50_B0PCI9	UniRef90_unknown|UniRef90_B0PCJ4|UniRef90_F4X936|UniRef90_U2Q9Q3|UniRef90_B0PCI9
megahit_203080	lgt	933	0.8227	0.8350	AB	A?B	s__Streptococcus_mitis_oralis_pneumoniae	s__Streptococcus_mutans	g__Streptococcus	--	--	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis_oralis_pneumoniae	r__Root|k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans	410:629:+|674:933:-	UniRef50_M4KYC9|UniRef50_UPI0002BC0024	UniRef90_A5LP36|UniRef90_UPI0002BC0024
