genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
chicken1_concoct_20_refined_2_Bin_5_6-contigs.fa,46_0,0.020000000000000018,average,ANImf,46
chicken1_D13_maxbin.036.fasta_sub.contigs.fa,47_1,0.020000000000000018,average,ANImf,47
chicken1_D9_maxbin.034.fasta.contigs.fa,47_1,0.020000000000000018,average,ANImf,47
chicken1_concoct_20_refined_2_Bin_11_2-contigs.fa,47_1,0.020000000000000018,average,ANImf,47
chicken1_D20_maxbin.044.fasta.contigs.fa,48_1,0.020000000000000018,average,ANImf,48
chicken1_D24_maxbin.045.fasta.contigs.fa,48_1,0.020000000000000018,average,ANImf,48
chicken1_D27_maxbin.037.fasta.contigs.fa,48_1,0.020000000000000018,average,ANImf,48
chicken1_D31_maxbin.036.fasta.contigs.fa,48_1,0.020000000000000018,average,ANImf,48
chicken1_D40_maxbin.046.fasta.contigs.fa,48_1,0.020000000000000018,average,ANImf,48
chicken1_concoct_20_refined_2_Bin_9_17-contigs.fa,48_1,0.020000000000000018,average,ANImf,48
chicken1_C-5_maxbin.012.fasta.contigs.fa,49_1,0.020000000000000018,average,ANImf,49
chicken1_D41_maxbin.015.fasta.contigs.fa,49_1,0.020000000000000018,average,ANImf,49
chicken1_concoct_20_refined_2_Bin_18_6_1-contigs.fa,49_1,0.020000000000000018,average,ANImf,49
chicken1_D10_maxbin.044.fasta.contigs.fa,50_1,0.020000000000000018,average,ANImf,50
chicken1_D15_maxbin.019.fasta.contigs.fa,50_1,0.020000000000000018,average,ANImf,50
chicken1_D16_maxbin.016.fasta.contigs.fa,50_1,0.020000000000000018,average,ANImf,50
chicken1_D28_maxbin.061.fasta.contigs.fa,50_1,0.020000000000000018,average,ANImf,50
chicken1_D2_maxbin.039.fasta.contigs.fa,50_1,0.020000000000000018,average,ANImf,50
chicken1_D30_maxbin.020.fasta.contigs.fa,50_1,0.020000000000000018,average,ANImf,50
chicken1_D35_maxbin.028.fasta.contigs.fa,50_1,0.020000000000000018,average,ANImf,50
chicken1_D36_maxbin.031.fasta.contigs.fa,50_1,0.020000000000000018,average,ANImf,50
chicken1_D6_maxbin.032.fasta.contigs.fa,50_1,0.020000000000000018,average,ANImf,50
chicken1_D7_maxbin.031.fasta.contigs.fa,50_1,0.020000000000000018,average,ANImf,50
chicken1_D8_maxbin.026.fasta.contigs.fa,50_1,0.020000000000000018,average,ANImf,50
chicken1_D9_maxbin.024.fasta.contigs.fa,50_1,0.020000000000000018,average,ANImf,50
chicken1_concoct_20_refined_2_Bin_11_7_1-contigs.fa,50_1,0.020000000000000018,average,ANImf,50
chicken1_concoct_20_refined_2_Bin_9_9-contigs.fa,51_0,0.020000000000000018,average,ANImf,51
chicken1_C-5_maxbin.009.fasta.contigs.fa,52_1,0.020000000000000018,average,ANImf,52
chicken1_D15_maxbin.012.fasta.contigs.fa,52_1,0.020000000000000018,average,ANImf,52
chicken1_D16_maxbin.008.fasta.contigs.fa,52_1,0.020000000000000018,average,ANImf,52
chicken1_D21_maxbin.010.fasta.contigs.fa,52_1,0.020000000000000018,average,ANImf,52
chicken1_D24_maxbin.024.fasta.contigs.fa,52_1,0.020000000000000018,average,ANImf,52
chicken1_D28_maxbin.014.fasta.contigs.fa,52_1,0.020000000000000018,average,ANImf,52
chicken1_D30_maxbin.012.fasta.contigs.fa,52_1,0.020000000000000018,average,ANImf,52
chicken1_D31_maxbin.041.fasta.contigs.fa,52_1,0.020000000000000018,average,ANImf,52
chicken1_D34_maxbin.031.fasta.contigs.fa,52_1,0.020000000000000018,average,ANImf,52
chicken1_D40_maxbin.036.fasta.contigs.fa,52_1,0.020000000000000018,average,ANImf,52
chicken1_D41_maxbin.012.fasta.contigs.fa,52_1,0.020000000000000018,average,ANImf,52
chicken1_D42_maxbin.016.fasta.contigs.fa,52_1,0.020000000000000018,average,ANImf,52
chicken1_D4_maxbin.033.fasta.contigs.fa,52_1,0.020000000000000018,average,ANImf,52
chicken1_D6_maxbin.033.fasta.contigs.fa,52_1,0.020000000000000018,average,ANImf,52
chicken1_D8_maxbin.033.fasta.contigs.fa,52_1,0.020000000000000018,average,ANImf,52
chicken1_D9_maxbin.030.fasta.contigs.fa,52_1,0.020000000000000018,average,ANImf,52
chicken1_C-5_maxbin.005.fasta_sub.contigs.fa,53_1,0.020000000000000018,average,ANImf,53
chicken1_D16_maxbin.006.fasta_sub.contigs.fa,53_1,0.020000000000000018,average,ANImf,53
chicken1_D30_maxbin.010.fasta.contigs.fa,53_1,0.020000000000000018,average,ANImf,53
chicken1_D41_maxbin.009.fasta.contigs.fa,53_1,0.020000000000000018,average,ANImf,53
chicken1_D9_metabat2.84.fa.contigs.fa,53_1,0.020000000000000018,average,ANImf,53
chicken1_concoct_20_refined_2_Bin_18_3-contigs.fa,53_1,0.020000000000000018,average,ANImf,53
chicken1_D21_maxbin.011.fasta.contigs.fa,54_1,0.020000000000000018,average,ANImf,54
chicken1_D42_maxbin.036.fasta.contigs.fa,54_1,0.020000000000000018,average,ANImf,54
chicken1_concoct_20_refined_2_Bin_14_2_1-contigs.fa,54_1,0.020000000000000018,average,ANImf,54
chicken1_D15_maxbin.028.fasta.contigs.fa,55_1,0.020000000000000018,average,ANImf,55
chicken1_D22_maxbin.025.fasta.contigs.fa,55_1,0.020000000000000018,average,ANImf,55
chicken1_D35_metabat2.107.fa.contigs.fa,55_1,0.020000000000000018,average,ANImf,55
chicken1_concoct_20_refined_2_Bin_11_11-contigs.fa,55_1,0.020000000000000018,average,ANImf,55
chicken1_D23_maxbin.030.fasta.contigs.fa,56_1,0.020000000000000018,average,ANImf,56
chicken1_concoct_20_refined_2_Bin_17_2_1-contigs.fa,56_1,0.020000000000000018,average,ANImf,56
chicken1_D15_maxbin.040.fasta.contigs.fa,57_1,0.020000000000000018,average,ANImf,57
chicken1_concoct_20_refined_2_Bin_11_9_1-contigs.fa,57_1,0.020000000000000018,average,ANImf,57
chicken1_D23_maxbin.022.fasta.contigs.fa,58_0,0.020000000000000018,average,ANImf,58
chicken1_concoct_20_refined_2_Bin_15_6-contigs.fa,59_0,0.020000000000000018,average,ANImf,59
chicken1_concoct_20_refined_2_Bin_9_12-contigs.fa,60_0,0.020000000000000018,average,ANImf,60
chicken1_C-1_metabat2.79.fa.contigs.fa,61_1,0.020000000000000018,average,ANImf,61
chicken1_concoct_20_refined_2_Bin_6_4-contigs.fa,61_1,0.020000000000000018,average,ANImf,61
chicken1_concoct_20_refined_2_Bin_6_5-contigs.fa,62_0,0.020000000000000018,average,ANImf,62
chicken1_D22_maxbin.037.fasta.contigs.fa,63_1,0.020000000000000018,average,ANImf,63
chicken1_concoct_20_refined_2_Bin_11_14-contigs.fa,63_1,0.020000000000000018,average,ANImf,63
chicken1_C-5_maxbin.026.fasta.contigs.fa,64_1,0.020000000000000018,average,ANImf,64
chicken1_D11_metabat2.37.fa_sub.contigs.fa,64_1,0.020000000000000018,average,ANImf,64
chicken1_D12_metabat2.74.fa.contigs.fa,64_1,0.020000000000000018,average,ANImf,64
chicken1_D28_maxbin.017.fasta_sub.contigs.fa,64_1,0.020000000000000018,average,ANImf,64
chicken1_D30_maxbin.017.fasta.contigs.fa,64_1,0.020000000000000018,average,ANImf,64
chicken1_D41_maxbin.028.fasta.contigs.fa,64_1,0.020000000000000018,average,ANImf,64
chicken1_concoct_20_refined_2_Bin_11_8_1-contigs.fa,64_1,0.020000000000000018,average,ANImf,64
chicken1_D21_maxbin.016.fasta.contigs.fa,65_1,0.020000000000000018,average,ANImf,65
chicken1_D43_maxbin.007.fasta.contigs.fa,65_1,0.020000000000000018,average,ANImf,65
chicken1_concoct_20_refined_2_Bin_14_4-contigs.fa,65_1,0.020000000000000018,average,ANImf,65
chicken1_concoct_20_refined_2_Bin_15_8_1-contigs.fa,66_0,0.020000000000000018,average,ANImf,66
chicken1_D43_maxbin.009.fasta.contigs.fa,67_1,0.020000000000000018,average,ANImf,67
chicken1_concoct_20_refined_2_Bin_14_7_1-contigs.fa,67_1,0.020000000000000018,average,ANImf,67
chicken1_D43_maxbin.018.fasta.contigs.fa,68_0,0.020000000000000018,average,ANImf,68
chicken1_D43_maxbin.041.fasta.contigs.fa,69_1,0.020000000000000018,average,ANImf,69
chicken1_concoct_20_refined_2_Bin_12_10_1-contigs.fa,69_1,0.020000000000000018,average,ANImf,69
chicken1_D43_maxbin.025.fasta.contigs.fa,70_0,0.020000000000000018,average,ANImf,70
chicken1_concoct_20_refined_2_Bin_17_6_1-contigs.fa,71_0,0.020000000000000018,average,ANImf,71
chicken1_D17_maxbin.017.fasta.contigs.fa,72_1,0.020000000000000018,average,ANImf,72
chicken1_D1_maxbin.019.fasta.contigs.fa,72_1,0.020000000000000018,average,ANImf,72
chicken1_D24_maxbin.021.fasta.contigs.fa,72_1,0.020000000000000018,average,ANImf,72
chicken1_D6_maxbin.027.fasta.contigs.fa,72_1,0.020000000000000018,average,ANImf,72
chicken1_concoct_20_refined_2_Bin_8_5_1-contigs.fa,72_1,0.020000000000000018,average,ANImf,72
chicken1_C-1_maxbin.018.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D11_maxbin.034.fasta_sub.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D12_maxbin.033.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D13_maxbin.022.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D17_maxbin.016.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D19_maxbin.018.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D20_maxbin.015.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D21_maxbin.005.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D24_maxbin.014.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D27_maxbin.018.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D29_maxbin.028.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D2_maxbin.020.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D31_maxbin.011.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D35_maxbin.008.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D36_maxbin.012.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D37_maxbin.019.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D42_maxbin.009.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D4_maxbin.020.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D7_maxbin.016.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D8_maxbin.029.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_D9_maxbin.039.fasta.contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_concoct_20_refined_2_Bin_9_1_1-contigs.fa,73_1,0.020000000000000018,average,ANImf,73
chicken1_C-5_maxbin.029.fasta.contigs.fa,74_1,0.020000000000000018,average,ANImf,74
chicken1_D31_maxbin.044.fasta.contigs.fa,74_1,0.020000000000000018,average,ANImf,74
chicken1_D40_maxbin.040.fasta.contigs.fa,74_1,0.020000000000000018,average,ANImf,74
chicken1_concoct_20_refined_2_Bin_9_16-contigs.fa,74_1,0.020000000000000018,average,ANImf,74
chicken1_D22_maxbin.024.fasta.contigs.fa,75_1,0.020000000000000018,average,ANImf,75
chicken1_concoct_20_refined_2_Bin_11_6-contigs.fa,75_1,0.020000000000000018,average,ANImf,75
chicken1_D23_maxbin.029.fasta.contigs.fa,76_1,0.020000000000000018,average,ANImf,76
chicken1_concoct_20_refined_2_Bin_18_9_1-contigs.fa,76_1,0.020000000000000018,average,ANImf,76
chicken1_concoct_20_refined_2_Bin_6_15-contigs.fa,77_0,0.020000000000000018,average,ANImf,77
chicken1_concoct_20_refined_2_Bin_9_14-contigs.fa,78_0,0.020000000000000018,average,ANImf,78
chicken1_D43_maxbin.047.fasta.contigs.fa,79_1,0.020000000000000018,average,ANImf,79
chicken1_concoct_20_refined_2_Bin_14_5-contigs.fa,79_1,0.020000000000000018,average,ANImf,79
chicken1_concoct_20_refined_2_Bin_12_9-contigs.fa,80_0,0.020000000000000018,average,ANImf,80
chicken1_concoct_20_refined_2_Bin_16_5-contigs.fa,81_0,0.020000000000000018,average,ANImf,81
chicken1_D28_maxbin.018.fasta.contigs.fa,82_1,0.020000000000000018,average,ANImf,82
chicken1_concoct_20_refined_2_Bin_6_7-contigs.fa,82_1,0.020000000000000018,average,ANImf,82
chicken1_C-1_maxbin.004.fasta.contigs.fa,83_1,0.020000000000000018,average,ANImf,83
chicken1_D10_maxbin.013.fasta.contigs.fa,83_1,0.020000000000000018,average,ANImf,83
chicken1_D13_maxbin.007.fasta.contigs.fa,83_1,0.020000000000000018,average,ANImf,83
chicken1_D15_maxbin.021.fasta_sub.contigs.fa,83_1,0.020000000000000018,average,ANImf,83
chicken1_D17_maxbin.024.fasta.contigs.fa,83_1,0.020000000000000018,average,ANImf,83
chicken1_D19_maxbin.008.fasta.contigs.fa,83_1,0.020000000000000018,average,ANImf,83
chicken1_D1_maxbin.012.fasta.contigs.fa,83_1,0.020000000000000018,average,ANImf,83
chicken1_D20_maxbin.012.fasta.contigs.fa,83_1,0.020000000000000018,average,ANImf,83
chicken1_D27_maxbin.020.fasta.contigs.fa,83_1,0.020000000000000018,average,ANImf,83
chicken1_D2_maxbin.009.fasta.contigs.fa,83_1,0.020000000000000018,average,ANImf,83
chicken1_D4_maxbin.013.fasta.contigs.fa,83_1,0.020000000000000018,average,ANImf,83
chicken1_D5_maxbin.036.fasta.contigs.fa,83_1,0.020000000000000018,average,ANImf,83
chicken1_D6_maxbin.025.fasta.contigs.fa,83_1,0.020000000000000018,average,ANImf,83
chicken1_D7_maxbin.022.fasta.contigs.fa,83_1,0.020000000000000018,average,ANImf,83
chicken1_D8_maxbin.005.fasta.contigs.fa,83_1,0.020000000000000018,average,ANImf,83
chicken1_C-4_maxbin.009.fasta.contigs.fa,83_2,0.020000000000000018,average,ANImf,83
chicken1_C-5_maxbin.011.fasta.contigs.fa,83_2,0.020000000000000018,average,ANImf,83
chicken1_D28_maxbin.007.fasta.contigs.fa,83_2,0.020000000000000018,average,ANImf,83
chicken1_D34_maxbin.026.fasta.contigs.fa,83_2,0.020000000000000018,average,ANImf,83
chicken1_D37_maxbin.020.fasta.contigs.fa,83_2,0.020000000000000018,average,ANImf,83
chicken1_D41_maxbin.011.fasta.contigs.fa,83_2,0.020000000000000018,average,ANImf,83
chicken1_D43_maxbin.062.fasta.contigs.fa,83_3,0.020000000000000018,average,ANImf,83
chicken1_D13_maxbin.037.fasta.contigs.fa,84_1,0.020000000000000018,average,ANImf,84
chicken1_D17_maxbin.030.fasta.contigs.fa,84_1,0.020000000000000018,average,ANImf,84
chicken1_D20_maxbin.031.fasta_sub.contigs.fa,84_1,0.020000000000000018,average,ANImf,84
chicken1_D24_maxbin.018.fasta.contigs.fa,84_1,0.020000000000000018,average,ANImf,84
chicken1_D27_maxbin.022.fasta_sub.contigs.fa,84_1,0.020000000000000018,average,ANImf,84
chicken1_D28_maxbin.030.fasta.contigs.fa,84_1,0.020000000000000018,average,ANImf,84
chicken1_D31_maxbin.025.fasta.contigs.fa,84_1,0.020000000000000018,average,ANImf,84
chicken1_D35_maxbin.032.fasta.contigs.fa,84_1,0.020000000000000018,average,ANImf,84
chicken1_D37_maxbin.038.fasta.contigs.fa,84_1,0.020000000000000018,average,ANImf,84
chicken1_D42_maxbin.035.fasta.contigs.fa,84_1,0.020000000000000018,average,ANImf,84
chicken1_concoct_20_refined_2_Bin_9_8-contigs.fa,84_1,0.020000000000000018,average,ANImf,84
chicken1_D15_maxbin.020.fasta_sub.contigs.fa,85_1,0.020000000000000018,average,ANImf,85
chicken1_D4_maxbin.025.fasta.contigs.fa,85_1,0.020000000000000018,average,ANImf,85
chicken1_concoct_20_refined_2_Bin_11_4_1-contigs.fa,85_1,0.020000000000000018,average,ANImf,85
chicken1_C-4_maxbin.007.fasta.contigs.fa,86_1,0.020000000000000018,average,ANImf,86
chicken1_D11_maxbin.032.fasta.contigs.fa,86_1,0.020000000000000018,average,ANImf,86
chicken1_D20_maxbin.024.fasta.contigs.fa,86_1,0.020000000000000018,average,ANImf,86
chicken1_D24_maxbin.008.fasta_sub.contigs.fa,86_1,0.020000000000000018,average,ANImf,86
chicken1_D27_maxbin.008.fasta.contigs.fa,86_1,0.020000000000000018,average,ANImf,86
chicken1_D2_maxbin.023.fasta.contigs.fa,86_1,0.020000000000000018,average,ANImf,86
chicken1_D31_maxbin.018.fasta.contigs.fa,86_1,0.020000000000000018,average,ANImf,86
chicken1_D35_maxbin.035.fasta.contigs.fa,86_1,0.020000000000000018,average,ANImf,86
chicken1_D40_maxbin.012.fasta.contigs.fa,86_1,0.020000000000000018,average,ANImf,86
chicken1_D8_maxbin.015.fasta.contigs.fa,86_1,0.020000000000000018,average,ANImf,86
chicken1_D9_maxbin.014.fasta.contigs.fa,86_1,0.020000000000000018,average,ANImf,86
chicken1_concoct_20_refined_2_Bin_9_3_1-contigs.fa,86_1,0.020000000000000018,average,ANImf,86
chicken1_C-5_maxbin.025.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D11_maxbin.011.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D12_maxbin.016.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D13_maxbin.028.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D20_maxbin.022.fasta_sub.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D21_maxbin.006.fasta_sub.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D22_maxbin.022.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D23_maxbin.021.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D24_maxbin.020.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D27_maxbin.023.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D28_maxbin.023.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D30_maxbin.024.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D31_maxbin.026.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D34_maxbin.018.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D36_maxbin.032.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D41_maxbin.032.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D4_maxbin.023.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D5_maxbin.030.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D8_maxbin.025.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_D9_maxbin.015.fasta.contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_concoct_20_refined_2_Bin_11_5-contigs.fa,87_1,0.020000000000000018,average,ANImf,87
chicken1_concoct_20_refined_2_Bin_11_16_1-contigs.fa,88_0,0.020000000000000018,average,ANImf,88
chicken1_D21_maxbin.027.fasta.contigs.fa,89_1,0.020000000000000018,average,ANImf,89
chicken1_concoct_20_refined_2_Bin_11_12-contigs.fa,89_1,0.020000000000000018,average,ANImf,89
chicken1_D11_metabat2.60.fa.contigs.fa,90_1,0.020000000000000018,average,ANImf,90
chicken1_D15_metabat2.92.fa.contigs.fa,90_1,0.020000000000000018,average,ANImf,90
chicken1_D27_maxbin.036.fasta.contigs.fa,90_1,0.020000000000000018,average,ANImf,90
chicken1_D31_maxbin.046.fasta.contigs.fa,90_1,0.020000000000000018,average,ANImf,90
chicken1_concoct_20_refined_2_Bin_11_3-contigs.fa,90_1,0.020000000000000018,average,ANImf,90
chicken1_C-5_maxbin.022.fasta.contigs.fa,91_1,0.020000000000000018,average,ANImf,91
chicken1_D10_maxbin.038.fasta.contigs.fa,91_1,0.020000000000000018,average,ANImf,91
chicken1_D15_maxbin.011.fasta.contigs.fa,91_1,0.020000000000000018,average,ANImf,91
chicken1_D16_maxbin.013.fasta.contigs.fa,91_1,0.020000000000000018,average,ANImf,91
chicken1_D22_maxbin.007.fasta.contigs.fa,91_1,0.020000000000000018,average,ANImf,91
chicken1_D23_maxbin.010.fasta.contigs.fa,91_1,0.020000000000000018,average,ANImf,91
chicken1_D30_maxbin.021.fasta_sub.contigs.fa,91_1,0.020000000000000018,average,ANImf,91
chicken1_D34_maxbin.028.fasta.contigs.fa,91_1,0.020000000000000018,average,ANImf,91
chicken1_D7_maxbin.032.fasta.contigs.fa,91_1,0.020000000000000018,average,ANImf,91
chicken1_D9_maxbin.027.fasta_sub.contigs.fa,91_1,0.020000000000000018,average,ANImf,91
chicken1_concoct_20_refined_2_Bin_11_1_1-contigs.fa,91_1,0.020000000000000018,average,ANImf,91
chicken1_concoct_20_refined_2_Bin_18_8_1-contigs.fa,92_0,0.020000000000000018,average,ANImf,92
chicken1_D28_maxbin.041.fasta.contigs.fa,93_1,0.020000000000000018,average,ANImf,93
chicken1_concoct_20_refined_2_Bin_11_10_1-contigs.fa,93_1,0.020000000000000018,average,ANImf,93
chicken1_C-5_maxbin.015.fasta.contigs.fa,94_1,0.020000000000000018,average,ANImf,94
chicken1_D16_metabat2.39.fa_sub.contigs.fa,94_1,0.020000000000000018,average,ANImf,94
chicken1_D23_maxbin.013.fasta.contigs.fa,94_1,0.020000000000000018,average,ANImf,94
chicken1_concoct_20_refined_2_Bin_18_1_1-contigs.fa,94_1,0.020000000000000018,average,ANImf,94
chicken1_C-1_maxbin.005.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_C-4_maxbin.004.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D10_maxbin.010.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D11_maxbin.036.fasta_sub.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D12_maxbin.008.fasta_sub.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D13_maxbin.005.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D17_maxbin.029.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D19_maxbin.006.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D1_maxbin.013.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D20_maxbin.007.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D24_maxbin.017.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D27_maxbin.007.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D29_maxbin.017.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D31_maxbin.017.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D34_maxbin.019.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D35_maxbin.013.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D37_maxbin.012.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D40_maxbin.007.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D42_metabat2.69.fa.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_D5_maxbin.032.fasta.contigs.fa,95_1,0.020000000000000018,average,ANImf,95
chicken1_C-5_maxbin.010.fasta.contigs.fa,96_1,0.020000000000000018,average,ANImf,96
chicken1_D22_maxbin.015.fasta.contigs.fa,96_1,0.020000000000000018,average,ANImf,96
chicken1_D23_maxbin.007.fasta.contigs.fa,96_1,0.020000000000000018,average,ANImf,96
chicken1_D30_maxbin.007.fasta.contigs.fa,96_1,0.020000000000000018,average,ANImf,96
chicken1_D41_maxbin.017.fasta.contigs.fa,96_1,0.020000000000000018,average,ANImf,96
chicken1_D28_maxbin.015.fasta.contigs.fa,97_1,0.020000000000000018,average,ANImf,97
chicken1_D2_maxbin.021.fasta.contigs.fa,97_1,0.020000000000000018,average,ANImf,97
chicken1_D5_maxbin.020.fasta.contigs.fa,97_1,0.020000000000000018,average,ANImf,97
chicken1_D7_maxbin.014.fasta.contigs.fa,97_1,0.020000000000000018,average,ANImf,97
chicken1_concoct_20_refined_2_Bin_9_4-contigs.fa,97_1,0.020000000000000018,average,ANImf,97
chicken1_D27_maxbin.029.fasta.contigs.fa,98_1,0.020000000000000018,average,ANImf,98
chicken1_D31_maxbin.039.fasta.contigs.fa,98_1,0.020000000000000018,average,ANImf,98
chicken1_D40_maxbin.047.fasta.contigs.fa,98_1,0.020000000000000018,average,ANImf,98
chicken1_C-5_maxbin.030.fasta.contigs.fa,99_1,0.020000000000000018,average,ANImf,99
chicken1_D30_maxbin.026.fasta.contigs.fa,99_1,0.020000000000000018,average,ANImf,99
chicken1_concoct_20_refined_2_Bin_13_2-contigs.fa,99_1,0.020000000000000018,average,ANImf,99
chicken1_D22_maxbin.030.fasta.contigs.fa,100_1,0.020000000000000018,average,ANImf,100
chicken1_D27_maxbin.035.fasta.contigs.fa,100_1,0.020000000000000018,average,ANImf,100
chicken1_D42_maxbin.028.fasta_sub.contigs.fa,100_1,0.020000000000000018,average,ANImf,100
chicken1_D43_maxbin.046.fasta.contigs.fa,101_0,0.020000000000000018,average,ANImf,101
chicken1_concoct_20_refined_2_Bin_15_2-contigs.fa,102_0,0.020000000000000018,average,ANImf,102
chicken1_concoct_20_refined_2_Bin_15_7_1-contigs.fa,103_0,0.020000000000000018,average,ANImf,103
chicken1_concoct_20_refined_2_Bin_12_8_1-contigs.fa,104_0,0.020000000000000018,average,ANImf,104
chicken1_concoct_20_refined_2_Bin_15_5-contigs.fa,105_0,0.020000000000000018,average,ANImf,105
chicken1_concoct_20_refined_2_Bin_0_5-contigs.fa,106_0,0.020000000000000018,average,ANImf,106
chicken1_concoct_20_refined_2_Bin_15_9-contigs.fa,107_0,0.020000000000000018,average,ANImf,107
chicken1_D41_maxbin.026.fasta.contigs.fa,108_1,0.020000000000000018,average,ANImf,108
chicken1_D42_maxbin.026.fasta.contigs.fa,108_1,0.020000000000000018,average,ANImf,108
chicken1_concoct_20_refined_2_Bin_14_3-contigs.fa,108_1,0.020000000000000018,average,ANImf,108
chicken1_C-1_maxbin.038.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_D10_maxbin.039.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_D11_maxbin.030.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_D13_maxbin.032.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_D20_maxbin.033.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_D24_maxbin.039.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_D27_maxbin.031.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_D29_maxbin.035.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_D2_maxbin.032.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
chicken1_D30_maxbin.022.fasta.contigs.fa,109_1,0.020000000000000018,average,ANImf,109
