user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
chicken1_D6_maxbin.002.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger stercoravium	GCA_019119835.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger stercoravium	98.36	0.8	GCA_019119835.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger stercoravium	98.36	0.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002306375.1, s__Gemmiger sp002306375, 95.0, 83.46, 0.57; GCA_019119365.1, s__Gemmiger stercoripullorum, 95.0, 83.3, 0.66; GCF_016900095.1, s__Gemmiger formicilis_A, 95.0, 82.82, 0.6; GCA_019119495.1, s__Gemmiger stercorigallinarum, 95.0, 82.46, 0.53; GCA_905214345.1, s__Gemmiger sp905214345, 95.0, 82.37, 0.58; GCA_019120395.1, s__Gemmiger faecigallinarum, 95.0, 81.84, 0.53; GCA_900548355.1, s__Gemmiger avicola, 95.0, 81.56, 0.53; GCA_019116705.1, s__Gemmiger avistercoris, 95.0, 81.38, 0.5; GCA_003343905.1, s__Gemmiger variabilis_C, 95.0, 81.08, 0.5; GCA_019115045.1, s__Gemmiger excrementipullorum, 95.0, 81.06, 0.55; GCA_019116485.1, s__Gemmiger excrementavium, 95.0, 80.68, 0.44; GCF_014982805.1, s__Gemmiger sp014982805, 95.0, 80.67, 0.5; GCA_004561545.1, s__Gemmiger sp004561545, 95.0, 80.59, 0.5; GCA_904390925.1, s__Gemmiger sp904390925, 95.0, 80.55, 0.48; GCA_900545545.1, s__Gemmiger sp900545545, 95.0, 80.52, 0.45; GCF_000157955.1, s__Gemmiger variabilis, 95.0, 80.4, 0.43; GCA_019114415.1, s__Gemmiger faecavium, 95.0, 80.34, 0.45; GCA_019116445.1, s__Gemmiger excrementigallinarum, 95.0, 80.22, 0.37; GCA_904374465.1, s__Gemmiger sp904374465, 95.0, 80.16, 0.42; GCA_900539695.1, s__Gemmiger sp900539695, 95.0, 80.08, 0.42; GCA_004554775.1, s__Gemmiger variabilis_B, 95.0, 79.76, 0.43; GCF_018784445.1, s__Gemmiger sp900540775, 95.0, 79.67, 0.44; GCF_900167555.1, s__Gemmiger formicilis, 95.0, 79.56, 0.43; GCA_900540595.1, s__Gemmiger sp900540595, 95.0, 79.46, 0.42; GCA_004552305.1, s__Gemmiger variabilis_A, 95.0, 79.17, 0.44; GCA_900772715.1, s__Gemmiger sp900772715, 95.0, 79.11, 0.38; GCF_003324125.1, s__Gemmiger qucibialis, 95.0, 78.99, 0.42; GCA_900554145.1, s__Gemmiger sp900554145, 95.0, 78.68, 0.39; GCA_900556255.1, s__Gemmiger sp900556255, 95.0, 78.36, 0.38; GCA_004555405.1, s__Gemmiger sp004555405, 95.0, 77.93, 0.17	77.54	11	N/A	N/A
chicken1_D6_maxbin.004.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor avistercoris	GCF_002161215.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor avistercoris	96.02	0.77	GCF_002161215.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor avistercoris	96.02	0.77	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000239295.1, s__Flavonifractor plautii, 95.0, 85.94, 0.62; GCF_900626285.1, s__Flavonifractor massiliensis_A, 95.0, 84.68, 0.58; GCF_002159455.1, s__Flavonifractor sp002159455, 95.0, 84.48, 0.56; GCA_019119335.1, s__Flavonifractor merdavium, 95.0, 84.47, 0.52; GCF_002159265.1, s__Flavonifractor sp002159265, 95.0, 84.32, 0.59; GCA_019119165.1, s__Flavonifractor intestinigallinarum, 95.0, 84.05, 0.54; GCF_017811815.1, s__Flavonifractor sp017811815, 95.0, 83.83, 0.56; GCF_002161085.1, s__Flavonifractor avicola, 95.0, 83.44, 0.54; GCF_016901955.1, s__Flavonifractor phocaeensis_A, 95.0, 83.17, 0.51	77.12	11	N/A	N/A
chicken1_D6_maxbin.006.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum lactatifermentans	GCF_900142265.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum lactatifermentans	97.42	0.84	GCF_900142265.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum lactatifermentans	97.42	0.84	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_905212195.1, s__Anaerotignum sp905212195, 95.0, 94.89, 0.83; GCA_001304995.1, s__Anaerotignum sp001304995, 95.0, 92.52, 0.75; GCF_016902535.1, s__Anaerotignum lactatifermentans_A, 95.0, 81.28, 0.42; GCA_004557645.1, s__Anaerotignum sp004557645, 95.0, 80.06, 0.34; GCA_017442465.1, s__Anaerotignum sp017442465, 95.0, 79.85, 0.35; GCA_017483025.1, s__Anaerotignum sp017483025, 95.0, 79.84, 0.34; GCA_017560955.1, s__Anaerotignum sp017560955, 95.0, 79.66, 0.34; GCF_003865035.1, s__Anaerotignum faecicola, 95.0, 79.39, 0.24; GCA_019115165.1, s__Anaerotignum merdipullorum, 95.0, 79.32, 0.34; GCA_017523325.1, s__Anaerotignum sp017523325, 95.0, 78.48, 0.28; GCA_002380805.1, s__Anaerotignum sp002380805, 95.0, 78.4, 0.11; GCA_905214825.1, s__Anaerotignum sp905214825, 95.0, 78.17, 0.25; GCF_001561955.1, s__Anaerotignum propionicum, 95.0, 77.99, 0.1; GCA_910576545.1, s__Anaerotignum sp910576545, 95.0, 77.78, 0.15; GCA_002299545.1, s__Anaerotignum sp002299545, 95.0, 77.5, 0.1; GCF_001571775.1, s__Anaerotignum neopropionicum, 95.0, 77.47, 0.1; GCA_910578425.1, s__Anaerotignum sp910578425, 95.0, 77.45, 0.15; GCA_009929735.1, s__Anaerotignum sp009929735, 95.0, 77.24, 0.13; GCA_002316675.1, s__Anaerotignum sp002316675, 95.0, 77.07, 0.11	96.49	11	N/A	N/A
chicken1_D6_maxbin.007.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp900752335	GCA_900752335.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp900752335	98.7	0.9	GCA_900752335.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp900752335	98.7	0.9	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_904378095.1, s__CAG-273 sp904378095, 95.0, 79.98, 0.57; GCA_904420285.1, s__CAG-273 sp904420285, 95.0, 79.5, 0.58; GCA_905214245.1, s__CAG-273 sp905214245, 95.0, 78.55, 0.42; GCA_902406115.1, s__CAG-273 sp902406115, 95.0, 78.49, 0.4; GCA_000435755.1, s__CAG-273 sp000435755, 95.0, 78.4, 0.36; GCA_000438355.1, s__CAG-273 sp000438355, 95.0, 78.35, 0.38; GCA_000437855.1, s__CAG-273 sp000437855, 95.0, 77.95, 0.32; GCA_003534295.1, s__CAG-273 sp003534295, 95.0, 77.83, 0.28; GCA_003507395.1, s__CAG-273 sp003507395, 95.0, 77.82, 0.33; GCA_905215615.1, s__CAG-273 sp905215615, 95.0, 77.72, 0.38; GCA_900752095.1, s__CAG-273 sp900752095, 95.0, 77.66, 0.26; GCA_017886645.1, s__CAG-273 sp017886645, 95.0, 77.59, 0.29; GCA_017479865.1, s__CAG-273 sp017479865, 95.0, 77.5, 0.2; GCA_910589185.1, s__CAG-273 sp910589185, 95.0, 76.91, 0.21	88.92	11	N/A	N/A
chicken1_D6_maxbin.008.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	N/A	N/A	N/A	N/A	N/A	GCA_002160535.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q saccharolyticum_A	96.0	0.2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_018377235.1, s__Clostridium_Q sp018377235, 95.0, 85.23, 0.12; GCA_018223375.1, s__Clostridium_Q sp000435655, 95.0, 84.55, 0.17; GCA_910575795.1, s__Clostridium_Q sp910575795, 95.0, 83.99, 0.17; GCF_003024715.1, s__Clostridium_Q fessum, 95.0, 83.52, 0.13; GCF_000466485.1, s__Clostridium_Q symbiosum, 95.0, 83.01, 0.07; GCF_900626075.1, s__Clostridium_Q transplantifaecale, 95.0, 82.64, 0.1; GCA_016302185.1, s__Clostridium_Q sp016302185, 95.0, 82.44, 0.04; GCA_009911305.1, s__Clostridium_Q sp009911305, 95.0, 81.24, 0.07; GCA_900547735.1, s__Clostridium_Q sp900547735, 95.0, 80.67, 0.09	17.26	11	0.9961930348112941	Genome domain questionable ( 17.5% Bacterial, 7.5% Archaeal)
chicken1_D6_maxbin.009.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus faecipullorum	GCA_900547455.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus faecipullorum	97.59	0.84	GCA_900547455.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus faecipullorum	97.59	0.84	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000435195.1, s__Negativibacillus sp000435195, 95.0, 80.35, 0.55; GCA_900547015.1, s__Negativibacillus sp900547015, 95.0, 78.98, 0.49; GCF_900148495.1, s__Negativibacillus massiliensis, 95.0, 78.39, 0.3; GCA_905197685.1, s__Negativibacillus sp905197685, 95.0, 78.06, 0.26; GCA_910578755.1, s__Negativibacillus sp910578755, 95.0, 76.28, 0.07; GCA_017439985.1, s__Negativibacillus sp017439985, 95.0, 76.05, 0.09; GCA_017848075.1, s__Negativibacillus sp017848075, 95.0, 75.89, 0.08	79.07	11	N/A	N/A
chicken1_D6_maxbin.010.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter stercorigallinarum	GCA_019112625.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter stercorigallinarum	96.85	0.88	GCA_019112625.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter stercorigallinarum	96.85	0.88	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019115285.1, s__Acutalibacter pullistercoris, 95.0, 86.04, 0.8; GCA_000435395.1, s__Acutalibacter ornithocaccae, 95.0, 82.9, 0.62; GCA_900543555.1, s__Acutalibacter stercoravium, 95.0, 82.37, 0.61; GCA_905215055.1, s__Acutalibacter sp905215055, 95.0, 81.72, 0.46; GCA_904374805.1, s__Acutalibacter sp904374805, 95.0, 80.95, 0.51; GCA_900548545.1, s__Acutalibacter sp900548545, 95.0, 80.72, 0.5; GCA_904391645.1, s__Acutalibacter sp904391645, 95.0, 80.66, 0.55; GCA_000432995.1, s__Acutalibacter sp000432995, 95.0, 79.92, 0.4; GCA_900755895.1, s__Acutalibacter sp900755895, 95.0, 79.65, 0.27; GCF_003612555.1, s__Acutalibacter sp003612555, 95.0, 79.44, 0.26; GCA_900543305.1, s__Acutalibacter sp900543305, 95.0, 79.39, 0.3; GCA_910574995.1, s__Acutalibacter sp910574995, 95.0, 79.16, 0.27; GCA_910587835.1, s__Acutalibacter sp910587835, 95.0, 79.1, 0.31; GCA_900759575.1, s__Acutalibacter sp900759575, 95.0, 78.81, 0.32; GCA_910587995.1, s__Acutalibacter sp910587995, 95.0, 78.8, 0.4; GCF_009936055.1, s__Acutalibacter sp009936055, 95.0, 78.8, 0.28; GCA_910588415.1, s__Acutalibacter sp910588415, 95.0, 78.76, 0.35; GCA_904419785.1, s__Acutalibacter sp904419785, 95.0, 78.66, 0.31; GCF_002201475.1, s__Acutalibacter muris, 95.0, 78.61, 0.22; GCF_009936035.1, s__Acutalibacter sp009936035, 95.0, 78.54, 0.29; GCA_910584745.1, s__Acutalibacter sp910584745, 95.0, 78.52, 0.27; GCA_910580045.1, s__Acutalibacter sp910580045, 95.0, 78.52, 0.28; GCA_910574935.1, s__Acutalibacter sp910574935, 95.0, 78.46, 0.2; GCA_910589395.1, s__Acutalibacter sp910589395, 95.0, 78.18, 0.23; GCF_009917305.1, s__Acutalibacter muris_A, 95.0, 78.07, 0.19; GCF_009917525.1, s__Acutalibacter sp009917525, 95.0, 77.86, 0.21; GCA_910588935.1, s__Acutalibacter sp910588935, 95.0, 77.66, 0.19; GCF_900048895.1, s__Acutalibacter timonensis, 95.0, 77.48, 0.15	51.91	11	N/A	Genome has more than 45.8% of markers with multiple hits
chicken1_D6_maxbin.012.fasta.contigs	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Niallia;s__Niallia circulans_A	GCF_003726095.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Niallia;s__Niallia circulans_A	99.35	0.87	GCF_003726095.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Niallia;s__Niallia circulans_A	99.35	0.87	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Niallia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001591585.1, s__Niallia circulans, 95.0, 95.04, 0.84; GCA_900199695.1, s__Niallia sp900199695, 95.0, 84.51, 0.66; GCF_001076885.1, s__Niallia sp001076885, 95.0, 83.53, 0.62; GCF_009183415.1, s__Niallia sp009183415, 95.0, 82.06, 0.36; GCF_004005475.1, s__Niallia taxi, 95.0, 78.64, 0.17; GCA_011524565.1, s__Niallia sp011524565, 95.0, 78.55, 0.17; GCF_007273535.1, s__Niallia circulans_B, 95.0, 78.36, 0.17; GCF_002835805.1, s__Niallia nealsonii, 95.0, 78.33, 0.22	86.54	11	N/A	N/A
chicken1_D6_maxbin.013.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__	N/A	N/A	N/A	N/A	N/A	GCA_900547455.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus faecipullorum	96.74	0.29	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_905197685.1, s__Negativibacillus sp905197685, 95.0, 82.54, 0.15; GCA_900547015.1, s__Negativibacillus sp900547015, 95.0, 81.68, 0.13; GCA_000435195.1, s__Negativibacillus sp000435195, 95.0, 81.55, 0.18; GCF_900148495.1, s__Negativibacillus massiliensis, 95.0, 81.46, 0.18; GCA_910578755.1, s__Negativibacillus sp910578755, 95.0, 79.46, 0.05; GCA_017848075.1, s__Negativibacillus sp017848075, 95.0, 78.48, 0.03; GCA_017439985.1, s__Negativibacillus sp017439985, 95.0, 77.42, 0.04	15.59	11	0.9976435089996005	Genome domain questionable ( 15.8% Bacterial, 7.5% Archaeal)
chicken1_D6_maxbin.014.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__Gallispira;s__Gallispira edinburgensis	GCF_904395805.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__Gallispira;s__Gallispira edinburgensis	98.05	0.79	GCF_904395805.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__Gallispira;s__Gallispira edinburgensis	98.05	0.79	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__Gallispira;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_905201505.1, s__Gallispira sp905201505, 95.0, 80.23, 0.47; GCA_900551755.1, s__Gallispira sp900551755, 95.0, 79.7, 0.34; GCA_900543365.1, s__Gallispira sp900543365, 95.0, 79.37, 0.38	74.8	11	N/A	N/A
chicken1_D6_maxbin.015.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium merdipullorum	GCA_900546885.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium merdipullorum	98.88	0.8	GCA_900546885.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium merdipullorum	98.88	0.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_018380115.1, s__Ruthenibacterium sp018380115, 95.0, 86.42, 0.82; GCA_019113785.1, s__Ruthenibacterium merdigallinarum, 95.0, 78.64, 0.31; GCF_000949455.1, s__Ruthenibacterium lactatiformans, 95.0, 78.22, 0.27; GCA_905212515.1, s__Ruthenibacterium sp905212515, 95.0, 78.05, 0.29; GCA_910587145.1, s__Ruthenibacterium sp013316265, 95.0, 77.84, 0.24; GCA_014799685.1, s__Ruthenibacterium sp014799685, 95.0, 77.75, 0.25; GCA_002315015.1, s__Ruthenibacterium avium, 95.0, 77.28, 0.13; GCA_019119935.1, s__Ruthenibacterium merdavium, 95.0, 77.18, 0.12; GCA_009929695.1, s__Ruthenibacterium sp009929695, 95.0, 76.23, 0.07	83.98	11	N/A	N/A
chicken1_D6_maxbin.016.fasta_sub.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_900626145.1, s__Intestinimonas timonensis, 95.0, 94.85, 0.53; GCA_019115345.1, s__Intestinimonas stercorigallinarum, 95.0, 86.59, 0.56; GCA_019115785.1, s__Intestinimonas merdavium, 95.0, 85.86, 0.5; GCA_019119795.1, s__Intestinimonas pullistercoris, 95.0, 83.03, 0.48; GCA_019117605.1, s__Intestinimonas stercoravium, 95.0, 82.74, 0.44; GCA_900540545.1, s__Intestinimonas sp900540545, 95.0, 81.34, 0.4; GCF_001244995.1, s__Intestinimonas massiliensis, 95.0, 80.91, 0.38; GCF_004154955.1, s__Intestinimonas butyriciproducens, 95.0, 80.61, 0.36	42.28	11	0.9756983220743678	Genome has more than 25.8% of markers with multiple hits;Genome not assigned to closest species as it falls outside its pre-defined ANI radius
chicken1_D6_maxbin.018.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA7067;s__	N/A	N/A	N/A	N/A	N/A	GCA_002493755.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA7067;s__UBA7067 sp002493755	78.06	0.19	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA7067;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	73.33	11	0.9379155820746837	N/A
chicken1_D6_maxbin.019.fasta.contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	ANI	classification based on placement in class-level tree	GCF_002161355.1, s__Mediterraneibacter caccavium, 95.0, 79.92, 0.3; GCF_002160525.1, s__Mediterraneibacter cottocaccae, 95.0, 79.59, 0.32; GCA_900751785.1, s__Mediterraneibacter faecigallinarum, 95.0, 79.49, 0.36; GCF_900120155.1, s__Mediterraneibacter sp900120155, 95.0, 79.45, 0.29; GCF_016902345.1, s__Mediterraneibacter glycyrrhizinilyticus_A, 95.0, 79.42, 0.33; GCA_019119995.1, s__Mediterraneibacter faecavium, 95.0, 79.17, 0.32; GCA_019113645.1, s__Mediterraneibacter vanvlietii, 95.0, 79.14, 0.28; GCA_019120075.1, s__Mediterraneibacter excrementigallinarum_A, 95.0, 79.09, 0.29; GCA_904419285.1, s__Mediterraneibacter caccogallinarum, 95.0, 79.06, 0.37; GCA_019119205.1, s__Mediterraneibacter intestinavium, 95.0, 79.01, 0.34; GCA_019115765.1, s__Mediterraneibacter stercoripullorum, 95.0, 78.94, 0.27; GCA_019118545.1, s__Mediterraneibacter merdavium, 95.0, 78.91, 0.29; GCA_019120615.1, s__Mediterraneibacter norfolkensis, 95.0, 78.9, 0.26; GCA_019119265.1, s__Mediterraneibacter intestinigallinarum, 95.0, 78.89, 0.26; GCF_002159505.1, s__Mediterraneibacter ornithocaccae, 95.0, 78.89, 0.29; GCA_900555215.1, s__Mediterraneibacter excrementipullorum, 95.0, 78.86, 0.41; GCA_900761655.1, s__Mediterraneibacter sp900761655, 95.0, 78.8, 0.31; GCA_904377845.1, s__Mediterraneibacter sp904377845, 95.0, 78.75, 0.32; GCA_019120575.1, s__Mediterraneibacter quadrami, 95.0, 78.66, 0.39; GCA_904418845.1, s__Mediterraneibacter sp904418845, 95.0, 78.65, 0.33; GCA_019120275.1, s__Mediterraneibacter excrementavium, 95.0, 78.62, 0.37; GCA_019112735.1, s__Mediterraneibacter guildfordensis, 95.0, 78.56, 0.36; GCA_019116185.1, s__Mediterraneibacter stercorigallinarum, 95.0, 78.56, 0.34; GCA_019120595.1, s__Mediterraneibacter tabaqchaliae, 95.0, 78.56, 0.33; GCA_019114745.1, s__Mediterraneibacter colneyensis, 95.0, 78.52, 0.4; GCA_019118665.1, s__Mediterraneibacter intestinipullorum, 95.0, 78.51, 0.31; GCA_019116885.1, s__Mediterraneibacter pullistercoris, 95.0, 78.49, 0.31; GCA_019112765.1, s__Mediterraneibacter norwichensis, 95.0, 78.47, 0.28; GCF_000155205.1, s__Mediterraneibacter lactaris, 95.0, 78.47, 0.22; GCA_019118885.1, s__Mediterraneibacter surreyensis, 95.0, 78.45, 0.27; GCA_001312505.1, s__Mediterraneibacter faecis, 95.0, 78.4, 0.19; GCF_000153925.1, s__Mediterraneibacter torques, 95.0, 78.37, 0.2; GCA_019119675.1, s__Mediterraneibacter faecipullorum, 95.0, 78.34, 0.31; GCA_019117125.1, s__Mediterraneibacter merdipullorum, 95.0, 78.31, 0.3; GCA_019115385.1, s__Mediterraneibacter avicola, 95.0, 78.3, 0.3; GCA_019116845.1, s__Mediterraneibacter stercoravium, 95.0, 78.22, 0.31; GCA_019117065.1, s__Mediterraneibacter pullicola, 95.0, 78.2, 0.33; GCA_019119745.1, s__Mediterraneibacter gallistercoris, 95.0, 78.17, 0.29; GCA_900553885.1, s__Mediterraneibacter sp900553885, 95.0, 78.11, 0.24; GCA_900541505.1, s__Mediterraneibacter sp900541505, 95.0, 78.04, 0.2; GCA_905209865.1, s__Mediterraneibacter sp900752395, 95.0, 77.92, 0.23; GCA_019117305.1, s__Mediterraneibacter merdigallinarum, 95.0, 77.87, 0.27; GCF_001487105.1, s__Mediterraneibacter massiliensis, 95.0, 77.74, 0.16; GCF_014287475.1, s__Mediterraneibacter sp014287475, 95.0, 77.34, 0.14	74.96	11	0.9491553795659241	Genome has more than 19.2% of markers with multiple hits
