bins	total_length	num_contigs	N50	GC_content	percent_completion	percent_redundancy	t_domain	t_phylum	t_class	t_order	t_family	t_genus	t_species
maxbin_181_fasta_contigs	2006613	64	64591	55.98407013732556	92.95774647887323	0.0	Bacteria	Firmicutes	Clostridia	Christensenellales	Borkfalkiaceae	UMGS1004	UMGS1004 sp900548845
maxbin_182_fasta_contigs	2899813	553	7412	55.48032577406051	54.929577464788736	9.859154929577464	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		
maxbin_183_fasta_contigs	3412002	286	22673	45.03173857960747	70.4225352112676	1.408450704225352	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	
maxbin_184_fasta_contigs	1897385	426	5690	60.20297492641775	56.33802816901409	16.901408450704224	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger sp900548355
maxbin_185_fasta_contigs	4958009	452	27720	44.00636123887221	74.64788732394366	14.084507042253522	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Sellimonas	Sellimonas intestinalis
maxbin_186_fasta_contigs	3208565	993	3511	58.135779240400154	78.87323943661971	28.169014084507044	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Pygmaiobacter	Pygmaiobacter sp014287275
maxbin_187_fasta_contigs	2657334	272	16554	48.83945182074141	90.14084507042253	7.042253521126761	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter sp900543115
maxbin_188_fasta_contigs	1639143	135	21531	26.624391748666525	87.32394366197182	5.633802816901408	Bacteria	Firmicutes	Clostridia	TANB77	CAG-508	CAG-269	
maxbin_189_fasta_contigs	2845292	334	14575	50.569704296647565	74.64788732394366	12.67605633802817	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	UBA7182	UBA7182 sp002160135
maxbin_191_fasta_contigs	1832202	167	30087	59.264009356184374	70.4225352112676	5.633802816901408	Bacteria	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	Acutalibacter sp900543555
maxbin_192_fasta_contigs	2540174	380	32423	40.746744539451356	83.09859154929578	23.943661971830984	Bacteria	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS1690	UMGS1690 sp900554165
maxbin_194_fasta_contigs	3975989	226	53027	48.95403996436689	83.09859154929578	1.408450704225352	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GCA-900066135	GCA-900066135 sp900066135
maxbin_195_fasta_contigs	3073236	149	47595	46.78332286768019	73.2394366197183	7.042253521126761	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	
maxbin_196_fasta_contigs	1758159	309	7963	57.4574256246678	83.09859154929578	4.225352112676056	Bacteria	Firmicutes	Clostridia	Christensenellales	Borkfalkiaceae	Borkfalkia	Borkfalkia sp900761665
maxbin_197_fasta_contigs	5952040	1056	9286	49.9114524769614	95.77464788732394	52.11267605633803	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium sp002160755
maxbin_198_fasta_contigs	2120538	545	4568	49.310152097930356	90.14084507042253	1.408450704225352	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Monoglobus sp900554105
maxbin_199_fasta_contigs	3396507	554	8558	48.27858494585594	92.95774647887323	8.450704225352112	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	CHKCI001	CHKCI001 sp900045905
maxbin_201_fasta_contigs	980251	406	2391	47.08782449730923	38.028169014084504	1.408450704225352	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		
maxbin_202_fasta_contigs	1577315	58	63792	38.27371605101624	81.69014084507042	1.408450704225352	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	
maxbin_206_fasta_contigs	2549890	168	52446	56.766173168463915	83.09859154929578	22.535211267605632	Bacteria	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	Acutalibacter	Acutalibacter sp000435395
maxbin_207_fasta_contigs	3344681	96	57888	51.20086329317546	100.0	1.408450704225352	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	CAG-81	CAG-81 sp900541255
maxbin_209_fasta_contigs	3621285	311	18847	49.55239978279168	84.50704225352112	2.816901408450704	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	OF09-33XD	OF09-33XD sp003481995
maxbin_210_fasta_contigs	1876942	269	10028	62.32991272113985	83.09859154929578	2.816901408450704	Bacteria	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1417	
maxbin_211_fasta_contigs	2519119	434	8624	50.99700460810479	54.929577464788736	5.633802816901408	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	UBA7182	UBA7182 sp002160135
maxbin_213_fasta_contigs	3875859	316	26124	47.947648448372206	83.09859154929578	1.408450704225352	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	
maxbin_214_fasta_contigs	3168965	105	72158	52.63527494632545	94.36619718309859	0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp900542045
maxbin_216_fasta_contigs	2329980	110	79424	49.468988506494874	63.38028169014085	4.225352112676056	Bacteria	Firmicutes	Clostridia	Christensenellales	Borkfalkiaceae	Borkfalkia	Borkfalkia sp900761675
maxbin_217_fasta_contigs	1962064	101	40007	63.295124440686656	57.74647887323944	4.225352112676056	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UMGS1872	UMGS1872 sp902373635
maxbin_219_fasta_contigs	1496489	131	27963	34.42033335968303	85.91549295774648	1.408450704225352	Bacteria	Firmicutes	Bacilli	RF39	UBA660		
maxbin_220_fasta_contigs	2488018	64	81103	46.84266528554289	94.36619718309859	0.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	BX12	BX12 sp014333425
maxbin_222_fasta_contigs	1717143	117	21139	64.39107423256682	52.11267605633803	1.408450704225352	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp002160895
maxbin_225_fasta_contigs	5966103	251	39291	48.45517606668758	98.59154929577464	1.408450704225352	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	
maxbin_227_fasta_contigs	2815168	304	17883	36.67157889862479	69.01408450704226	16.901408450704224	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
maxbin_230_fasta_contigs	3426010	880	4508	48.1858951413311	66.19718309859155	18.309859154929576	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	
maxbin_232_fasta_contigs	1009442	399	2570	30.667674510094912	22.535211267605632	0.0	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium sp002160495
maxbin_233_fasta_contigs	1261857	443	2888	47.58131825670813	29.577464788732396	2.816901408450704	Bacteria	Firmicutes	Clostridia	Christensenellales	CAG-552	UMGS1795	UMGS1795 sp900761165
maxbin_236_fasta_contigs	2300253	337	11900	44.42011136210296	60.563380281690144	4.225352112676056	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	
maxbin_238_fasta_contigs	4675317	285	26813	52.34108652761257	74.64788732394366	38.028169014084504	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	UBA7182	UBA7182 sp002160135
maxbin_239_fasta_contigs	2060690	136	30576	48.57846069793871	52.11267605633803	1.408450704225352	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	
maxbin_241_fasta_contigs	1984161	219	15584	58.53180296178026	73.2394366197183	14.084507042253522	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus	Butyricicoccus pullicaecorum
maxbin_247_fasta_contigs	2714058	285	19944	55.869398652556434	77.46478873239437	21.12676056338028	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus	Butyricicoccus pullicaecorum
maxbin_250_fasta_contigs	2804623	1161	2342	48.1949318867121	52.11267605633803	9.859154929577464	Bacteria	Firmicutes					
maxbin_252_fasta_contigs	1577927	34	102703	49.95189785165057	84.50704225352112	1.408450704225352	Bacteria	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-180	
maxbin_255_fasta_contigs	2307620	229	23681	26.05863428975319	60.563380281690144	2.816901408450704	Bacteria	Firmicutes	Clostridia	TANB77	CAG-508	CAG-269	
maxbin_256_fasta_contigs	1987119	187	18160	52.03379333978357	85.91549295774648	4.225352112676056	Bacteria	Firmicutes	Clostridia	Christensenellales	Borkfalkiaceae	Borkfalkia	
maxbin_260_fasta_contigs	664846	91	13534	56.802005183019865	32.394366197183096	0.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp002160895
maxbin_261_fasta_contigs	3092697	98	79745	45.99904328264012	95.77464788732394	8.450704225352112	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus	Ruminococcus gauvreauii
maxbin_263_fasta_contigs	5124213	74	113318	35.18404026406006	100.0	2.816901408450704	Bacteria	Firmicutes	Bacilli	Bacillales	DSM-18226	Niallia	
maxbin_264_fasta_contigs	4095870	936	5567	59.20263798564037	71.83098591549296	25.35211267605634	Bacteria	Firmicutes	Clostridia	Christensenellales	CAG-74	Firm-11	Firm-11 sp900540045
maxbin_266_fasta_contigs	2204424	875	2485	35.55559481894468	38.028169014084504	4.225352112676056	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerocolumna	Anaerocolumna aminovalerica
maxbin_268_fasta_contigs	1351061	89	30719	59.895850711164975	71.83098591549296	7.042253521126761	Bacteria	Firmicutes	Clostridia	Christensenellales	Borkfalkiaceae	Borkfalkia	Borkfalkia sp900761675
maxbin_269_fasta_contigs	1982482	578	3891	51.21806293250366	43.66197183098591	5.633802816901408	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	UBA7160	UBA7160 sp004557975
maxbin_270_fasta_contigs	1929535	240	14091	24.95920116829395	85.91549295774648	18.309859154929576	Bacteria	Firmicutes	Bacilli	RF39	UBA660		
maxbin_276_fasta_contigs	1722691	396	5988	55.232503160959936	87.32394366197182	19.718309859154928	Bacteria	Firmicutes	Clostridia	Christensenellales			
maxbin_278_fasta_sub_contigs	1140788	191	9117	29.19057542141177	63.38028169014085	25.35211267605634	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-776	CAG-776 sp900758895
maxbin_279_fasta_contigs	2657117	344	12471	52.311653967191	63.38028169014085	1.408450704225352	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae		
maxbin_280_fasta_contigs	1455414	71	39163	40.44683088269163	98.59154929577464	0.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus alactolyticus
maxbin_282_fasta_contigs	2480036	549	5906	64.05046593432739	87.32394366197182	8.450704225352112	Bacteria	Firmicutes	Clostridia	Christensenellales	CAG-74		
maxbin_283_fasta_contigs	2872886	548	8374	55.13272658552325	91.54929577464789	18.309859154929576	Bacteria	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-180	
maxbin_284_fasta_contigs	5724854	69	168314	34.939821579358046	92.95774647887323	5.633802816901408	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
maxbin_290_fasta_contigs	2154286	166	21226	39.32911632875909	94.36619718309859	2.816901408450704	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales			
maxbin_291_fasta_contigs	1435960	212	9526	59.893136261018945	90.14084507042253	0.0	Bacteria	Firmicutes	Clostridia	Christensenellales	Borkfalkiaceae	Borkfalkia	Borkfalkia sp003343765
maxbin_294_fasta_contigs	865115	41	51616	40.84547966434448	85.91549295774648	1.408450704225352	Bacteria	Firmicutes	Clostridia	Christensenellales	UBA1242	UBA11517	
maxbin_299_fasta_sub_contigs	1203063	374	3297	40.14273521386541	60.563380281690144	18.309859154929576	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	
maxbin_301_fasta_contigs	1596677	312	6811	53.03953927978081	73.2394366197183	25.35211267605634	Bacteria	Firmicutes	Clostridia	Christensenellales	Borkfalkiaceae	UBA11940	UBA11940 sp900549005
maxbin_302_fasta_contigs	1200064	323	4403	51.53349973017222	66.19718309859155	14.084507042253522	Bacteria	Firmicutes	Clostridia	Christensenellales	Borkfalkiaceae	UBA11940	UBA11940 sp900549005
maxbin_304_fasta_contigs	1016189	12	293956	44.80447670517753	88.73239436619718	0.0	Bacteria	Proteobacteria	Alphaproteobacteria	Rs-D84	Rs-D84	Rs-D84	Rs-D84 sp900546185
maxbin_305_fasta_contigs	3048416	657	6472	48.71729554361365	90.14084507042253	15.492957746478874	Bacteria	Firmicutes	Clostridia	Monoglobales	UBA1381	12844	12844 sp902796445
maxbin_310_fasta_contigs	1519299	40	76234	47.94484537566053	50.70422535211268	0.0							
maxbin_311_fasta_contigs	2075727	709	3134	48.65684145447805	60.563380281690144	5.633802816901408	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	BX12	BX12 sp014333425
maxbin_312_fasta_contigs	4568716	72	132636	40.75967309147907	98.59154929577464	1.408450704225352	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Siminovitchia	Siminovitchia terrae
maxbin_314_fasta_contigs	2553731	51	126442	60.321827949010554	88.73239436619718	0.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp900021155
maxbin_315_fasta_contigs	2350551	967	2447	38.045361608849895	43.66197183098591	4.225352112676056	Bacteria	Firmicutes	Bacilli	Bacillales	Amphibacillaceae	Virgibacillus	Virgibacillus indicus
maxbin_317_fasta_contigs	5472376	1462	4298	48.46017724598946	91.54929577464789	7.042253521126761	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
maxbin_318_fasta_contigs	6529212	867	10421	62.44985205877759	100.0	8.450704225352112	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus	
metabat2_116_fa_contigs	1035625	84	15413	30.25813399446492	81.69014084507042	1.408450704225352	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-822	CAG-822 sp900546055
metabat2_150_fa_contigs	1472035	8	166158	59.15416804954068	84.50704225352112	0.0	Bacteria	Firmicutes	Clostridia	Monoglobales	UBA1381	HGM11521	HGM11521 sp900751885
metabat2_158_fa_contigs	1247546	73	23611	38.905842691975444	53.521126760563384	0.0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	
metabat2_167_fa_contigs	1238928	30	48871	62.01620269175581	26.760563380281692	0.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Pseudoflavonifractor	Pseudoflavonifractor capillosus
metabat2_170_fa_contigs	1149185	80	19222	32.812295702249386	77.46478873239437	4.225352112676056	Bacteria	Firmicutes	Clostridia	TANB77	CAG-508		
metabat2_190_fa_contigs	934621	47	38671	50.80793986389559	40.84507042253521	0.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	UBA1409	UBA1409 sp002338885
metabat2_262_fa_contigs	1290043	20	70417	44.810363185043975	74.64788732394366	0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	
metabat2_282_fa_contigs	405290	60	8025	30.872353390391954	29.577464788732396	0.0	Bacteria	Firmicutes	Bacilli	RF39	UBA660		
metabat2_342_fa_sub_contigs	954441	75	17016	27.787886198811744	54.929577464788736	1.408450704225352	Bacteria	Firmicutes	Clostridia	TANB77	CAG-508	UMGS1781	UMGS1781 sp004554705
metabat2_353_fa_contigs	1994112	30	73186	53.02857600612412	90.14084507042253	0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NSJ-38	
metabat2_396_fa_contigs	386301	4	119226	62.27574973478494	49.29577464788732	0.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae		
metabat2_40_fa_contigs	324678	8	39634	50.30381574932726	35.2112676056338	0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	
metabat2_413_fa_sub_contigs	656513	59	14226	28.53258131143277	64.78873239436619	2.816901408450704	Bacteria	Firmicutes	Bacilli	RF39	UBA660		
metabat2_473_fa_contigs	364181	11	40036	44.931952281697896	52.11267605633803	0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium sp900543315
metabat2_475_fa_contigs	379703	5	102496	50.27614599678467	47.88732394366197	0.0	Bacteria	Firmicutes	Clostridia	Christensenellales	CAG-552	UMGS1880	UMGS1880 sp900761765
metabat2_481_fa_sub_contigs	1009808	66	22053	29.1513589387067	35.2112676056338	0.0	Bacteria	Firmicutes	Bacilli	RF39	UBA660	CAG-877	
metabat2_500_fa_contigs	1893096	83	34279	60.05334153910836	57.74647887323944	1.408450704225352	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor	
metabat2_521_fa_contigs	817969	14	76909	29.485739958081165	46.478873239436616	0.0	Bacteria	Firmicutes	Clostridia	TANB77	CAG-508	CAG-273	CAG-273 sp900752095
metabat2_540_fa_contigs	235329	4	58596	56.15078126873766	47.88732394366197	0.0	Bacteria	Firmicutes	Clostridia	Christensenellales	Borkfalkiaceae	Borkfalkia	Borkfalkia sp900761675
metabat2_566_fa_contigs	693436	10	94631	41.90099493477511	59.15492957746479	0.0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Anaerotignaceae	UMGS1670	UMGS1670 sp902406135
metabat2_582_fa_contigs	1175394	85	18535	31.355228613617303	77.46478873239437	2.816901408450704	Bacteria	Firmicutes	Clostridia	TANB77	CAG-508	CAG-269	CAG-269 sp900554565
metabat2_58_fa_contigs	1212695	16	129225	41.80986058324647	69.01408450704226	0.0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-145	CAG-145 sp900540145
metabat2_653_fa_contigs	245137	1	245137	53.28306668103989	47.88732394366197	0.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	Acutalibacteraceae		
metabat2_65_fa_contigs	716863	7	158225	58.75328745578533	45.070422535211264	0.0	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	
