genome,location,length
chicken1_D12_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D12_maxbin.014.fasta.contigs.fa,2550026
chicken1_D12_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D12_maxbin.016.fasta.contigs.fa,3772938
chicken1_D12_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D12_maxbin.017.fasta.contigs.fa,2498923
chicken1_D12_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D12_maxbin.018.fasta.contigs.fa,1815193
chicken1_D12_maxbin.019.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D12_maxbin.019.fasta.contigs.fa,3947981
chicken1_D12_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D12_maxbin.021.fasta.contigs.fa,2412877
chicken1_D12_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D12_maxbin.022.fasta.contigs.fa,4189613
chicken1_D12_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D12_maxbin.023.fasta.contigs.fa,2835262
chicken1_D12_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D12_maxbin.024.fasta.contigs.fa,3547254
chicken1_D12_maxbin.025.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D12_maxbin.025.fasta.contigs.fa,3470438
chicken1_D12_maxbin.033.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D12_maxbin.033.fasta.contigs.fa,2774632
chicken1_D12_metabat2.53.fa.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D12_metabat2.53.fa.contigs.fa,1745859
chicken1_D12_metabat2.74.fa.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D12_metabat2.74.fa.contigs.fa,2877530
chicken1_D13_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.002.fasta.contigs.fa,2065248
chicken1_D13_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.003.fasta.contigs.fa,4003367
chicken1_D13_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.005.fasta.contigs.fa,4042261
chicken1_D13_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.007.fasta.contigs.fa,3653087
chicken1_D13_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.010.fasta.contigs.fa,2173294
chicken1_D13_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.011.fasta.contigs.fa,3012449
chicken1_D13_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.012.fasta.contigs.fa,2371882
chicken1_D13_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.013.fasta.contigs.fa,3072355
chicken1_D13_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.014.fasta.contigs.fa,2690336
chicken1_D13_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.015.fasta.contigs.fa,2786733
chicken1_D13_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.018.fasta.contigs.fa,1497058
chicken1_D13_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.022.fasta.contigs.fa,2783301
chicken1_D13_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.026.fasta.contigs.fa,4311515
chicken1_D13_maxbin.027.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.027.fasta.contigs.fa,3867640
chicken1_D13_maxbin.028.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.028.fasta.contigs.fa,2418506
chicken1_D13_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.029.fasta.contigs.fa,1756648
chicken1_D13_maxbin.030.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.030.fasta.contigs.fa,1976744
chicken1_D13_maxbin.032.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.032.fasta.contigs.fa,3400142
chicken1_D13_maxbin.033.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.033.fasta.contigs.fa,2524321
chicken1_D13_maxbin.034.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.034.fasta.contigs.fa,2202286
chicken1_D13_maxbin.035.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.035.fasta.contigs.fa,3369190
chicken1_D13_maxbin.036.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.036.fasta_sub.contigs.fa,3992942
chicken1_D13_maxbin.037.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.037.fasta.contigs.fa,3080235
chicken1_D13_maxbin.042.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D13_maxbin.042.fasta.contigs.fa,5441110
chicken1_D14_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D14_maxbin.001.fasta.contigs.fa,3949735
chicken1_D14_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D14_maxbin.002.fasta.contigs.fa,3038453
chicken1_D14_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D14_maxbin.003.fasta.contigs.fa,5074844
chicken1_D14_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D14_maxbin.004.fasta.contigs.fa,4929290
chicken1_D14_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D14_maxbin.005.fasta.contigs.fa,2915538
chicken1_D14_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D14_maxbin.006.fasta.contigs.fa,2283265
chicken1_D14_metabat2.17.fa_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D14_metabat2.17.fa_sub.contigs.fa,2940763
chicken1_D15_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_maxbin.001.fasta.contigs.fa,2030756
chicken1_D15_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_maxbin.006.fasta.contigs.fa,5748251
chicken1_D15_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_maxbin.007.fasta.contigs.fa,2726158
chicken1_D15_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_maxbin.009.fasta.contigs.fa,2457359
chicken1_D15_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_maxbin.011.fasta.contigs.fa,2784619
chicken1_D15_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_maxbin.012.fasta.contigs.fa,2932833
chicken1_D15_maxbin.014.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_maxbin.014.fasta_sub.contigs.fa,1820923
chicken1_D15_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_maxbin.016.fasta.contigs.fa,2565529
chicken1_D15_maxbin.019.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_maxbin.019.fasta.contigs.fa,2269894
chicken1_D15_maxbin.020.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_maxbin.020.fasta_sub.contigs.fa,3584194
chicken1_D15_maxbin.021.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_maxbin.021.fasta_sub.contigs.fa,2874471
chicken1_D15_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_maxbin.023.fasta.contigs.fa,2031578
chicken1_D15_maxbin.028.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_maxbin.028.fasta.contigs.fa,5783181
chicken1_D15_maxbin.030.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_maxbin.030.fasta.contigs.fa,3020223
chicken1_D15_maxbin.038.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_maxbin.038.fasta.contigs.fa,1725068
chicken1_D15_maxbin.040.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_maxbin.040.fasta.contigs.fa,3904429
chicken1_D15_metabat2.92.fa.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D15_metabat2.92.fa.contigs.fa,2045997
chicken1_D16_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_maxbin.001.fasta.contigs.fa,1873524
chicken1_D16_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_maxbin.004.fasta.contigs.fa,2202859
chicken1_D16_maxbin.006.fasta_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_maxbin.006.fasta_sub.contigs.fa,4242726
chicken1_D16_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_maxbin.008.fasta.contigs.fa,2936837
chicken1_D16_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_maxbin.009.fasta.contigs.fa,2247872
chicken1_D16_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_maxbin.012.fasta.contigs.fa,2152765
chicken1_D16_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_maxbin.013.fasta.contigs.fa,3559269
chicken1_D16_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_maxbin.014.fasta.contigs.fa,1642412
chicken1_D16_maxbin.015.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_maxbin.015.fasta.contigs.fa,3500174
chicken1_D16_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_maxbin.016.fasta.contigs.fa,2747958
chicken1_D16_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_maxbin.017.fasta.contigs.fa,2631270
chicken1_D16_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_maxbin.018.fasta.contigs.fa,2049892
chicken1_D16_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_maxbin.022.fasta.contigs.fa,3020608
chicken1_D16_maxbin.023.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_maxbin.023.fasta.contigs.fa,3638087
chicken1_D16_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_maxbin.024.fasta.contigs.fa,7832455
chicken1_D16_maxbin.028.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_maxbin.028.fasta.contigs.fa,3927995
chicken1_D16_metabat2.39.fa_sub.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D16_metabat2.39.fa_sub.contigs.fa,2604139
chicken1_D17_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.001.fasta.contigs.fa,3121474
chicken1_D17_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.002.fasta.contigs.fa,4031929
chicken1_D17_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.003.fasta.contigs.fa,3231888
chicken1_D17_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.005.fasta.contigs.fa,1378352
chicken1_D17_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.007.fasta.contigs.fa,2426421
chicken1_D17_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.011.fasta.contigs.fa,2504674
chicken1_D17_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.012.fasta.contigs.fa,2651865
chicken1_D17_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.016.fasta.contigs.fa,1816144
chicken1_D17_maxbin.017.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.017.fasta.contigs.fa,2330342
chicken1_D17_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.018.fasta.contigs.fa,2480501
chicken1_D17_maxbin.019.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.019.fasta.contigs.fa,2539935
chicken1_D17_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.020.fasta.contigs.fa,1725455
chicken1_D17_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.022.fasta.contigs.fa,2140325
chicken1_D17_maxbin.024.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.024.fasta.contigs.fa,3977676
chicken1_D17_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.026.fasta.contigs.fa,2125429
chicken1_D17_maxbin.027.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.027.fasta.contigs.fa,2839537
chicken1_D17_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.029.fasta.contigs.fa,3257487
chicken1_D17_maxbin.030.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.030.fasta.contigs.fa,2526475
chicken1_D17_maxbin.032.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.032.fasta.contigs.fa,2560835
chicken1_D17_maxbin.039.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.039.fasta.contigs.fa,2175645
chicken1_D17_maxbin.041.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.041.fasta.contigs.fa,3510177
chicken1_D17_maxbin.043.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.043.fasta.contigs.fa,1858812
chicken1_D17_maxbin.046.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.046.fasta.contigs.fa,3681013
chicken1_D17_maxbin.056.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D17_maxbin.056.fasta.contigs.fa,4632756
chicken1_D18_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D18_maxbin.001.fasta.contigs.fa,3958501
chicken1_D18_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D18_maxbin.002.fasta.contigs.fa,2435004
chicken1_D18_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D18_maxbin.003.fasta.contigs.fa,1928086
chicken1_D18_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D18_maxbin.004.fasta.contigs.fa,2890868
chicken1_D18_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D18_maxbin.005.fasta.contigs.fa,2368010
chicken1_D18_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D18_maxbin.007.fasta.contigs.fa,5298452
chicken1_D19_maxbin.004.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.004.fasta.contigs.fa,3982352
chicken1_D19_maxbin.006.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.006.fasta.contigs.fa,4365233
chicken1_D19_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.008.fasta.contigs.fa,3427274
chicken1_D19_maxbin.010.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.010.fasta.contigs.fa,1989977
chicken1_D19_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.012.fasta.contigs.fa,3037707
chicken1_D19_maxbin.014.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.014.fasta.contigs.fa,3910881
chicken1_D19_maxbin.016.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.016.fasta.contigs.fa,2655113
chicken1_D19_maxbin.018.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.018.fasta.contigs.fa,4012520
chicken1_D19_maxbin.019.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.019.fasta.contigs.fa,2564536
chicken1_D19_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.020.fasta.contigs.fa,3048286
chicken1_D19_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.021.fasta.contigs.fa,1975417
chicken1_D19_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.022.fasta.contigs.fa,2869323
chicken1_D19_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.026.fasta.contigs.fa,2539813
chicken1_D19_maxbin.036.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.036.fasta.contigs.fa,2200862
chicken1_D19_maxbin.039.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.039.fasta.contigs.fa,2760810
chicken1_D19_maxbin.040.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.040.fasta.contigs.fa,2949704
chicken1_D19_maxbin.043.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.043.fasta.contigs.fa,4247011
chicken1_D19_maxbin.054.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D19_maxbin.054.fasta.contigs.fa,3893925
chicken1_D1_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D1_maxbin.001.fasta.contigs.fa,3951846
chicken1_D1_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D1_maxbin.003.fasta.contigs.fa,2435580
chicken1_D1_maxbin.009.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D1_maxbin.009.fasta.contigs.fa,1467869
chicken1_D1_maxbin.011.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D1_maxbin.011.fasta.contigs.fa,1652533
chicken1_D1_maxbin.012.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D1_maxbin.012.fasta.contigs.fa,4384792
chicken1_D1_maxbin.013.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D1_maxbin.013.fasta.contigs.fa,3320092
chicken1_D1_maxbin.019.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D1_maxbin.019.fasta.contigs.fa,4891181
chicken1_D1_maxbin.020.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D1_maxbin.020.fasta.contigs.fa,3322337
chicken1_D1_maxbin.021.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D1_maxbin.021.fasta.contigs.fa,3131880
chicken1_D1_maxbin.022.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D1_maxbin.022.fasta.contigs.fa,2181327
chicken1_D1_maxbin.026.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D1_maxbin.026.fasta.contigs.fa,1854502
chicken1_D1_maxbin.029.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D1_maxbin.029.fasta.contigs.fa,4334821
chicken1_D1_maxbin.031.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D1_maxbin.031.fasta.contigs.fa,2023610
chicken1_D20_maxbin.001.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.001.fasta.contigs.fa,4021976
chicken1_D20_maxbin.002.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.002.fasta.contigs.fa,3061732
chicken1_D20_maxbin.003.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.003.fasta.contigs.fa,4482023
chicken1_D20_maxbin.005.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.005.fasta.contigs.fa,3422137
chicken1_D20_maxbin.007.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.007.fasta.contigs.fa,3495144
chicken1_D20_maxbin.008.fasta.contigs.fa,/datadrive05/Flo/NRP72/chicken1/ssbins/ssbins_genomes_chicken1/chicken1_D20_maxbin.008.fasta.contigs.fa,3479565
