user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
Bin_5_4-contigs	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus	GCF_000012825.1	95.359	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus	98.49	0.82	GCF_000012825.1	95.359	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus	98.49	0.82	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900751965.1, s__Phocaeicola sp900751965, 95.0, 96.46, 0.49; GCF_013009555.1, s__Phocaeicola dorei, 95.359, 95.5, 0.81; GCF_900760795.1, s__Phocaeicola sp900760795, 95.0, 92.85, 0.51; GCF_000614185.1, s__Phocaeicola sartorii, 95.0, 90.42, 0.69; GCF_011959205.1, s__Phocaeicola sp011959205, 95.0, 90.09, 0.55; GCF_000382445.1, s__Phocaeicola massiliensis, 95.0, 81.17, 0.37; GCA_902388365.1, s__Phocaeicola sp902388365, 95.0, 81.12, 0.54; GCA_900554435.1, s__Phocaeicola sp900554435, 95.0, 80.91, 0.29; GCA_002493165.1, s__Phocaeicola sp002493165, 95.0, 80.09, 0.35; GCF_000154845.1, s__Phocaeicola coprocola, 95.0, 79.71, 0.17; GCF_000187895.1, s__Phocaeicola plebeius, 95.0, 78.67, 0.15; GCA_900551645.1, s__Phocaeicola sp900551645, 95.0, 78.6, 0.13; GCF_013618865.1, s__Phocaeicola sp900541515, 95.0, 78.58, 0.11; GCA_900546645.1, s__Phocaeicola sp900546645, 95.0, 78.53, 0.14; GCF_003437535.1, s__Phocaeicola plebeius_A, 95.0, 78.32, 0.14; GCF_900128455.1, s__Phocaeicola mediterraneensis, 95.0, 78.31, 0.14; GCF_900128495.1, s__Phocaeicola ilei, 95.0, 78.23, 0.14; GCF_000374585.1, s__Phocaeicola barnesiae, 95.0, 78.15, 0.15; GCF_902362605.1, s__Phocaeicola sp900066445, 95.0, 78.09, 0.11; GCF_902362595.1, s__Phocaeicola sp900066455, 95.0, 78.06, 0.14; GCA_900557085.1, s__Phocaeicola sp900557085, 95.0, 77.99, 0.1; GCA_900552645.1, s__Phocaeicola sp900552645, 95.0, 77.94, 0.14; GCA_900553715.1, s__Phocaeicola sp900553715, 95.0, 77.78, 0.12; GCF_000157915.1, s__Phocaeicola coprophilus, 95.0, 77.74, 0.14; GCF_000190575.1, s__Phocaeicola salanitronis, 95.0, 77.63, 0.1; GCA_900553185.1, s__Phocaeicola sp900553185, 95.0, 77.6, 0.17; GCF_000613805.1, s__Phocaeicola paurosaccharolyticus, 95.0, 77.6, 0.1; GCA_902779535.1, s__Phocaeicola sp902779535, 95.0, 77.45, 0.08; GCA_900544075.1, s__Phocaeicola sp900544075, 95.0, 77.39, 0.1; GCA_000434735.1, s__Phocaeicola sp000434735, 95.0, 77.38, 0.1; GCA_900540105.1, s__Phocaeicola sp900540105, 95.0, 77.35, 0.13; GCA_000436795.1, s__Phocaeicola sp000436795, 95.0, 77.3, 0.13; GCA_900544675.1, s__Phocaeicola sp900544675, 95.0, 77.29, 0.11; GCA_900551445.1, s__Phocaeicola sp900551445, 95.0, 77.28, 0.15; GCA_900542985.1, s__Phocaeicola sp900542985, 95.0, 77.19, 0.17; GCF_002161765.1, s__Phocaeicola sp002161765, 95.0, 77.18, 0.12; GCF_002161565.1, s__Phocaeicola sp002161565, 95.0, 77.18, 0.1; GCA_000432735.1, s__Phocaeicola sp000432735, 95.0, 77.08, 0.14; GCA_900546355.1, s__Phocaeicola sp900546355, 95.0, 76.96, 0.11; GCA_900552075.1, s__Phocaeicola sp900552075, 95.0, 76.94, 0.14; GCA_900551065.1, s__Phocaeicola sp900551065, 95.0, 76.88, 0.12; GCA_900546095.1, s__Phocaeicola sp900546095, 95.0, 76.83, 0.09; GCA_004558305.1, s__Phocaeicola plebeius_B, 95.0, 76.71, 0.09; GCA_900556845.1, s__Phocaeicola sp900556845, 95.0, 76.71, 0.14; GCA_002315285.1, s__Phocaeicola sp002315285, 95.0, 76.59, 0.03; GCF_000312445.1, s__Phocaeicola abscessus, 95.0, 76.45, 0.05	80.78	11	N/A	N/A
Bin_5_5-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__CAG-41;s__CAG-41 sp900066215	GCF_003460745.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__CAG-41;s__CAG-41 sp900066215	97.53	0.75	GCF_003460745.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__CAG-41;s__CAG-41 sp900066215	97.53	0.75	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__CAG-41;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_010206265.1, s__CAG-41 sp010206265, 95.0, 78.48, 0.31; GCA_001941225.1, s__CAG-41 sp001941225, 95.0, 78.21, 0.37	95.65	11	N/A	N/A
Bin_5_6_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp900066535	GCF_003435375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp900066535	97.05	0.78	GCF_003435375.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp900066535	97.05	0.78	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003480435.1, s__CAG-81 sp900066055, 95.0, 92.53, 0.69; GCF_003478035.1, s__CAG-81 sp900066785, 95.0, 87.74, 0.65; GCA_900556965.1, s__CAG-81 sp900556965, 95.0, 78.73, 0.18; GCA_014385265.1, s__CAG-81 sp000435795, 95.0, 77.95, 0.2; GCA_900541255.1, s__CAG-81 sp900541255, 95.0, 77.65, 0.18; GCF_009917545.1, s__CAG-81 sp009917545, 95.0, 77.16, 0.11	60.49	11	N/A	N/A
Bin_5_7_1-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis	GCF_005121165.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis	98.1	0.73	GCF_005121165.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis	98.1	0.73	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900556925.1, s__Dysosmobacter sp900556925, 95.0, 87.1, 0.72; GCA_900544955.1, s__Dysosmobacter sp900544955, 95.0, 82.55, 0.55; GCA_900770295.1, s__Dysosmobacter sp900770295, 95.0, 82.33, 0.49; GCA_900551885.1, s__Dysosmobacter sp900551885, 95.0, 82.3, 0.6; GCA_004558115.1, s__Dysosmobacter sp004558115, 95.0, 82.05, 0.62; GCA_900752075.1, s__Dysosmobacter sp900752075, 95.0, 81.68, 0.48; GCA_900548505.1, s__Dysosmobacter sp900548505, 95.0, 81.48, 0.53; GCA_900554425.1, s__Dysosmobacter sp900554425, 95.0, 81.45, 0.63; GCA_900546705.1, s__Dysosmobacter sp900546705, 95.0, 81.26, 0.59; GCA_000436875.1, s__Dysosmobacter sp000436875, 95.0, 81.17, 0.58; GCA_900550685.1, s__Dysosmobacter sp900550685, 95.0, 80.96, 0.46; GCF_000403435.2, s__Dysosmobacter sp000403435, 95.0, 80.96, 0.41; GCF_014297285.1, s__Dysosmobacter sp001916835, 95.0, 80.36, 0.32; GCF_014297375.1, s__Dysosmobacter sp014297375, 95.0, 80.26, 0.35; GCA_009773995.1, s__Dysosmobacter sp009773995, 95.0, 80.23, 0.45; GCA_009774015.1, s__Dysosmobacter sp009774015, 95.0, 80.2, 0.41; GCA_900763685.1, s__Dysosmobacter sp900763685, 95.0, 80.03, 0.51; GCA_004553545.1, s__Dysosmobacter sp004553545, 95.0, 79.98, 0.42; GCA_900544105.1, s__Dysosmobacter sp900544105, 95.0, 79.53, 0.44; GCF_900115635.1, s__Dysosmobacter sp900115635, 95.0, 79.22, 0.35; GCA_900544615.1, s__Dysosmobacter sp900544615, 95.0, 79.2, 0.44; GCA_900542115.1, s__Dysosmobacter sp900542115, 95.0, 78.69, 0.44	89.0	11	N/A	N/A
Bin_5_8-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	GCF_013302415.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	97.43	0.78	GCF_013302415.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	97.43	0.78	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003460605.1, s__Blautia_A sp900066145, 95.0, 84.87, 0.59; GCF_900763175.1, s__Blautia_A sp900763175, 95.0, 83.12, 0.55; GCF_000484655.1, s__Blautia_A wexlerae, 95.0, 81.6, 0.29; GCF_013300825.1, s__Blautia_A wexlerae_B, 95.0, 80.94, 0.27; GCA_008661915.1, s__Blautia_A wexlerae_A, 95.0, 80.78, 0.24; GCA_000285855.2, s__Blautia_A sp000285855, 95.0, 80.75, 0.27; GCF_000153905.1, s__Blautia_A obeum, 95.0, 80.46, 0.24; GCF_003480185.1, s__Blautia_A sp003480185, 95.0, 80.32, 0.26; GCF_900120195.1, s__Blautia_A sp900120195, 95.0, 80.1, 0.24; GCF_013304385.1, s__Blautia_A sp900066505, 95.0, 80.08, 0.28; GCA_900066355.1, s__Blautia_A sp900066355, 95.0, 80.05, 0.24; GCF_009707925.1, s__Blautia_A luti, 95.0, 79.99, 0.27; GCF_003471165.1, s__Blautia_A sp003471165, 95.0, 79.98, 0.26; GCF_013304825.1, s__Blautia_A schinkii, 95.0, 79.97, 0.28; GCF_003461245.1, s__Blautia_A sp000436615, 95.0, 79.96, 0.23; GCF_003474435.1, s__Blautia_A sp003474435, 95.0, 79.88, 0.26; GCF_009883055.1, s__Blautia_A sp900548245, 95.0, 79.85, 0.27; GCA_000210015.1, s__Blautia_A obeum_B, 95.0, 79.84, 0.22; GCF_003477525.1, s__Blautia_A sp003477525, 95.0, 79.71, 0.26; GCF_003461955.1, s__Blautia_A sp900066335, 95.0, 79.54, 0.24; GCF_013304735.1, s__Blautia_A sp900066205, 95.0, 79.53, 0.25; GCF_001487165.1, s__Blautia_A massiliensis, 95.0, 79.52, 0.26; GCF_900764225.1, s__Blautia_A sp900764225, 95.0, 79.21, 0.26; GCA_900316115.1, s__Blautia_A sp900316115, 95.0, 79.02, 0.32; GCF_900756405.1, s__Blautia_A sp900756405, 95.0, 78.69, 0.3; GCA_900541345.1, s__Blautia_A sp900541345, 95.0, 78.6, 0.22; GCA_900553515.1, s__Blautia_A sp900553515, 95.0, 78.59, 0.19; GCF_013302405.1, s__Blautia_A caecimuris, 95.0, 78.53, 0.21; GCA_900551715.1, s__Blautia_A sp900551715, 95.0, 78.51, 0.24; GCF_900751995.1, s__Blautia_A sp900751995, 95.0, 78.48, 0.27; GCA_900541985.1, s__Blautia_A sp900541985, 95.0, 78.31, 0.22; GCA_900540785.1, s__Blautia_A sp900540785, 95.0, 78.2, 0.2; GCA_900547615.1, s__Blautia_A sp900547615, 95.0, 78.17, 0.19; GCA_900549015.1, s__Blautia_A sp900549015, 95.0, 78.09, 0.23; GCA_000702025.1, s__Blautia_A schinkii_A, 95.0, 77.88, 0.16; GCA_900551465.1, s__Blautia_A sp900551465, 95.0, 77.71, 0.22; GCA_900551075.1, s__Blautia_A sp900551075, 95.0, 77.63, 0.14; GCF_000157975.1, s__Blautia_A hydrogenotrophica, 95.0, 77.56, 0.05; GCF_002159835.1, s__Blautia_A sp002159835, 95.0, 77.15, 0.08; GCA_902803215.1, s__Blautia_A sp902803215, 95.0, 76.94, 0.05; GCA_900542045.1, s__Blautia_A sp900542045, 95.0, 76.83, 0.09; GCA_902782975.1, s__Blautia_A sp902782975, 95.0, 76.15, 0.05; GCA_902783305.1, s__Blautia_A sp902783305, 95.0, 75.74, 0.05	83.78	11	N/A	N/A
Bin_5_9-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp003024715	GCF_003024715.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp003024715	98.22	0.95	GCF_003024715.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__Clostridium_Q sp003024715	98.22	0.95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002160535.1, s__Clostridium_Q saccharolyticum_A, 95.0, 78.33, 0.16; GCF_000466485.1, s__Clostridium_Q symbiosum, 95.0, 78.07, 0.18; GCF_900626075.1, s__Clostridium_Q transplantifaecale, 95.0, 78.02, 0.21; GCA_900547735.1, s__Clostridium_Q sp900547735, 95.0, 78.02, 0.23; GCA_000435655.1, s__Clostridium_Q sp000435655, 95.0, 77.56, 0.15; GCF_009911305.1, s__Clostridium_Q sp009911305, 95.0, 77.22, 0.21	51.42	11	N/A	N/A
Bin_6_1-contigs	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta	GCF_000024265.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta	98.41	0.88	GCF_000024265.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta	98.41	0.88	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_014287365.1, s__Eggerthella sp014287365, 95.0, 89.63, 0.77; GCF_900184265.1, s__Eggerthella timonensis, 95.0, 88.53, 0.77; GCF_003339815.1, s__Eggerthella sinensis, 95.0, 86.44, 0.73	92.32	11	N/A	N/A
Bin_6_10-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae	GCF_002234575.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae	98.87	0.87	GCF_002234575.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae	98.87	0.87	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000424325.1, s__Enterocloster clostridioformis_A, 95.0, 91.36, 0.54; GCF_900113155.1, s__Enterocloster clostridioformis, 95.0, 90.85, 0.59; GCF_005845215.1, s__Enterocloster sp005845215, 95.0, 87.97, 0.72; GCF_003434055.1, s__Enterocloster aldenensis, 95.0, 80.25, 0.36; GCF_000233455.1, s__Enterocloster citroniae, 95.0, 80.14, 0.36; GCF_000155435.1, s__Enterocloster sp000155435, 95.0, 80.05, 0.36; GCA_001304855.1, s__Enterocloster sp001304855, 95.0, 78.88, 0.27; GCA_900549235.1, s__Enterocloster sp900549235, 95.0, 78.69, 0.25; GCA_900555045.1, s__Enterocloster sp900555045, 95.0, 78.12, 0.18; GCF_902364025.1, s__Enterocloster lavalensis, 95.0, 78.03, 0.2; GCF_900753815.1, s__Enterocloster sp900753815, 95.0, 78.01, 0.29; GCF_900770345.1, s__Enterocloster sp900770345, 95.0, 77.73, 0.19; GCF_001517625.2, s__Enterocloster sp001517625, 95.0, 77.63, 0.18; GCF_009696375.1, s__Enterocloster sp900540675, 95.0, 77.55, 0.17; GCA_900551225.1, s__Enterocloster sp900551225, 95.0, 77.53, 0.18; GCA_900547035.1, s__Enterocloster sp900547035, 95.0, 77.36, 0.16; GCA_900555905.1, s__Enterocloster sp900555905, 95.0, 77.35, 0.19; GCF_000158075.1, s__Enterocloster asparagiformis, 95.0, 77.34, 0.19; GCF_003473545.1, s__Enterocloster sp000431375, 95.0, 77.28, 0.12; GCF_013282095.1, s__Enterocloster sp900538485, 95.0, 77.15, 0.18; GCA_900543885.1, s__Enterocloster sp900543885, 95.0, 77.04, 0.13; GCF_900759225.1, s__Enterocloster sp900759225, 95.0, 76.88, 0.24; GCA_900541315.1, s__Enterocloster sp900541315, 95.0, 76.62, 0.13	64.76	11	N/A	N/A
Bin_6_11-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster aldenensis	GCF_003434055.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster aldenensis	99.29	0.9	GCF_003434055.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster aldenensis	99.29	0.9	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000155435.1, s__Enterocloster sp000155435, 95.0, 90.73, 0.78; GCF_000233455.1, s__Enterocloster citroniae, 95.0, 81.83, 0.53; GCF_000424325.1, s__Enterocloster clostridioformis_A, 95.0, 81.16, 0.41; GCF_900113155.1, s__Enterocloster clostridioformis, 95.0, 80.36, 0.36; GCF_002234575.2, s__Enterocloster bolteae, 95.0, 80.33, 0.38; GCF_005845215.1, s__Enterocloster sp005845215, 95.0, 80.22, 0.37; GCA_001304855.1, s__Enterocloster sp001304855, 95.0, 78.78, 0.29; GCF_900753815.1, s__Enterocloster sp900753815, 95.0, 78.62, 0.31; GCA_900555045.1, s__Enterocloster sp900555045, 95.0, 78.34, 0.21; GCF_900770345.1, s__Enterocloster sp900770345, 95.0, 78.29, 0.22; GCF_009696375.1, s__Enterocloster sp900540675, 95.0, 78.05, 0.21; GCA_900549235.1, s__Enterocloster sp900549235, 95.0, 78.03, 0.28; GCF_902364025.1, s__Enterocloster lavalensis, 95.0, 77.95, 0.21; GCA_900551225.1, s__Enterocloster sp900551225, 95.0, 77.91, 0.23; GCF_003473545.1, s__Enterocloster sp000431375, 95.0, 77.91, 0.15; GCF_000158075.1, s__Enterocloster asparagiformis, 95.0, 77.84, 0.21; GCF_001517625.2, s__Enterocloster sp001517625, 95.0, 77.72, 0.21; GCF_013282095.1, s__Enterocloster sp900538485, 95.0, 77.64, 0.18; GCA_900543885.1, s__Enterocloster sp900543885, 95.0, 77.58, 0.15; GCF_900759225.1, s__Enterocloster sp900759225, 95.0, 77.43, 0.31; GCA_900555905.1, s__Enterocloster sp900555905, 95.0, 77.34, 0.19; GCA_900547035.1, s__Enterocloster sp900547035, 95.0, 77.25, 0.15; GCA_900541315.1, s__Enterocloster sp900541315, 95.0, 77.19, 0.16	78.46	11	N/A	N/A
Bin_6_12-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Bittarella;s__Bittarella massiliensis	GCF_001486165.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Bittarella;s__Bittarella massiliensis	97.82	0.88	GCF_001486165.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Bittarella;s__Bittarella massiliensis	97.82	0.88	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	88.25	11	N/A	N/A
Bin_6_13-contigs	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella sp005845265	GCF_005845265.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella sp005845265	98.87	0.85	GCF_005845265.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella sp005845265	98.87	0.85	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003201875.1, s__Hungatella effluvii, 95.0, 87.25, 0.69	71.95	11	N/A	N/A
Bin_6_14-contigs	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp900541485	GCA_900541485.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp900541485	95.99	0.86	GCA_900541485.1	95.0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp900541485	95.99	0.86	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900547785.1, s__Dialister sp900547785, 95.0, 86.42, 0.8; GCA_002471975.1, s__Dialister sp002471975, 95.0, 79.2, 0.09; GCA_900545785.1, s__Dialister sp900545785, 95.0, 78.95, 0.46; GCF_007164725.1, s__Dialister hominis, 95.0, 78.9, 0.08; GCA_900557365.1, s__Dialister sp900557365, 95.0, 78.79, 0.17; GCF_000160055.1, s__Dialister invisus, 95.0, 78.71, 0.27; GCA_000434475.1, s__Dialister sp000434475, 95.0, 78.58, 0.09; GCA_900759415.1, s__Dialister sp900759415, 95.0, 78.51, 0.1; GCA_900541605.1, s__Dialister sp900541605, 95.0, 78.49, 0.1; GCF_001553355.1, s__Dialister sp001553355, 95.0, 78.39, 0.18; GCA_900314595.1, s__Dialister sp900314595, 95.0, 78.3, 0.11; GCA_900538805.1, s__Dialister sp900538805, 95.0, 78.3, 0.12; GCF_000242435.1, s__Dialister succinatiphilus, 95.0, 78.2, 0.13; GCA_900543165.1, s__Dialister sp900543165, 95.0, 78.13, 0.09; GCA_900543455.1, s__Dialister sp900543455, 95.0, 77.9, 0.09; GCA_002297935.1, s__Dialister sp002297935, 95.0, 77.76, 0.11; GCA_002320515.1, s__Dialister sp002320515, 95.0, 77.72, 0.1; GCA_002439665.1, s__Dialister sp002439665, 95.0, 77.49, 0.1; GCA_900765565.1, s__Dialister sp900765565, 95.0, 77.31, 0.11; GCA_900555245.1, s__Dialister sp900555245, 95.0, 77.2, 0.11	97.08	11	N/A	N/A
