genome,location,length
chicken1_DAS_maxbin_261_fasta_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_maxbin_261_fasta_contigs-contigs.fa,3092697
chicken1_DAS_maxbin_263_fasta_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_maxbin_263_fasta_contigs-contigs.fa,5124213
chicken1_DAS_maxbin_270_fasta_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_maxbin_270_fasta_contigs-contigs.fa,1929535
chicken1_DAS_maxbin_279_fasta_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_maxbin_279_fasta_contigs-contigs.fa,2657117
chicken1_DAS_maxbin_280_fasta_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_maxbin_280_fasta_contigs-contigs.fa,1455414
chicken1_DAS_maxbin_282_fasta_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_maxbin_282_fasta_contigs-contigs.fa,2480036
chicken1_DAS_maxbin_284_fasta_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_maxbin_284_fasta_contigs-contigs.fa,5724854
chicken1_DAS_maxbin_290_fasta_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_maxbin_290_fasta_contigs-contigs.fa,2154286
chicken1_DAS_maxbin_291_fasta_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_maxbin_291_fasta_contigs-contigs.fa,1435960
chicken1_DAS_maxbin_304_fasta_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_maxbin_304_fasta_contigs-contigs.fa,1016189
chicken1_DAS_maxbin_310_fasta_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_maxbin_310_fasta_contigs-contigs.fa,1519299
chicken1_DAS_maxbin_312_fasta_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_maxbin_312_fasta_contigs-contigs.fa,4568716
chicken1_DAS_maxbin_314_fasta_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_maxbin_314_fasta_contigs-contigs.fa,2553731
chicken1_DAS_maxbin_317_fasta_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_maxbin_317_fasta_contigs-contigs.fa,5472376
chicken1_DAS_maxbin_318_fasta_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_maxbin_318_fasta_contigs-contigs.fa,6529212
chicken1_DAS_metabat2_116_fa_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_metabat2_116_fa_contigs-contigs.fa,1035625
chicken1_DAS_metabat2_150_fa_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_metabat2_150_fa_contigs-contigs.fa,1472035
chicken1_DAS_metabat2_158_fa_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_metabat2_158_fa_contigs-contigs.fa,1247546
chicken1_DAS_metabat2_353_fa_contigs-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/DAS/chicken1_DAS_metabat2_353_fa_contigs-contigs.fa,1994112
chicken1_concoct_20_refined_2_Bin_0_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_0_1-contigs.fa,1520044
chicken1_concoct_20_refined_2_Bin_0_10-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_0_10-contigs.fa,1911713
chicken1_concoct_20_refined_2_Bin_0_11_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_0_11_1-contigs.fa,1460748
chicken1_concoct_20_refined_2_Bin_0_12-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_0_12-contigs.fa,1595220
chicken1_concoct_20_refined_2_Bin_0_13_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_0_13_1-contigs.fa,1358898
chicken1_concoct_20_refined_2_Bin_0_3-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_0_3-contigs.fa,2041158
chicken1_concoct_20_refined_2_Bin_0_4-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_0_4-contigs.fa,1585675
chicken1_concoct_20_refined_2_Bin_0_5-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_0_5-contigs.fa,1306069
chicken1_concoct_20_refined_2_Bin_0_7_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_0_7_1-contigs.fa,981370
chicken1_concoct_20_refined_2_Bin_0_9_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_0_9_1-contigs.fa,1687130
chicken1_concoct_20_refined_2_Bin_10_3-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_10_3-contigs.fa,5783880
chicken1_concoct_20_refined_2_Bin_11_10_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_11_10_1-contigs.fa,3383170
chicken1_concoct_20_refined_2_Bin_11_11-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_11_11-contigs.fa,2946806
chicken1_concoct_20_refined_2_Bin_11_12-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_11_12-contigs.fa,2128354
chicken1_concoct_20_refined_2_Bin_11_13-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_11_13-contigs.fa,2507500
chicken1_concoct_20_refined_2_Bin_11_14-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_11_14-contigs.fa,3283472
chicken1_concoct_20_refined_2_Bin_11_15-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_11_15-contigs.fa,2966129
chicken1_concoct_20_refined_2_Bin_11_16_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_11_16_1-contigs.fa,4131510
chicken1_concoct_20_refined_2_Bin_11_1_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_11_1_1-contigs.fa,2315620
chicken1_concoct_20_refined_2_Bin_11_2-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_11_2-contigs.fa,2999500
chicken1_concoct_20_refined_2_Bin_11_3-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_11_3-contigs.fa,2589272
chicken1_concoct_20_refined_2_Bin_11_4_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_11_4_1-contigs.fa,2084283
chicken1_concoct_20_refined_2_Bin_11_5-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_11_5-contigs.fa,2446136
chicken1_concoct_20_refined_2_Bin_11_6-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_11_6-contigs.fa,3051522
chicken1_concoct_20_refined_2_Bin_11_7_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_11_7_1-contigs.fa,2280263
chicken1_concoct_20_refined_2_Bin_11_8_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_11_8_1-contigs.fa,3892241
chicken1_concoct_20_refined_2_Bin_11_9_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_11_9_1-contigs.fa,3500598
chicken1_concoct_20_refined_2_Bin_12_10_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_12_10_1-contigs.fa,2519543
chicken1_concoct_20_refined_2_Bin_12_4_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_12_4_1-contigs.fa,2756749
chicken1_concoct_20_refined_2_Bin_12_6_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_12_6_1-contigs.fa,2240896
chicken1_concoct_20_refined_2_Bin_12_7-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_12_7-contigs.fa,2891727
chicken1_concoct_20_refined_2_Bin_12_8_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_12_8_1-contigs.fa,2347363
chicken1_concoct_20_refined_2_Bin_12_9-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_12_9-contigs.fa,2725596
chicken1_concoct_20_refined_2_Bin_13_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_13_1-contigs.fa,2810653
chicken1_concoct_20_refined_2_Bin_13_10-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_13_10-contigs.fa,2134703
chicken1_concoct_20_refined_2_Bin_13_2-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_13_2-contigs.fa,2497656
chicken1_concoct_20_refined_2_Bin_13_3_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_13_3_1-contigs.fa,2642185
chicken1_concoct_20_refined_2_Bin_13_4_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_13_4_1-contigs.fa,3313559
chicken1_concoct_20_refined_2_Bin_13_5_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_13_5_1-contigs.fa,3358613
chicken1_concoct_20_refined_2_Bin_13_7-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_13_7-contigs.fa,2304832
chicken1_concoct_20_refined_2_Bin_13_8-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_13_8-contigs.fa,3411116
chicken1_concoct_20_refined_2_Bin_13_9_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_13_9_1-contigs.fa,3228709
chicken1_concoct_20_refined_2_Bin_14_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_14_1-contigs.fa,4751955
chicken1_concoct_20_refined_2_Bin_14_2_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_14_2_1-contigs.fa,5809948
chicken1_concoct_20_refined_2_Bin_14_3-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_14_3-contigs.fa,6347987
chicken1_concoct_20_refined_2_Bin_14_4-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_14_4-contigs.fa,3580739
chicken1_concoct_20_refined_2_Bin_14_5-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_14_5-contigs.fa,2697726
chicken1_concoct_20_refined_2_Bin_14_7_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_14_7_1-contigs.fa,3584790
chicken1_concoct_20_refined_2_Bin_14_8-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_14_8-contigs.fa,5619161
chicken1_concoct_20_refined_2_Bin_15_2-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_15_2-contigs.fa,3467010
chicken1_concoct_20_refined_2_Bin_15_3-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_15_3-contigs.fa,2240936
chicken1_concoct_20_refined_2_Bin_15_4-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_15_4-contigs.fa,2734753
chicken1_concoct_20_refined_2_Bin_15_5-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_15_5-contigs.fa,3483868
chicken1_concoct_20_refined_2_Bin_15_6-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_15_6-contigs.fa,2946512
chicken1_concoct_20_refined_2_Bin_15_7_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_15_7_1-contigs.fa,2953145
chicken1_concoct_20_refined_2_Bin_15_8_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_15_8_1-contigs.fa,2933712
chicken1_concoct_20_refined_2_Bin_15_9-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_15_9-contigs.fa,2288851
chicken1_concoct_20_refined_2_Bin_16_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_16_1-contigs.fa,2753978
chicken1_concoct_20_refined_2_Bin_16_4-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_16_4-contigs.fa,2331985
chicken1_concoct_20_refined_2_Bin_16_5-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_16_5-contigs.fa,2653485
chicken1_concoct_20_refined_2_Bin_16_6-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_16_6-contigs.fa,2810683
chicken1_concoct_20_refined_2_Bin_17_1_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_17_1_1-contigs.fa,2062885
chicken1_concoct_20_refined_2_Bin_17_2_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_17_2_1-contigs.fa,2956209
chicken1_concoct_20_refined_2_Bin_17_3-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_17_3-contigs.fa,2504373
chicken1_concoct_20_refined_2_Bin_17_4_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_17_4_1-contigs.fa,2508704
chicken1_concoct_20_refined_2_Bin_17_5_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_17_5_1-contigs.fa,1998247
chicken1_concoct_20_refined_2_Bin_17_6_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_17_6_1-contigs.fa,2490599
chicken1_concoct_20_refined_2_Bin_17_7-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_17_7-contigs.fa,2079824
chicken1_concoct_20_refined_2_Bin_18_10_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_18_10_1-contigs.fa,3282653
chicken1_concoct_20_refined_2_Bin_18_12-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_18_12-contigs.fa,3732466
chicken1_concoct_20_refined_2_Bin_18_1_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_18_1_1-contigs.fa,2111335
chicken1_concoct_20_refined_2_Bin_18_2-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_18_2-contigs.fa,2316905
chicken1_concoct_20_refined_2_Bin_18_3-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_18_3-contigs.fa,3256819
chicken1_concoct_20_refined_2_Bin_18_4_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_18_4_1-contigs.fa,3100749
chicken1_concoct_20_refined_2_Bin_18_5_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_18_5_1-contigs.fa,5165901
chicken1_concoct_20_refined_2_Bin_18_6_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_18_6_1-contigs.fa,2684926
chicken1_concoct_20_refined_2_Bin_18_8_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_18_8_1-contigs.fa,2560907
chicken1_concoct_20_refined_2_Bin_18_9_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_18_9_1-contigs.fa,3104189
chicken1_concoct_20_refined_2_Bin_1_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_1_1-contigs.fa,6690843
chicken1_concoct_20_refined_2_Bin_3_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_3_1-contigs.fa,996462
chicken1_concoct_20_refined_2_Bin_4_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_4_1-contigs.fa,1996793
chicken1_concoct_20_refined_2_Bin_4_2_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_4_2_1-contigs.fa,1812573
chicken1_concoct_20_refined_2_Bin_4_3_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_4_3_1-contigs.fa,1586664
chicken1_concoct_20_refined_2_Bin_4_5-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_4_5-contigs.fa,1205518
chicken1_concoct_20_refined_2_Bin_4_6-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_4_6-contigs.fa,1619367
chicken1_concoct_20_refined_2_Bin_5_1_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_5_1_1-contigs.fa,3990303
chicken1_concoct_20_refined_2_Bin_5_2_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_5_2_1-contigs.fa,4598335
chicken1_concoct_20_refined_2_Bin_5_3_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_5_3_1-contigs.fa,3127469
chicken1_concoct_20_refined_2_Bin_5_4_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_5_4_1-contigs.fa,2069319
chicken1_concoct_20_refined_2_Bin_5_5_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_5_5_1-contigs.fa,2746548
chicken1_concoct_20_refined_2_Bin_5_6-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_5_6-contigs.fa,2088163
chicken1_concoct_20_refined_2_Bin_6_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_1-contigs.fa,2954880
chicken1_concoct_20_refined_2_Bin_6_10_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_10_1-contigs.fa,2747622
chicken1_concoct_20_refined_2_Bin_6_11-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_11-contigs.fa,1675953
chicken1_concoct_20_refined_2_Bin_6_12-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_12-contigs.fa,2399233
chicken1_concoct_20_refined_2_Bin_6_13-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_13-contigs.fa,1923162
chicken1_concoct_20_refined_2_Bin_6_14-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_14-contigs.fa,2099859
chicken1_concoct_20_refined_2_Bin_6_15-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_15-contigs.fa,2256052
chicken1_concoct_20_refined_2_Bin_6_16_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_16_1-contigs.fa,2561002
chicken1_concoct_20_refined_2_Bin_6_17_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_17_1-contigs.fa,2229163
chicken1_concoct_20_refined_2_Bin_6_19_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_19_1-contigs.fa,2036666
chicken1_concoct_20_refined_2_Bin_6_20_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_20_1-contigs.fa,2959678
chicken1_concoct_20_refined_2_Bin_6_21_1-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_21_1-contigs.fa,2183668
chicken1_concoct_20_refined_2_Bin_6_22-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_22-contigs.fa,2369649
chicken1_concoct_20_refined_2_Bin_6_23-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_23-contigs.fa,2127040
chicken1_concoct_20_refined_2_Bin_6_24-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_24-contigs.fa,2399990
chicken1_concoct_20_refined_2_Bin_6_25-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_25-contigs.fa,3295379
chicken1_concoct_20_refined_2_Bin_6_26-contigs.fa,/datadrive05/Flo/NRP72/dRep_SS_coASS/chicken1/concoct_20_refined_2/chicken1_concoct_20_refined_2_Bin_6_26-contigs.fa,2409256
