genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
chicken1_concoct_20_refined_2_Bin_11_8_1-contigs.fa,159_1,0.020000000000000018,average,ANImf,159
chicken1_DAS_maxbin_183_fasta_contigs-contigs.fa,160_1,0.020000000000000018,average,ANImf,160
chicken1_concoct_20_refined_2_Bin_14_4-contigs.fa,160_1,0.020000000000000018,average,ANImf,160
chicken1_DAS_maxbin_135_fasta_contigs-contigs.fa,161_1,0.020000000000000018,average,ANImf,161
chicken1_concoct_20_refined_2_Bin_15_8_1-contigs.fa,161_1,0.020000000000000018,average,ANImf,161
chicken1_DAS_maxbin_021_fasta_contigs-contigs.fa,162_1,0.020000000000000018,average,ANImf,162
chicken1_concoct_20_refined_2_Bin_8_3_1-contigs.fa,162_1,0.020000000000000018,average,ANImf,162
chicken1_DAS_maxbin_052_fasta_contigs-contigs.fa,163_1,0.020000000000000018,average,ANImf,163
chicken1_concoct_20_refined_2_Bin_11_1_1-contigs.fa,163_1,0.020000000000000018,average,ANImf,163
chicken1_DAS_maxbin_185_fasta_contigs-contigs.fa,164_1,0.020000000000000018,average,ANImf,164
chicken1_concoct_20_refined_2_Bin_18_8_1-contigs.fa,164_1,0.020000000000000018,average,ANImf,164
chicken1_DAS_maxbin_112_fasta_contigs-contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_concoct_20_refined_2_Bin_6_7-contigs.fa,165_1,0.020000000000000018,average,ANImf,165
chicken1_DAS_maxbin_169_fasta_contigs-contigs.fa,166_0,0.020000000000000018,average,ANImf,166
chicken1_concoct_20_refined_2_Bin_11_4_1-contigs.fa,167_0,0.020000000000000018,average,ANImf,167
chicken1_DAS_maxbin_157_fasta_contigs-contigs.fa,168_0,0.020000000000000018,average,ANImf,168
chicken1_concoct_20_refined_2_Bin_11_3-contigs.fa,169_0,0.020000000000000018,average,ANImf,169
chicken1_DAS_maxbin_081_fasta_contigs-contigs.fa,170_1,0.020000000000000018,average,ANImf,170
chicken1_concoct_20_refined_2_Bin_11_12-contigs.fa,170_1,0.020000000000000018,average,ANImf,170
chicken1_DAS_maxbin_085_fasta_contigs-contigs.fa,171_0,0.020000000000000018,average,ANImf,171
chicken1_DAS_maxbin_239_fasta_contigs-contigs.fa,172_0,0.020000000000000018,average,ANImf,172
chicken1_DAS_maxbin_076_fasta_contigs-contigs.fa,173_1,0.020000000000000018,average,ANImf,173
chicken1_concoct_20_refined_2_Bin_11_10_1-contigs.fa,173_1,0.020000000000000018,average,ANImf,173
chicken1_DAS_maxbin_115_fasta_contigs-contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_concoct_20_refined_2_Bin_18_1_1-contigs.fa,174_1,0.020000000000000018,average,ANImf,174
chicken1_DAS_maxbin_075_fasta_contigs-contigs.fa,175_1,0.020000000000000018,average,ANImf,175
chicken1_concoct_20_refined_2_Bin_13_2-contigs.fa,175_1,0.020000000000000018,average,ANImf,175
chicken1_DAS_maxbin_061_fasta_contigs-contigs.fa,176_0,0.020000000000000018,average,ANImf,176
chicken1_DAS_maxbin_026_fasta_contigs-contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_concoct_20_refined_2_Bin_9_4-contigs.fa,177_1,0.020000000000000018,average,ANImf,177
chicken1_DAS_maxbin_132_fasta_contigs-contigs.fa,178_0,0.020000000000000018,average,ANImf,178
chicken1_DAS_maxbin_149_fasta_contigs-contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_concoct_20_refined_2_Bin_15_7_1-contigs.fa,179_1,0.020000000000000018,average,ANImf,179
chicken1_concoct_20_refined_2_Bin_15_2-contigs.fa,180_0,0.020000000000000018,average,ANImf,180
chicken1_DAS_maxbin_002_fasta_contigs-contigs.fa,181_1,0.020000000000000018,average,ANImf,181
chicken1_concoct_20_refined_2_Bin_5_1_1-contigs.fa,181_1,0.020000000000000018,average,ANImf,181
chicken1_DAS_maxbin_013_fasta_contigs-contigs.fa,182_1,0.020000000000000018,average,ANImf,182
chicken1_concoct_20_refined_2_Bin_5_2_1-contigs.fa,182_1,0.020000000000000018,average,ANImf,182
chicken1_DAS_maxbin_120_fasta_contigs-contigs.fa,183_1,0.020000000000000018,average,ANImf,183
chicken1_concoct_20_refined_2_Bin_6_21_1-contigs.fa,183_1,0.020000000000000018,average,ANImf,183
chicken1_DAS_maxbin_088_fasta_contigs-contigs.fa,184_1,0.020000000000000018,average,ANImf,184
chicken1_concoct_20_refined_2_Bin_17_3-contigs.fa,184_1,0.020000000000000018,average,ANImf,184
chicken1_DAS_maxbin_220_fasta_contigs-contigs.fa,185_1,0.020000000000000018,average,ANImf,185
chicken1_concoct_20_refined_2_Bin_9_14-contigs.fa,185_1,0.020000000000000018,average,ANImf,185
chicken1_concoct_20_refined_2_Bin_5_4_1-contigs.fa,186_0,0.020000000000000018,average,ANImf,186
chicken1_DAS_maxbin_314_fasta_contigs-contigs.fa,187_1,0.020000000000000018,average,ANImf,187
chicken1_concoct_20_refined_2_Bin_0_3-contigs.fa,187_1,0.020000000000000018,average,ANImf,187
chicken1_concoct_20_refined_2_Bin_0_1-contigs.fa,188_0,0.020000000000000018,average,ANImf,188
chicken1_concoct_20_refined_2_Bin_0_12-contigs.fa,189_0,0.020000000000000018,average,ANImf,189
chicken1_concoct_20_refined_2_Bin_7_7-contigs.fa,190_0,0.020000000000000018,average,ANImf,190
chicken1_concoct_20_refined_2_Bin_0_5-contigs.fa,191_0,0.020000000000000018,average,ANImf,191
